icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+;CR;ESR;WSR;CRI
C30;Nasal cavity and middle ear;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2.77;-;0.07;0.03;0.01;-
C31;Accessory sinuses;11;-;-;-;-;1.1;-;0.47;-;-;0.48;0.51;0.6;-;0.62;2;0.79;-;-;0.36;0.32;0.26;0.03
C32;Larynx;37;-;-;-;-;-;-;-;-;0.44;0.95;2.56;2.99;2.51;4.33;2.66;4.71;4.15;-;1.22;0.97;0.68;0.08
C33;Trachea;2;-;-;-;-;-;-;-;-;0.44;-;-;-;-;-;-;-;1.38;-;0.07;0.04;0.03;0
C34;Bronchus and lung;656;-;-;-;-;-;0.55;0.94;3.39;8.72;20.02;30.19;42.5;45.22;70.49;75.85;68.35;44.25;45.43;21.7;16.64;11.81;1.48
C37;Thymus;9;-;-;-;-;-;-;0.47;-;-;-;1.02;1.2;1.26;0.62;0.67;-;-;-;0.3;0.28;0.21;0.03
C38;Heart, mediastinum and pleura;30;1.29;-;-;-;-;0.55;-;0.42;0.44;0.48;0.51;0.6;0.63;1.24;2.66;2.36;6.91;9.35;0.99;0.68;0.55;0.04
C39;Respiratory system and intrathoracic organs, NOS;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C40;Bone and articular cartilage of limbs;18;-;-;1.18;-;1.1;0.55;0.94;-;0.44;1.43;1.02;-;1.26;1.24;-;0.79;-;-;0.6;0.59;0.55;0.05
C41;Bone and articular cartilage, NOS;15;0.65;-;0.59;-;0.55;-;0.47;0.42;0.87;0.95;0.51;0.6;-;-;0.67;2.36;-;-;0.5;0.46;0.42;0.03
C43;Malignant melanoma of skin;439;0.65;0.6;-;2.36;3.86;14.19;13.67;19.04;15.25;16.68;17.91;18.56;22.61;30.92;21.96;22;24.89;33.4;14.52;12.46;10.09;0.99
C44;Malignant neoplasms of skin;512;-;0.6;-;1.18;0.55;0.55;0.94;1.69;2.61;5.72;6.14;11.37;20.73;32.15;44.58;64.42;100.94;193.74;16.94;9.98;6.48;0.64
C45;Mesothelioma;20;-;-;-;-;-;0.55;-;0.85;-;-;1.54;0.6;0.63;3.09;0.67;3.14;-;2.67;0.66;0.51;0.37;0.04
C46;Kaposi's sarcoma;1;-;-;-;-;-;0.55;-;-;-;-;-;-;-;-;-;-;-;-;0.03;0.04;0.04;0
C47,C49;Soft tissues;95;3.88;-;1.18;0.59;2.21;0.55;1.41;2.96;0.87;1.43;4.09;4.19;5.02;2.47;8.65;7.07;9.68;13.36;3.14;2.61;2.25;0.2
C48;Retroperitoneum and peritoneum;35;-;-;-;-;-;0.55;-;0.42;-;2.86;1.02;1.8;3.14;3.09;2;3.14;4.15;2.67;1.16;0.92;0.69;0.07
C50;Breast;5340;-;-;-;0.59;1.66;12.55;34.89;89.29;166.04;265.51;338.72;401.67;426.45;413.06;338.66;353.51;319.4;293.95;176.67;148.96;110.36;11.7
C51;Vulva;72;-;-;-;-;0.55;-;-;-;0.44;2.38;2.05;1.2;5.65;3.09;7.98;14.93;9.68;9.35;2.38;1.59;1.09;0.12
C52;Vagina;24;-;-;-;-;-;-;-;-;0.87;0.95;-;0.6;1.88;1.86;2.66;3.14;1.38;5.34;0.79;0.54;0.38;0.04
C53;Cervix uteri;392;-;-;-;-;1.1;8.73;8.96;19.47;22.66;28.12;14.84;19.75;13.19;13.6;23.95;22;11.06;28.06;12.97;11.21;8.9;0.87
C54;Corpus uteri;792;-;-;-;-;-;0.55;1.41;2.12;3.05;10.49;26.61;61.66;87.93;93.99;74.52;90.34;66.37;42.76;26.2;20.08;14.14;1.8
C55;Uterus;30;-;-;-;-;-;-;0.47;0.85;0.44;0.48;0.51;4.79;1.88;3.09;0.67;1.57;2.77;4.01;0.99;0.82;0.58;0.07
C56;Ovary;589;-;-;-;1.18;1.66;2.73;1.41;4.65;13.07;19.54;28.65;38.31;43.34;55.65;49.9;52.63;63.6;36.08;19.49;15.34;11.17;1.29
C57;Female genital organs, NOS;11;-;-;-;-;-;-;-;-;-;-;1.02;1.2;-;0.62;2;0.79;1.38;1.34;0.36;0.27;0.18;0.02
C58;Placenta;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C64;Kidney;280;2.59;0.6;-;0.59;1.1;0.55;1.41;1.27;3.92;3.81;5.63;19.75;21.35;25.97;29.94;30.64;38.72;21.38;9.26;6.93;5.09;0.59
C65;Renal pelvis;17;-;-;-;-;-;-;-;-;-;-;-;-;-;0.62;3.33;3.93;4.15;4.01;0.56;0.28;0.17;0.02
C66;Ureter;21;-;-;-;-;-;-;-;-;0.44;0.48;-;-;1.26;1.86;3.99;3.14;2.77;2.67;0.69;0.44;0.3;0.04
C67;Bladder;246;-;-;-;-;-;-;-;-;1.31;2.38;2.05;5.39;7.54;15.46;27.94;41.64;51.16;74.82;8.14;4.65;2.91;0.31
C68;Urinary organs, NOS;3;-;-;-;-;-;-;-;0.42;-;-;-;0.6;-;-;-;0.79;-;-;0.1;0.08;0.06;0.01
C69;Eye and adnexa;26;-;-;-;-;-;-;-;0.42;-;1.91;1.54;1.2;1.26;1.24;3.33;3.14;2.77;1.34;0.86;0.66;0.47;0.05
C70;Meninges;6;-;-;-;-;-;0.55;-;-;0.44;-;-;0.6;0.63;0.62;0.67;-;-;-;0.2;0.18;0.15;0.02
C71;Brain;180;2.59;2.38;2.35;2.36;1.66;3.82;2.83;3.39;5.67;5.24;5.12;7.78;11.31;11.13;17.3;16.5;11.06;2.67;5.96;5.11;4.37;0.42
C72;Spinal cord, cranial nerves and CNS, NOS;6;1.29;-;0.59;-;-;-;-;-;-;-;-;-;-;-;1.33;0.79;-;-;0.2;0.2;0.24;0.02
C73;Thyroid gland;137;-;-;-;-;2.76;4.91;1.89;4.23;6.1;3.34;4.61;11.97;7.54;6.8;11.31;8.64;8.3;2.67;4.53;3.94;3.13;0.33
C74;Adrenal gland;14;3.23;-;-;-;0.55;-;-;0.42;0.44;0.48;-;0.6;-;-;2.66;-;-;-;0.46;0.51;0.59;0.04
C75;Endocrine glands, NOS;6;-;-;-;-;0.55;-;0.47;-;-;-;0.51;-;0.63;-;0.67;0.79;-;-;0.2;0.17;0.14;0.01
C81;Hodgkin's disease;90;-;0.6;2.35;4.72;8.83;4.37;4.72;2.54;3.49;3.81;1.54;0.6;1.88;1.86;1.33;6.28;1.38;-;2.98;2.97;2.95;0.21
C82-C85;Non-Hodgkin-lymphoma;430;0.65;-;0.59;-;2.21;1.09;4.24;2.54;5.23;9.06;14.84;19.75;32.03;35.86;41.92;47.13;48.39;62.8;14.23;10.37;7.41;0.85
C88;Malignant immunoproliferative diseases;7;-;-;-;-;-;-;-;-;-;-;-;0.6;-;0.62;1.33;-;-;4.01;0.23;0.14;0.09;0.01
C90;Multiple myeloma;187;-;-;-;-;-;-;-;0.42;1.74;3.81;5.12;7.18;14.45;14.22;22.62;29.85;30.42;16.03;6.19;4.24;2.89;0.35
C91;Lymphoid leukaemia;153;5.82;1.79;1.18;0.59;0.55;0.55;1.41;0.85;0.87;2.86;3.58;8.98;8.16;6.8;15.97;18.07;16.59;24.05;5.06;3.93;3.26;0.3
C92;Myeloid leukaemia;137;0.65;0.6;0.59;1.18;0.55;3.27;1.41;-;3.05;0.95;3.58;2.99;7.54;6.18;14.64;17.28;19.36;28.06;4.53;3.18;2.42;0.24
C93;Monocytic leukaemia;4;0.65;-;-;-;-;0.55;-;0.42;0.44;-;-;-;-;-;-;-;-;-;0.13;0.15;0.17;0.01
C94-C95;Leukaemia other;28;0.65;-;-;-;0.55;-;-;-;-;-;0.51;1.8;1.26;1.24;3.99;1.57;6.91;6.68;0.93;0.63;0.47;0.05
C96;Lymphoid, haematopoietic and related tissue, NOS;13;1.29;1.19;0.59;0.59;0.55;-;0.47;-;-;-;0.51;-;0.63;1.24;-;-;-;1.34;0.43;0.47;0.55;0.04
C76;Other and ill-defined sites;19;-;0.6;-;-;-;-;-;0.42;0.44;0.48;0.51;1.2;0.63;1.86;1.33;1.57;1.38;4.01;0.63;0.47;0.36;0.04
C80;Unknown primary site;539;0.65;0.6;-;-;2.76;4.91;5.19;9.73;6.1;12.39;14.84;21.55;32.03;31.54;49.24;69.13;77.43;85.51;17.83;12.65;9.08;0.95
Total;;14782;27.79;9.53;11.75;15.92;39.74;70.39;95.72;184.08;299.82;482.39;619.12;847.04;1009.29;1143.96;1246.2;1447.04;1504.36;1672.86;489.04;375.36;274.12;26.3
Total excl. non-melanoma;;14270;27.79;8.94;11.75;14.74;39.18;69.85;94.78;182.39;297.21;476.67;612.98;835.67;988.56;1111.81;1201.62;1382.63;1403.43;1479.12;472.1;365.38;267.64;25.82
CR: crude (all ages) incidence rate (n/100.000 person years);;;;;;;;;;;;;;;;;;;;;;;;
ESR and WSR: age standardised incidence rate, using the European or World Standard Population (n/100.000 person years);;;;;;;;;;;;;;;;;;;;;;;;
CRi: Cumulative Risk (0-74 years);;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;; ;;;
