icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C81;Hodgkin's disease;77;1;2;-;7;13;6;8;6;3;5;10;-;5;6;2;3;-;-
C82-C85;Non-Hodgkin-lymphoma;503;1;4;2;5;7;2;7;8;21;26;39;44;54;76;74;63;47;23
C88;Malignant immunoproliferative diseases;12;-;-;-;-;-;-;-;-;-;-;-;2;6;1;1;-;2;-
C90;Multiple myeloma;203;-;-;-;-;-;-;-;-;4;6;10;18;21;39;41;35;16;13
C91;Lymphoid leukaemia;220;10;3;2;1;2;3;5;6;7;8;13;19;25;27;35;35;11;8
C92;Myeloid leukaemia;157;2;2;6;2;2;1;3;3;3;8;9;6;16;23;29;20;14;8
C93;Monocytic leukaemia;5;-;-;-;-;-;-;-;1;1;-;-;-;-;1;2;-;-;-
C94-C95;Leukaemia other;17;1;-;-;-;-;-;-;-;-;-;1;-;2;2;2;8;1;-
C96;Lymphoid, haematopoietic and related tissue, NOS;3;1;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-
C76;Other and ill-defined sites;25;2;-;-;-;-;-;1;-;-;1;2;4;4;4;2;3;-;2
C80;Unknown primary site;391;1;-;-;1;-;-;3;4;9;21;14;35;40;72;81;56;26;28
Total;;17801;42;22;19;44;63;66;117;156;263;525;994;1643;2126;3021;3301;2885;1603;911
Total excl. non-melanoma;;17045;42;22;18;44;63;66;114;155;259;511;981;1594;2079;2914;3167;2731;1487;798
