icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C21;Anus and anal canal;96;-;-;-;-;-;2;2;1;3;5;13;7;9;15;14;9;9;7
C22;Liver and intrahepatic bile ducts;741;2;1;1;-;-;1;-;6;13;18;31;69;119;136;143;92;76;33
C23;Gallbladder;39;-;-;-;-;-;-;-;-;-;2;-;2;3;8;8;8;4;4
C24;Biliary tract, NOS;175;-;-;-;-;-;-;-;2;2;1;10;13;15;28;32;21;31;20
C25;Pancreas;1042;-;-;-;-;-;2;3;6;13;27;44;88;140;167;197;142;120;93
C26;Other ill-defined digestive organs;16;-;-;-;-;-;-;-;-;-;2;1;1;2;2;3;2;2;1
C30;Nasal cavity and middle ear;45;-;-;-;-;-;-;1;1;3;3;1;7;7;4;4;2;5;7
C31;Accessory sinuses;47;-;-;-;-;-;-;-;1;-;1;3;10;8;6;8;4;3;3
C32;Larynx;461;-;-;-;-;-;-;2;2;4;15;28;56;93;78;82;40;36;25
C33;Trachea;4;-;-;-;-;-;-;-;-;-;-;2;-;-;1;1;-;-;-
C34;Bronchus and lung;5726;-;-;-;1;1;2;2;18;36;98;218;468;783;1065;1105;852;664;413
C37;Thymus;50;-;-;-;-;-;1;3;1;2;5;8;7;8;4;7;2;1;1
C38;Heart, mediastinum and pleura;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;2;4
C39;Respiratory system and intrathoracic organs, NOS;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-
C40;Bone and articular cartilage of limbs;30;-;-;4;4;1;2;1;-;-;1;3;-;2;4;1;2;4;1
C41;Bone and articular cartilage, NOS;41;-;-;3;2;1;2;-;3;1;2;1;4;6;2;-;8;5;1
C43;Malignant melanoma of skin;1540;-;1;-;5;9;21;40;37;81;126;136;178;176;191;181;149;119;90
C44;Malignant neoplasms of skin;4944;-;-;1;1;1;1;4;9;15;41;67;167;269;424;663;884;1110;1287
C45;Mesothelioma;229;-;-;-;-;-;-;-;-;3;2;4;11;20;32;50;40;38;29
C46;Kaposi's sarcoma;36;-;-;-;-;-;-;3;1;4;4;3;2;3;7;2;2;2;3
C47,C49;Soft tissues;249;7;2;-;5;4;6;5;7;8;9;13;25;27;24;31;27;33;16
C48;Retroperitoneum and peritoneum;27;2;1;1;-;-;-;2;-;-;1;2;1;3;3;3;2;5;1
C50;Breast;104;-;-;-;-;-;-;-;2;1;2;4;9;12;13;18;14;13;16
C60;Penis;108;-;-;-;-;1;-;1;3;1;2;5;9;9;18;15;15;19;10
C61;Prostate;9800;-;-;-;-;-;-;-;1;11;72;340;852;1432;2050;2021;1501;962;558
C62;Testis;404;-;-;2;9;42;52;74;86;63;31;24;8;4;4;3;1;-;1
C63;Male genital organs, NOS;19;-;-;-;-;-;-;1;1;-;-;3;2;2;4;-;2;3;1
C64;Kidney;1161;5;2;-;-;1;2;8;10;21;42;86;124;153;207;178;135;110;77
C65;Renal pelvis;156;-;-;-;-;-;-;-;-;1;4;7;6;11;21;40;18;28;20
C66;Ureter;112;-;-;-;-;-;-;-;-;-;1;4;5;13;16;18;19;22;14
C67;Bladder;1845;-;-;-;-;-;-;1;5;10;23;68;85;183;257;326;306;312;269
C68;Urinary organs, NOS;49;-;-;-;-;-;-;-;2;-;-;1;4;4;5;3;9;13;8
C69;Eye and adnexa;82;7;1;-;-;-;-;1;1;4;3;6;9;4;12;10;11;9;4
C70;Meninges;11;-;-;-;-;-;-;-;-;1;2;1;-;1;1;3;1;-;1
C71;Brain;496;9;12;8;4;6;14;14;15;19;27;40;63;56;51;54;55;38;11
C72;Spinal cord, cranial nerves and CNS, NOS;15;1;-;-;-;-;-;-;2;5;1;1;2;-;1;1;-;1;-
C73;Thyroid gland;251;-;-;2;4;4;9;11;12;16;18;25;35;37;31;21;14;9;3
C74;Adrenal gland;57;8;-;1;-;3;-;-;3;3;4;6;5;6;10;4;2;2;-
C75;Endocrine glands, NOS;20;-;-;-;1;-;2;1;2;1;2;2;1;-;3;3;1;1;-
C81;Hodgkin lymphoma;202;2;2;12;15;22;18;14;15;14;4;18;13;16;9;9;9;8;2
C82-C86;Non-Hodgkin-lymphoma;1140;4;5;7;6;2;5;14;23;31;43;65;100;116;179;176;147;114;103
C88;Malignant immunoproliferative diseases;200;-;-;-;-;1;2;-;4;6;6;8;15;16;33;35;27;27;20
C90;Multiple myeloma;567;-;-;-;-;-;-;3;4;8;9;21;48;55;84;110;94;76;55
C91;Lymphoid leukaemia;617;13;10;8;7;3;5;4;5;13;25;30;49;83;103;82;64;72;41
C92;Myeloid leukaemia;364;1;-;3;5;5;5;4;9;5;12;22;35;33;51;58;51;35;30
C93;Monocytic leukaemia;104;-;1;1;-;-;-;1;1;-;2;4;5;12;11;8;21;17;20
C94-C95;Leukaemia other;21;-;-;1;1;-;-;1;-;-;-;1;4;2;3;2;2;2;2
C96;Lymphoid, haematopoietic and related tissue, NOS;12;2;1;-;-;-;1;1;1;1;-;-;1;1;-;-;2;1;-
C76;Other and ill-defined sites;5;-;-;-;-;-;-;-;-;-;1;-;1;2;-;-;-;-;1
C80;Unknown primary site;499;-;-;-;-;-;1;1;-;10;11;18;33;62;68;72;80;72;71
MPN;Myeloproliferative neoplasms;421;-;-;-;-;2;2;4;8;7;13;30;31;50;66;66;51;45;46
MDS;Myelodysplastic syndromes;487;1;1;1;-;-;1;2;1;5;2;13;20;33;43;80;103;97;84
Total;;42593;64;41;58;77;117;175;263;359;541;923;1949;3458;5131;6749;7224;5991;5247;4226
Total excl. non-melanoma;;37649;64;41;57;76;116;174;259;350;526;882;1882;3291;4862;6325;6561;5107;4137;2939
Total excl. non-melanoma and MDS, MPN;;36741;63;40;56;76;114;171;253;341;514;867;1839;3240;4779;6216;6415;4953;3995;2809
