icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C46;Kaposi's sarcoma;8;-;-;-;-;-;1;1;-;1;1;-;1;-;2;-;1;-;-
C47,C49;Soft tissues;138;3;1;1;2;7;3;2;6;6;10;11;11;14;12;22;7;13;7
C48;Retroperitoneum and peritoneum;16;-;-;-;-;-;-;1;1;-;1;1;3;2;3;1;2;-;1
C50;Breast;57;-;-;-;-;-;-;-;-;2;3;3;4;4;9;11;14;6;1
C60;Penis;38;-;-;-;-;-;-;-;-;1;2;1;1;6;8;4;7;4;4
C61;Prostate;5926;-;-;-;-;-;-;-;1;8;56;223;589;779;1175;1301;949;594;251
C62;Testis;128;-;-;1;8;13;24;21;26;12;7;5;3;4;2;2;-;-;-
C63;Male genital organs, NOS;6;-;-;-;-;1;-;-;1;-;-;-;-;1;1;1;1;-;-
C64;Kidney;503;8;2;-;-;-;-;2;2;10;28;42;69;58;74;96;69;30;13
C65;Renal pelvis;57;-;-;-;-;-;-;-;-;-;-;2;4;5;7;13;15;10;1
C66;Ureter;49;-;-;-;-;-;-;-;-;-;-;2;3;2;10;12;11;7;2
C67;Bladder;956;1;-;-;-;-;-;1;2;9;11;42;58;83;138;178;201;141;91
C68;Urinary organs, NOS;14;-;-;-;-;-;-;-;-;-;-;3;-;3;-;2;2;-;4
C69;Eye and adnexa;26;2;-;-;-;-;-;1;-;2;1;-;5;1;4;3;4;2;1
C70;Meninges;7;-;-;-;-;-;-;-;-;-;2;2;1;-;-;1;-;1;-
C71;Brain;257;2;3;6;4;6;7;5;17;15;14;16;30;26;27;42;26;9;2
C72;Spinal cord, cranial nerves and CNS, NOS;11;3;-;-;1;1;1;-;-;2;1;1;-;1;-;-;-;-;-
C73;Thyroid gland;63;-;-;-;-;2;1;2;5;7;5;6;7;4;8;10;1;3;2
C74;Adrenal gland;10;2;1;1;-;-;-;-;-;-;-;1;-;3;-;1;-;1;-
C75;Endocrine glands, NOS;8;-;-;2;1;-;-;1;-;1;-;-;-;2;1;-;-;-;-
C81;Hodgkin's disease;82;-;2;3;7;8;4;8;3;7;4;9;6;5;7;4;3;2;-
C82-C85;Non-Hodgkin-lymphoma;594;2;3;4;5;7;3;10;25;24;32;49;58;54;68;91;76;55;28
C88;Malignant immunoproliferative diseases;34;-;-;-;-;-;-;-;-;-;3;3;3;4;4;3;5;6;3
C90;Multiple myeloma;223;-;-;-;-;-;1;-;-;8;6;13;30;19;38;34;44;24;6
C91;Lymphoid leukaemia;277;7;7;6;6;2;2;2;4;6;16;15;21;23;42;37;48;25;8
C92;Myeloid leukaemia;165;-;-;1;-;1;2;4;3;7;7;5;16;14;28;23;28;16;10
C93;Monocytic leukaemia;7;-;-;-;-;-;1;-;-;1;1;-;3;-;-;-;-;1;-
C94-C95;Leukaemia other;17;-;-;-;-;-;-;-;1;-;-;2;1;1;1;3;5;3;-
C96;Lymphoid, haematopoietic and related tissue, NOS;3;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;-;-;-
C76;Other and ill-defined sites;14;-;-;-;-;-;-;-;-;-;-;2;4;1;1;1;2;2;1
C80;Unknown primary site;357;-;-;-;1;1;2;3;2;3;17;15;39;42;42;51;66;48;25
MPD;Myeloproliferative Disorders;122;-;-;1;2;1;2;2;2;5;4;10;7;14;12;19;23;10;8
MDS;Myelodysplastic syndromes;160;-;-;-;-;1;-;-;1;2;3;2;11;12;20;29;42;25;12
Total;;20390;32;22;32;48;68;74;104;180;315;607;1110;1891;2347;3297;3817;3312;2144;990
Total excl. non-melanoma;;19445;32;22;31;48;67;74;103;178;307;593;1083;1857;2275;3184;3651;3115;1968;857
Total excl. non-melanoma and MDS, MPD;;19163;32;22;30;46;65;72;101;175;300;586;1071;1839;2249;3152;3603;3050;1933;837
