icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C62;Testis;130;1;-;-;4;12;15;19;20;20;17;9;6;2;2;-;1;2;-
C63;Male genital organs, NOS;6;-;-;-;-;-;-;-;-;-;1;2;1;-;-;1;1;-;-
C64;Kidney;392;2;1;-;-;-;1;3;6;13;22;22;51;35;75;66;37;32;26
C65;Renal pelvis;58;-;-;-;-;-;-;-;-;-;1;2;1;5;9;12;10;11;7
C66;Ureter;41;-;-;-;-;-;-;-;-;-;1;-;-;5;9;12;4;5;5
C67;Bladder;664;-;-;-;-;-;2;-;1;3;9;19;37;64;93;140;91;99;106
C68;Urinary organs, NOS;19;-;-;-;-;-;-;-;-;-;-;-;-;2;2;5;5;3;2
C69;Eye and adnexa;18;-;-;-;-;-;-;-;1;1;2;2;1;2;1;2;2;3;1
C70;Meninges;3;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;-
C71;Brain;152;6;1;1;-;2;1;4;6;8;6;17;18;19;19;13;15;11;5
C72;Spinal cord, cranial nerves and CNS, NOS;6;1;-;-;1;-;-;-;-;1;1;-;-;1;-;-;-;-;1
C73;Thyroid gland;96;-;-;-;-;-;6;5;7;6;8;10;4;11;19;8;8;2;2
C74;Adrenal gland;10;-;-;-;-;-;1;-;1;1;-;-;2;3;-;1;-;1;-
C75;Endocrine glands, NOS;6;-;-;-;-;1;1;-;1;1;-;1;-;1;-;-;-;-;-
C81;Hodgkin lymphoma;64;-;-;1;2;8;6;9;7;2;2;6;3;3;4;7;2;1;1
C82-C86;Non-Hodgkin-lymphoma;356;3;-;3;1;1;5;3;7;6;10;21;39;37;56;61;39;43;21
C88;Malignant immunoproliferative diseases;77;-;-;-;-;-;2;-;-;1;2;8;6;7;8;19;6;10;8
C90;Multiple myeloma;208;-;-;-;-;-;-;-;-;3;5;13;19;28;29;44;24;25;18
C91;Lymphoid leukaemia;186;4;3;3;2;2;2;3;1;1;4;13;16;25;24;22;24;18;19
C92;Myeloid leukaemia;114;1;-;-;3;1;8;3;3;2;4;4;6;11;18;18;13;13;6
C93;Monocytic leukaemia;39;1;-;-;-;-;-;-;1;-;1;1;1;6;7;8;6;4;3
C94-C95;Leukaemia other;6;-;-;-;-;-;-;1;-;-;2;-;-;-;-;2;-;-;1
C96;Lymphoid, haematopoietic and related tissue, NOS;4;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;1;-;-
C76;Other and ill-defined sites;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-
C80;Unknown primary site;148;-;-;-;-;-;-;-;3;1;-;11;9;25;24;23;26;15;11
MPN;Myeloproliferative neoplasms;135;-;-;-;-;-;1;2;6;7;8;8;7;13;27;24;15;12;5
MDS;Myelodysplastic syndromes;194;-;-;-;-;-;-;1;-;2;1;4;5;17;25;40;35;36;28
Total;;13689;21;7;11;27;38;74;94;120;186;322;662;1162;1740;2375;2475;1731;1474;1170
Total excl. non-melanoma;;12376;21;6;11;26;38;73;91;116;176;311;638;1104;1663;2232;2291;1523;1216;840
Total excl. non-melanoma and MDS, MPN;;12047;21;6;11;26;38;72;88;110;167;302;626;1092;1633;2180;2227;1473;1168;807
