icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C63;Male genital organs, NOS;3;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;-;-;-
C64;Kidney;351;2;-;-;-;-;1;1;10;6;26;36;38;58;61;46;37;20;9
C65;Renal pelvis;53;-;-;-;-;-;-;-;-;1;1;1;1;10;12;6;8;8;5
C66;Ureter;36;-;-;-;-;-;-;-;-;-;-;1;5;4;8;6;3;6;3
C67;Bladder;614;-;-;-;-;-;-;-;-;9;7;22;42;70;106;95;94;82;87
C68;Urinary organs, NOS;26;-;-;-;-;-;-;-;-;-;-;-;-;7;3;4;5;5;2
C69;Eye and adnexa;23;2;-;-;-;-;-;-;1;-;1;3;2;3;5;2;1;1;2
C70;Meninges;4;-;-;-;-;-;-;-;-;-;-;-;1;2;1;-;-;-;-
C71;Brain;152;7;4;3;2;6;8;7;7;6;10;10;15;26;15;5;15;4;2
C72;Spinal cord, cranial nerves and CNS, NOS;6;-;-;-;1;-;1;-;1;-;-;2;1;-;-;-;-;-;-
C73;Thyroid gland;120;-;-;1;3;1;6;7;7;17;13;12;12;14;11;8;4;3;1
C74;Adrenal gland;13;4;-;-;-;1;-;-;1;-;1;-;3;2;-;-;1;-;-
C75;Endocrine glands, NOS;5;-;-;1;1;-;-;-;-;-;-;-;1;1;-;-;-;1;-
C81;Hodgkin's disease;57;-;-;3;3;5;6;6;6;2;6;2;4;-;5;1;5;3;-
C82-C86;Non-Hodgkin-lymphoma;363;-;4;1;1;1;8;2;13;15;16;15;36;34;52;54;41;34;36
C88;Malignant immunoproliferative diseases;70;-;-;-;-;-;-;1;1;1;4;3;5;8;14;5;14;8;6
C90;Multiple myeloma;150;-;-;-;-;-;-;-;2;4;5;7;16;16;29;17;30;13;11
C91;Lymphoid leukaemia;201;4;2;1;2;1;2;2;1;7;11;13;22;20;33;18;22;19;21
C92;Myeloid leukaemia;113;1;1;-;3;2;1;2;4;1;9;6;10;16;16;17;6;11;7
C93;Monocytic leukaemia;29;-;-;-;-;-;-;-;-;-;-;2;1;2;5;2;6;7;4
C94-C95;Leukaemia other;8;-;-;-;-;1;-;-;1;-;-;-;-;1;2;-;-;2;1
C96;Lymphoid, haematopoietic and related tissue, NOS;3;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-
C76;Other and ill-defined sites;2;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-
C80;Unknown primary site;162;-;-;-;-;-;-;-;-;2;4;9;12;27;31;19;24;17;17
MPD;Myeloproliferative Disorders;101;-;-;-;-;-;1;2;2;4;2;8;8;10;20;12;17;9;6
MDS;Myelodysplastic syndromes;218;1;-;1;1;-;1;1;-;5;4;6;10;17;25;29;38;44;35
Total;;12412;24;14;16;35;43;68;87;145;186;352;667;1140;1690;2181;1707;1705;1348;1004
Total excl. non-melanoma;;11382;24;14;16;34;43;68;84;141;180;343;643;1104;1619;2079;1578;1515;1120;777
Total excl. non-melanoma and MDS, MPD;;11063;23;14;15;33;43;66;81;139;171;337;629;1086;1592;2034;1537;1460;1067;736
