icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C26;Other ill-defined digestive organs;8;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;4;1;-
C30;Nasal cavity and middle ear;3;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;-;-
C31;Accessory sinuses;18;-;-;-;-;-;-;-;-;1;2;2;1;1;3;2;2;3;1
C32;Larynx;45;-;-;-;-;1;-;-;-;2;3;6;3;12;3;3;6;2;4
C33;Trachea;2;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-
C34;Bronchus and lung;1250;-;-;-;-;2;-;2;9;19;48;120;158;197;206;174;147;112;56
C37;Thymus;7;-;-;-;-;-;-;-;-;1;1;1;1;1;1;-;1;-;-
C38;Heart, mediastinum and pleura;5;1;-;-;-;-;-;1;-;-;-;-;2;-;-;-;-;1;-
C39;Respiratory system and intrathoracic organs, NOS;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C40;Bone and articular cartilage of limbs;21;-;2;6;-;3;2;1;-;3;-;2;1;1;-;-;-;-;-
C41;Bone and articular cartilage, NOS;23;-;-;1;1;1;-;1;1;4;2;3;2;1;2;2;1;1;-
C43;Malignant melanoma of skin;692;-;-;1;2;9;22;31;57;75;79;70;53;54;48;58;50;54;29
C44;Malignant neoplasms of skin;1122;-;-;3;2;2;4;4;5;10;22;37;51;76;76;113;168;231;318
C45;Mesothelioma;38;-;-;-;-;-;-;-;-;1;-;1;2;4;7;4;7;8;4
C46;Kaposi's sarcoma;4;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;2
C47,C49;Soft tissues;77;5;-;2;-;2;1;3;3;3;4;5;7;8;5;4;10;11;4
C48;Retroperitoneum and peritoneum;23;1;-;-;-;-;-;-;-;1;-;1;2;1;4;3;6;2;2
C50;Breast;6103;-;-;-;-;1;35;84;172;356;652;777;685;745;668;553;566;432;377
C51;Vulva;112;-;-;-;-;-;-;1;-;1;5;10;9;6;7;13;19;18;23
C52;Vagina;21;-;-;-;-;-;-;-;-;-;-;1;1;1;2;3;3;5;5
C53;Cervix uteri;330;-;-;-;1;1;6;17;27;30;53;40;34;25;24;21;20;17;14
C54;Corpus uteri;857;-;-;-;-;-;1;1;5;11;26;48;93;113;130;147;142;91;49
C55;Uterus;8;-;-;-;-;-;-;-;-;1;1;-;1;1;-;-;1;-;3
C56;Ovary;503;-;1;4;3;2;7;3;8;12;21;35;43;59;73;63;75;55;39
C57;Female genital organs, NOS;39;-;-;-;-;-;-;-;1;4;-;7;2;2;7;6;4;5;1
C58;Placenta;6;-;-;-;-;-;1;1;4;-;-;-;-;-;-;-;-;-;-
C64;Kidney;419;5;2;-;-;1;4;6;4;12;24;24;39;50;36;54;63;67;28
C65;Renal pelvis;56;-;-;-;-;-;-;-;-;-;-;2;5;6;6;4;13;12;8
C66;Ureter;26;-;-;-;-;-;-;-;-;-;-;-;-;3;2;4;6;8;3
C67;Bladder;277;1;-;-;-;-;-;-;1;6;5;9;12;25;29;42;47;45;55
C68;Urinary organs, NOS;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-
C69;Eye and adnexa;52;12;3;-;-;-;-;1;3;2;-;5;3;3;7;2;3;6;2
C70;Meninges;2;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-
C71;Brain;201;4;5;3;1;3;5;7;5;9;14;15;16;23;23;23;23;17;5
C72;Spinal cord, cranial nerves and CNS, NOS;9;1;-;-;-;-;-;1;2;-;1;2;1;-;1;-;-;-;-
C73;Thyroid gland;323;-;-;-;3;13;18;26;26;33;37;37;38;19;23;14;15;14;7
C74;Adrenal gland;14;5;-;-;-;-;-;-;1;-;-;2;1;2;2;-;1;-;-
C75;Endocrine glands, NOS;2;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-
C81;Hodgkin's disease;72;-;-;2;10;9;6;7;6;3;8;1;4;4;3;3;3;-;3
C82-C86;Non-Hodgkin-lymphoma;491;-;-;1;1;5;3;5;7;11;21;25;32;43;65;68;86;65;53
C88;Malignant immunoproliferative diseases;58;-;-;-;-;1;-;1;-;1;7;3;4;4;8;7;4;8;10
C90;Multiple myeloma;207;-;-;-;-;-;-;1;-;1;6;12;10;17;31;31;36;28;34
C91;Lymphoid leukaemia;195;5;1;4;-;2;2;1;-;2;5;15;12;19;25;25;30;31;16
C92;Myeloid leukaemia;159;2;1;1;3;1;4;2;2;11;10;10;12;14;20;20;16;18;12
C93;Monocytic leukaemia;25;-;-;-;-;-;2;-;1;2;1;-;-;-;6;1;3;7;2
C94-C95;Leukaemia other;15;1;-;-;-;-;-;-;2;2;1;-;1;-;-;1;-;4;3
C96;Lymphoid, haematopoietic and related tissue, NOS;15;2;1;1;-;-;-;-;-;2;2;2;1;2;1;-;-;1;-
C76;Other and ill-defined sites;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-
C80;Unknown primary site;210;1;-;-;-;-;-;1;2;1;6;13;11;13;17;31;38;31;45
MPD;Myeloproliferative Disorders;156;-;-;-;-;2;1;4;5;2;7;11;13;10;9;22;33;22;15
MDS;Myelodysplastic syndromes;147;-;-;-;-;-;-;-;-;-;1;4;4;11;19;21;28;37;22
Total;;18191;46;17;32;35;70;133;235;386;690;1191;1544;1637;1959;2034;2012;2324;2035;1811
Total excl. non-melanoma;;17069;46;17;29;33;68;129;231;381;680;1169;1507;1586;1883;1958;1899;2156;1804;1493
Total excl. non-melanoma and MDS, MPD;;16766;46;17;29;33;66;128;227;376;678;1161;1492;1569;1862;1930;1856;2095;1745;1456
ICD10 - Version 2010;;;;;;;;;;;;;;;;;;;;
