icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C50;Breast;74;-;-;-;-;1;-;1;-;1;1;7;6;14;9;10;13;5;6
C60;Penis;58;-;-;-;-;-;-;-;-;1;2;-;6;7;7;12;6;10;7
C61;Prostate;6590;-;-;-;-;-;-;-;-;7;55;200;531;889;1368;1385;1102;695;358
C62;Testis;260;-;-;-;4;30;43;50;44;35;16;14;6;8;6;2;1;-;1
C63;Male genital organs, NOS;12;-;-;-;-;-;-;-;-;-;1;-;-;2;3;2;3;-;1
C64;Kidney;846;3;1;1;-;-;4;2;7;20;35;49;76;123;130;129;108;85;73
C65;Renal pelvis;91;-;-;-;-;-;-;-;-;-;1;1;8;7;6;24;14;14;16
C66;Ureter;81;-;-;-;-;-;-;-;-;-;-;-;2;6;13;19;19;12;10
C67;Bladder;1104;-;-;-;-;-;-;-;1;3;9;19;48;97;159;184;184;198;202
C68;Urinary organs, NOS;30;-;-;-;-;-;-;-;-;-;-;-;1;2;7;6;5;2;7
C69;Eye and adnexa;49;2;-;-;-;-;-;-;1;3;2;6;3;7;7;8;2;8;-
C70;Meninges;5;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;1;1
C71;Brain;308;6;7;5;3;2;11;5;14;19;16;22;39;32;31;34;26;19;17
C72;Spinal cord, cranial nerves and CNS, NOS;11;1;-;1;1;2;2;-;1;1;-;1;1;-;-;-;-;-;-
C73;Thyroid gland;132;-;-;-;-;4;3;2;9;7;8;15;14;17;13;12;19;7;2
C74;Adrenal gland;21;2;-;-;-;-;-;-;2;-;4;2;2;1;1;4;2;1;-
C75;Endocrine glands, NOS;8;-;-;-;-;2;1;1;-;-;-;-;-;2;-;-;2;-;-
C81;Hodgkin lymphoma;99;-;2;2;5;14;14;9;7;6;2;7;3;12;6;3;3;1;3
C82-C86;Non-Hodgkin-lymphoma;708;1;4;2;6;5;5;7;14;11;25;33;67;65;78;113;101;100;71
C88;Malignant immunoproliferative diseases;123;-;-;-;-;-;1;-;2;4;2;6;11;10;17;21;16;19;14
C90;Multiple myeloma;340;-;-;-;-;-;-;-;-;6;6;21;29;36;47;49;60;54;32
C91;Lymphoid leukaemia;345;8;7;8;4;1;4;2;4;5;11;28;32;50;46;42;32;41;20
C92;Myeloid leukaemia;241;-;1;1;-;2;4;4;7;7;8;12;19;26;25;40;40;22;23
C93;Monocytic leukaemia;69;-;-;-;-;-;-;-;-;-;1;-;2;3;6;10;16;19;12
C94-C95;Leukaemia other;7;-;1;-;-;-;-;-;-;-;-;-;-;1;-;1;1;2;1
C96;Lymphoid, haematopoietic and related tissue, NOS;9;-;-;-;1;-;1;-;-;1;-;-;1;4;-;1;-;-;-
C76;Other and ill-defined sites;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C80;Unknown primary site;197;-;-;-;-;-;-;-;1;2;6;5;8;22;33;23;34;27;36
MPN;Myeloproliferative neoplasms;256;-;-;-;1;-;1;3;3;6;10;15;27;19;36;42;40;35;18
MDS;Myelodysplastic syndromes;306;-;-;3;2;1;-;-;-;-;2;5;10;21;30;65;54;62;51
Total;;26804;33;27;30;41;90;123;145;223;312;519;1061;1968;2935;4024;4653;4088;3562;2970
Total excl. non-melanoma;;23091;31;27;29;40;87;121;142;216;296;493;1030;1863;2760;3716;4079;3426;2750;1985
Total excl. non-melanoma and MDS, MPN;;22529;31;27;26;37;86;120;139;213;290;481;1010;1826;2720;3650;3972;3332;2653;1916
