icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C21;Anus and anal canal;47;-;-;-;-;-;-;-;-;2;5;6;6;6;2;7;7;3;3
C22;Liver and intrahepatic bile ducts;370;-;-;-;1;-;4;1;6;3;17;22;48;73;53;54;61;19;8
C23;Gallbladder;27;-;-;-;-;-;-;1;-;2;1;1;-;3;3;7;5;4;-
C24;Biliary tract, NOS;144;-;-;-;-;-;-;-;-;2;5;9;11;17;17;31;22;15;15
C25;Pancreas;644;-;-;-;-;-;-;1;4;12;30;49;71;82;101;105;106;61;22
C26;Other ill-defined digestive organs;7;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;-;2;1
C30;Nasal cavity and middle ear;27;-;1;-;-;-;-;-;2;-;1;-;3;4;6;4;4;1;1
C31;Accessory sinuses;57;-;-;-;1;-;-;-;3;1;6;5;5;8;4;9;8;4;3
C32;Larynx;627;-;-;-;-;-;1;-;4;7;23;64;104;126;101;84;61;38;14
C33;Trachea;14;-;-;-;-;-;-;-;-;-;2;1;-;3;1;1;5;1;-
C34;Bronchus and lung;5493;-;-;-;-;1;1;4;20;64;159;355;560;803;828;1004;945;564;185
C37;Thymus;15;-;-;-;-;-;1;-;2;2;-;-;1;3;-;4;2;-;-
C38;Heart, mediastinum and pleura;19;-;-;-;1;3;-;2;3;-;-;1;1;3;1;3;1;-;-
C39;Respiratory system and intrathoracic organs, NOS;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C40;Bone and articular cartilage of limbs;38;-;2;9;3;1;4;3;1;1;-;4;4;-;1;-;4;-;1
C41;Bone and articular cartilage, NOS;38;-;1;1;3;2;2;1;1;2;2;1;5;5;3;2;3;3;1
C43;Malignant melanoma of skin;734;-;2;-;8;7;12;30;40;54;79;63;98;62;84;77;60;38;20
C44;Malignant neoplasms of skin;2220;1;-;-;-;4;3;4;11;26;34;61;82;156;218;307;466;455;392
C45;Mesothelioma;197;-;-;-;-;-;-;2;-;2;3;13;10;26;27;46;37;21;10
C46;Kaposi's sarcoma;36;-;-;-;-;-;2;3;7;5;-;1;6;1;2;3;2;2;2
C47,C49;Soft tissues;197;6;1;2;4;5;5;5;6;9;13;13;13;15;15;26;24;23;12
C48;Retroperitoneum and peritoneum;19;1;-;-;-;-;-;-;-;1;3;1;2;2;3;4;-;2;-
C50;Breast;82;-;-;-;-;1;-;-;1;-;4;4;7;14;18;14;8;5;6
C60;Penis;75;-;-;-;-;-;-;-;1;1;6;6;6;11;7;14;11;5;7
C61;Prostate;8976;-;-;-;1;-;1;1;3;14;106;453;894;1372;1714;1720;1490;854;353
C62;Testis;306;3;-;-;18;34;63;52;61;32;17;13;3;4;1;1;1;2;1
C63;Male genital organs, NOS;12;-;-;-;-;-;1;1;-;2;-;1;2;-;1;2;-;2;-
C64;Kidney;890;4;1;-;1;1;4;8;9;24;43;75;119;98;141;146;124;75;17
C65;Renal pelvis;121;-;-;-;-;-;-;-;-;2;5;3;11;11;19;24;18;20;8
C66;Ureter;85;-;-;-;-;-;-;-;-;-;-;4;3;10;17;10;27;8;6
C67;Bladder;1682;-;-;-;-;1;-;3;7;13;33;55;119;174;211;312;311;273;170
C68;Urinary organs, NOS;25;-;-;-;-;-;-;-;-;-;1;-;1;2;3;3;7;8;-
C69;Eye and adnexa;56;5;-;-;-;-;-;-;1;5;-;8;8;7;5;8;4;5;-
C70;Meninges;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-
C71;Brain;433;8;4;6;3;9;13;13;10;19;29;51;62;44;46;44;43;21;8
C72;Spinal cord, cranial nerves and CNS, NOS;14;4;2;1;1;-;1;-;1;2;-;1;-;-;1;-;-;-;-
C73;Thyroid gland;182;-;-;2;4;4;5;13;15;13;22;22;30;16;10;11;8;5;2
C74;Adrenal gland;19;7;2;1;-;-;-;-;-;-;1;2;-;2;1;2;1;-;-
C75;Endocrine glands, NOS;4;-;-;-;1;1;-;-;-;-;1;-;-;1;-;-;-;-;-
C81;Hodgkin's disease;167;-;3;2;16;17;17;15;11;17;19;16;8;7;-;5;8;5;1
C82-C85;Non-Hodgkin-lymphoma;1062;2;3;4;9;11;16;26;33;36;65;86;103;126;123;145;136;93;45
C88;Malignant immunoproliferative diseases;36;-;-;-;-;-;-;-;-;2;-;4;5;6;4;5;5;4;1
C90;Multiple myeloma;421;-;-;-;-;-;-;1;1;8;21;32;34;48;69;73;70;33;31
C91;Lymphoid leukaemia;385;18;9;7;4;3;3;3;10;14;14;27;40;40;54;47;47;32;13
C92;Myeloid leukaemia;339;3;-;3;3;3;7;11;8;7;16;19;26;36;50;58;48;29;12
C93;Monocytic leukaemia;17;-;-;-;-;-;-;-;2;1;1;-;1;1;1;5;3;2;-
C94-C95;Leukaemia other;22;-;-;-;-;-;-;-;1;-;-;1;2;3;3;2;5;4;1
C96;Lymphoid, haematopoietic and related tissue, NOS;9;1;-;1;1;-;-;1;-;-;2;-;1;1;-;-;1;-;-
C76;Other and ill-defined sites;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-
C80;Unknown primary site;578;-;-;-;1;1;-;2;7;18;21;43;55;81;60;90;102;64;33
MPD;Myeloproliferative Disorders;194;-;1;-;-;1;1;3;3;4;9;16;19;16;17;30;37;25;12
MDS;Myelodysplastic syndromes;249;1;-;1;2;1;-;1;3;3;6;6;18;15;30;42;55;46;19
Total;;34574;65;34;43;88;118;180;246;354;564;1154;2171;3411;4470;4955;5671;5486;3722;1842
Total excl. non-melanoma;;32354;64;34;43;88;114;177;242;343;538;1120;2110;3329;4314;4737;5364;5020;3267;1450
Total excl. non-melanoma and MDS, MPD;;31911;63;33;42;86;112;176;238;337;531;1105;2088;3292;4283;4690;5292;4928;3196;1419
