icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C22;Liver and intrahepatic bile ducts;87;1;-;-;-;-;-;-;1;-;1;7;11;10;14;16;8;11;7
C23;Gallbladder;48;-;-;-;-;-;-;-;-;1;2;1;3;3;6;9;10;9;4
C24;Biliary tract, NOS;66;-;-;-;-;-;-;-;-;-;-;2;1;7;8;11;14;13;10
C25;Pancreas;302;-;-;-;-;-;1;-;2;1;10;10;27;38;37;52;55;44;25
C26;Other ill-defined digestive organs;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-
C30;Nasal cavity and middle ear;5;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;2;-
C31;Accessory sinuses;9;-;-;-;-;-;-;-;1;1;-;1;1;-;1;-;1;2;1
C32;Larynx;27;-;-;-;-;1;-;-;-;1;1;4;4;5;4;4;1;1;1
C33;Trachea;5;-;-;-;-;-;-;-;-;-;1;1;1;-;-;1;-;-;1
C34;Bronchus and lung;878;-;-;1;-;-;-;2;10;16;55;94;132;99;116;134;116;72;31
C37;Thymus;6;-;-;-;-;-;-;-;-;-;1;1;1;-;-;1;1;-;1
C38;Heart, mediastinum and pleura;5;1;-;-;-;-;1;-;-;-;-;-;-;-;-;2;1;-;-
C39;Respiratory system and intrathoracic organs, NOS;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C40;Bone and articular cartilage of limbs;19;1;-;5;3;-;-;1;2;1;3;-;-;-;1;1;1;-;-
C41;Bone and articular cartilage, NOS;23;-;1;-;3;1;-;1;3;2;-;1;1;2;-;4;2;-;2
C43;Malignant melanoma of skin;593;1;-;2;1;19;16;35;61;56;56;58;43;44;46;44;52;31;28
C44;Malignant neoplasms of skin;757;-;-;1;-;-;3;3;4;9;16;18;34;55;56;92;111;161;194
C45;Mesothelioma;24;-;-;-;-;-;-;-;-;-;-;3;6;2;1;5;2;3;2
C46;Kaposi's sarcoma;4;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1
C47,C49;Soft tissues;105;5;1;1;1;-;6;2;10;6;5;6;7;4;12;12;13;7;7
C48;Retroperitoneum and peritoneum;20;-;-;-;-;-;-;-;-;-;1;-;2;4;5;5;2;1;-
C50;Breast;5511;-;-;-;-;2;21;76;154;391;613;725;619;623;603;546;484;395;259
C51;Vulva;100;-;-;-;-;-;1;1;2;4;8;7;3;6;13;14;12;17;12
C52;Vagina;28;-;-;1;-;-;-;-;-;-;3;1;3;3;1;2;7;5;2
C53;Cervix uteri;358;-;-;-;-;3;7;19;45;45;58;37;25;28;19;20;30;16;6
C54;Corpus uteri;829;-;-;-;-;-;-;3;7;10;28;48;113;114;152;136;111;67;40
C55;Uterus;21;-;-;-;-;-;-;-;2;-;3;4;1;1;1;3;4;1;1
C56;Ovary;579;-;-;-;3;2;5;6;6;18;26;60;71;63;76;70;80;62;31
C57;Female genital organs, NOS;14;-;-;-;-;1;-;-;1;-;2;1;2;1;2;2;-;1;1
C58;Placenta;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-
C64;Kidney;334;5;-;1;-;2;2;2;8;7;9;26;23;41;36;68;54;39;11
C65;Renal pelvis;43;-;-;-;-;-;-;-;-;-;-;2;2;1;7;9;9;11;2
C66;Ureter;18;-;-;-;-;-;-;-;-;-;-;-;-;3;1;6;2;2;4
C67;Bladder;256;-;-;-;-;-;1;2;2;1;4;8;13;17;24;37;47;42;58
C68;Urinary organs, NOS;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C69;Eye and adnexa;14;-;1;-;-;-;-;-;-;-;1;-;1;4;-;4;1;-;2
C70;Meninges;7;-;-;-;-;-;-;-;-;-;1;-;2;-;-;1;1;1;1
C71;Brain;158;10;1;2;2;5;10;3;5;9;10;11;10;16;27;16;11;9;1
C72;Spinal cord, cranial nerves and CNS, NOS;7;-;-;1;1;1;-;-;1;1;1;-;-;-;-;1;-;-;-
C73;Thyroid gland;227;-;-;3;2;7;9;10;23;27;17;39;26;14;16;14;9;4;7
C74;Adrenal gland;10;2;-;-;-;-;-;1;-;-;-;1;-;-;1;2;2;1;-
C75;Endocrine glands, NOS;7;-;-;-;-;1;-;-;-;1;1;2;-;-;1;-;-;1;-
C81;Hodgkin's disease;71;-;1;3;9;8;10;5;4;5;1;4;3;5;2;4;2;4;1
C82-C85;Non-Hodgkin-lymphoma;511;-;-;2;6;5;6;8;11;19;13;33;34;54;57;85;73;59;46
C88;Malignant immunoproliferative diseases;13;-;-;-;-;-;-;-;-;-;-;-;-;2;2;2;4;1;2
C90;Multiple myeloma;188;-;-;-;-;-;-;2;1;3;6;17;16;23;28;27;27;27;11
C91;Lymphoid leukaemia;158;12;5;2;4;1;-;2;1;1;7;10;9;16;22;20;27;14;5
C92;Myeloid leukaemia;130;1;1;1;1;4;1;5;5;4;6;4;14;11;8;17;22;11;14
C93;Monocytic leukaemia;9;-;-;-;-;-;-;-;-;-;1;3;-;-;1;1;3;-;-
C94-C95;Leukaemia other;7;-;-;-;-;-;1;-;-;-;-;-;1;-;-;2;2;1;-
C96;Lymphoid, haematopoietic and related tissue, NOS;4;1;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;1;-
C76;Other and ill-defined sites;8;-;-;-;-;-;-;-;-;1;-;-;1;1;-;2;-;-;3
C80;Unknown primary site;242;1;-;-;-;-;-;1;1;5;11;9;20;21;21;36;27;50;39
MPD;Myeloproliferative Disorders;124;-;-;-;-;-;1;1;5;5;8;-;14;12;11;14;23;19;11
MDS;Myelodysplastic syndromes;90;-;-;-;1;-;1;2;1;2;4;5;4;4;11;9;14;21;11
Total;;15946;41;12;28;42;67;110;202;403;711;1105;1441;1512;1635;1758;1998;1954;1707;1220
Total excl. non-melanoma;;15189;41;12;27;42;67;107;199;399;702;1089;1423;1478;1580;1702;1906;1843;1546;1026
Total excl. non-melanoma and MDS, MPD;;14975;41;12;27;41;67;105;196;393;695;1077;1418;1460;1564;1680;1883;1806;1506;1004
