icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C21;Anus and anal canal;62;-;-;-;-;-;-;-;1;1;5;7;9;2;11;7;4;7;8
C22;Liver and intrahepatic bile ducts;140;-;-;-;-;1;-;1;-;5;4;12;6;14;23;19;23;22;10
C23;Gallbladder;31;-;-;-;-;-;-;-;-;-;-;1;1;3;7;3;3;7;6
C24;Biliary tract, NOS;88;-;-;-;-;-;1;-;-;1;-;5;4;7;11;10;16;17;16
C25;Pancreas;486;-;-;1;-;3;-;1;4;5;6;20;38;43;73;75;87;72;58
C26;Other ill-defined digestive organs;4;-;-;-;-;-;-;-;1;-;1;-;-;-;-;2;-;-;-
C30;Nasal cavity and middle ear;9;-;-;-;-;-;-;-;1;1;2;-;2;1;-;-;1;-;1
C31;Accessory sinuses;14;-;-;-;1;-;-;1;-;1;1;-;2;1;-;1;2;-;4
C32;Larynx;49;-;-;-;-;-;-;-;1;1;2;5;3;4;7;14;4;3;5
C33;Trachea;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
C34;Bronchus and lung;1455;-;-;-;1;-;3;-;3;12;44;104;175;246;251;214;175;147;80
C37;Thymus;7;-;-;-;-;-;-;-;-;-;-;-;2;1;3;-;1;-;-
C38;Heart, mediastinum and pleura;5;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2
C39;Respiratory system and intrathoracic organs, NOS;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C40;Bone and articular cartilage of limbs;13;-;3;-;-;1;-;-;1;3;1;1;1;-;-;1;-;1;-
C41;Bone and articular cartilage, NOS;17;1;-;1;1;1;-;-;-;2;2;1;1;1;-;5;-;1;-
C43;Malignant melanoma of skin;1039;-;1;-;5;16;33;41;43;84;96;125;111;106;80;93;80;70;55
C44;Malignant neoplasms of skin;1752;-;1;-;1;4;9;6;6;21;36;61;84;98;168;187;272;308;490
C45;Mesothelioma;37;-;-;-;-;-;-;-;1;2;-;1;4;2;7;4;3;5;8
C46;Kaposi's sarcoma;5;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;2
C47,C49;Soft tissues;102;2;-;-;1;-;1;-;5;3;3;6;10;11;11;12;13;15;9
C48;Retroperitoneum and peritoneum;30;-;-;-;-;-;-;-;1;-;1;6;1;3;4;6;2;4;2
C50;Breast;6128;-;-;-;-;3;18;80;185;297;583;716;730;740;751;539;574;487;425
C51;Vulva;107;-;-;-;-;-;1;-;3;1;2;10;11;9;13;7;16;16;18
C52;Vagina;20;-;-;-;-;-;-;-;-;-;1;4;1;3;3;1;3;1;3
C53;Cervix uteri;354;-;-;-;-;-;20;24;39;38;51;35;32;24;20;25;14;15;17
C54;Corpus uteri;886;-;-;-;-;-;-;2;8;14;20;50;98;119;149;140;124;86;76
C55;Uterus;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-
C56;Ovary;488;-;1;1;2;3;3;3;8;15;16;30;43;62;62;72;70;53;44
C57;Female genital organs, NOS;65;-;-;-;-;-;1;-;2;-;1;6;7;7;5;14;10;4;8
C58;Placenta;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-
C64;Kidney;367;3;-;-;-;-;2;3;6;11;14;23;29;37;49;49;62;51;28
C65;Renal pelvis;45;-;-;-;-;-;-;-;-;-;-;2;3;3;4;7;8;10;8
C66;Ureter;33;-;-;-;-;-;-;-;-;-;-;-;2;4;4;4;7;6;6
C67;Bladder;289;-;-;-;-;-;-;-;-;3;2;6;12;25;29;35;45;57;75
C68;Urinary organs, NOS;7;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;2;1
C69;Eye and adnexa;33;1;-;-;-;-;-;-;-;1;2;4;4;3;-;6;4;3;5
C70;Meninges;5;-;-;-;-;-;-;-;-;-;2;1;1;-;-;-;1;-;-
C71;Brain;205;3;5;3;3;8;8;6;5;10;13;13;28;25;22;12;15;16;10
C72;Spinal cord, cranial nerves and CNS, NOS;6;1;-;-;-;-;-;-;-;1;2;-;1;1;-;-;-;-;-
C73;Thyroid gland;369;-;-;2;3;10;15;22;29;47;38;36;47;35;28;23;18;11;5
C74;Adrenal gland;29;-;-;-;-;-;-;1;-;1;3;3;6;4;5;1;4;1;-
C75;Endocrine glands, NOS;9;-;-;-;-;1;-;-;2;1;-;-;1;-;4;-;-;-;-
C81;Hodgkin's disease;85;-;2;2;10;16;11;8;-;6;3;4;4;1;3;8;5;1;1
C82-C86;Non-Hodgkin-lymphoma;522;1;1;1;3;4;3;5;2;11;15;33;35;53;72;57;81;75;70
C88;Malignant immunoproliferative diseases;73;-;-;-;-;-;1;1;2;1;1;2;9;5;11;12;9;10;9
C90;Multiple myeloma;192;-;-;-;-;-;1;-;-;7;7;13;12;13;21;26;39;32;21
C91;Lymphoid leukaemia;269;12;3;3;1;4;2;-;2;1;6;16;16;30;38;25;48;37;25
C92;Myeloid leukaemia;157;3;1;2;3;2;4;1;2;4;13;11;9;13;20;16;13;22;18
C93;Monocytic leukaemia;30;1;-;-;-;-;2;-;-;1;-;-;2;2;-;6;5;9;2
C94-C95;Leukaemia other;5;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;1
C96;Lymphoid, haematopoietic and related tissue, NOS;14;1;1;-;1;-;-;1;1;-;3;-;1;2;2;-;1;-;-
C76;Other and ill-defined sites;5;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;1;1;-
C80;Unknown primary site;247;-;-;-;-;-;-;-;3;3;4;5;17;25;35;27;37;47;44
MPD;Myeloproliferative Disorders;244;-;-;-;-;-;2;1;4;6;11;10;16;25;29;35;37;31;37
MDS;Myelodysplastic syndromes;182;-;-;-;1;1;-;1;2;2;4;3;10;13;16;26;28;42;33
Total;;20072;31;20;18;40;86;149;217;406;684;1126;1546;1924;2243;2397;2183;2445;2281;2276
Total excl. non-melanoma;;18320;31;19;18;39;82;140;211;400;663;1090;1485;1840;2145;2229;1996;2173;1973;1786
Total excl. non-melanoma and MDS, MPD;;17894;31;19;18;38;81;138;209;394;655;1075;1472;1814;2107;2184;1935;2108;1900;1716
