icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C25;Pancreas;589;-;-;-;-;-;-;1;5;18;17;44;53;69;90;135;91;46;20
C26;Other ill-defined digestive organs;12;-;-;-;-;-;-;-;-;1;-;1;1;1;-;3;4;1;-
C30;Nasal cavity and middle ear;23;-;-;-;-;-;-;-;1;1;1;2;3;2;3;7;1;2;-
C31;Accessory sinuses;47;-;-;-;-;-;1;1;-;4;4;6;3;6;7;7;3;3;2
C32;Larynx;632;-;-;-;-;-;-;1;4;14;47;72;101;107;102;82;52;33;17
C33;Trachea;12;-;-;-;-;-;-;-;-;-;-;1;1;1;3;1;2;2;1
C34;Bronchus and lung;5514;-;-;-;1;-;1;7;13;53;161;371;575;686;910;1112;978;502;144
C37;Thymus;23;-;-;-;-;-;-;-;3;2;2;-;3;2;5;2;1;2;1
C38;Heart, mediastinum and pleura;8;-;-;-;-;1;-;-;-;2;-;-;1;4;-;-;-;-;-
C39;Respiratory system and intrathoracic organs, NOS;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C40;Bone and articular cartilage of limbs;46;-;1;5;8;4;3;2;5;1;4;1;2;4;2;1;3;-;-
C41;Bone and articular cartilage, NOS;39;1;2;1;4;-;2;5;2;1;2;1;2;3;2;3;1;4;3
C43;Malignant melanoma of skin;629;1;1;1;4;11;14;29;35;55;63;54;63;52;77;66;55;32;16
C44;Malignant neoplasms of skin;1639;-;-;1;1;2;-;5;2;16;19;48;63;104;179;291;344;337;227
C45;Mesothelioma;209;-;-;-;-;1;-;-;2;2;4;12;17;34;25;49;29;27;7
C46;Kaposi's sarcoma;24;-;-;-;-;-;1;2;-;3;5;1;3;1;2;2;4;-;-
C47,C49;Soft tissues;219;4;1;3;5;8;5;3;11;8;18;19;21;19;17;30;20;18;9
C48;Retroperitoneum and peritoneum;24;-;-;-;-;-;-;2;1;-;1;4;3;3;3;3;3;-;1
C50;Breast;87;-;-;-;-;-;-;-;1;3;5;4;6;11;16;13;16;9;3
C60;Penis;66;-;-;-;-;-;-;-;-;2;3;4;3;9;11;8;9;12;5
C61;Prostate;9735;-;-;-;-;-;-;-;1;9;92;383;978;1287;1877;2100;1639;983;386
C62;Testis;252;-;-;2;12;33;50;37;42;30;17;7;5;6;2;7;1;-;1
C63;Male genital organs, NOS;10;-;-;-;-;1;-;-;2;-;-;-;-;1;1;1;4;-;-
C64;Kidney;817;11;3;-;-;-;-;5;11;28;49;75;105;92;120;149;102;49;18
C65;Renal pelvis;96;-;-;-;-;-;-;1;1;-;1;2;7;8;12;27;21;15;1
C66;Ureter;87;-;-;-;-;-;-;-;-;-;1;4;7;8;16;23;19;7;2
C67;Bladder;1666;1;-;-;-;-;-;1;2;17;28;73;119;146;228;305;355;245;146
C68;Urinary organs, NOS;19;-;-;-;-;-;-;-;-;-;-;4;-;3;1;2;4;-;5
C69;Eye and adnexa;35;4;-;-;-;-;-;2;-;3;2;-;6;1;4;3;6;3;1
C70;Meninges;12;-;-;-;1;-;-;-;-;1;3;2;1;-;1;1;-;2;-
C71;Brain;425;8;8;8;5;13;13;9;25;29;29;32;46;38;49;52;41;16;4
C72;Spinal cord, cranial nerves and CNS, NOS;29;3;-;-;1;2;2;-;1;3;1;2;1;4;4;2;2;1;-
C73;Thyroid gland;156;-;-;-;-;4;5;13;8;15;19;12;22;8;14;21;8;5;2
C74;Adrenal gland;19;8;1;1;-;-;-;-;1;1;1;1;-;3;-;1;-;1;-
C75;Endocrine glands, NOS;9;-;1;2;1;-;-;1;-;1;-;-;-;2;1;-;-;-;-
C81;Hodgkin's disease;162;-;4;5;12;15;12;17;10;13;12;14;12;11;9;6;6;3;1
C82-C85;Non-Hodgkin-lymphoma;1027;2;9;6;9;10;9;17;35;39;56;86;115;91;129;159;130;87;38
C88;Malignant immunoproliferative diseases;45;-;-;-;-;-;-;-;1;-;3;5;4;4;7;4;7;7;3
C90;Multiple myeloma;360;-;-;-;-;1;1;1;2;8;11;24;43;26;56;66;72;38;11
C91;Lymphoid leukaemia;409;23;12;6;9;2;5;3;5;11;21;29;37;33;53;57;60;32;11
C92;Myeloid leukaemia;277;2;-;1;2;3;7;5;8;12;13;10;22;28;43;38;39;31;13
C93;Monocytic leukaemia;13;-;-;-;-;-;1;-;1;2;1;-;5;-;1;-;1;1;-
C94-C95;Leukaemia other;24;-;-;-;-;-;-;-;1;1;-;2;1;2;2;4;6;4;1
C96;Lymphoid, haematopoietic and related tissue, NOS;9;2;-;-;-;-;-;1;1;-;1;-;1;1;1;1;-;-;-
C76;Other and ill-defined sites;17;-;-;-;-;-;-;-;-;-;-;3;4;2;1;1;2;3;1
C80;Unknown primary site;687;1;-;-;1;1;2;3;4;7;35;42;69;74;98;104;123;85;38
MPD;Myeloproliferative Disorders;167;-;-;1;2;1;2;2;3;6;10;13;10;22;19;26;27;15;8
MDS;Myelodysplastic syndromes;264;1;-;-;-;1;1;3;1;3;4;5;18;22;31;43;62;46;23
Total;;34139;73;45;47;82;121;150;202;308;582;1138;2055;3375;3861;5318;6235;5499;3515;1533
Total excl. non-melanoma;;32500;73;45;46;81;119;150;197;306;566;1119;2007;3312;3757;5139;5944;5155;3178;1306
Total excl. non-melanoma and MDS, MPD;;32069;72;45;45;79;117;147;192;302;557;1105;1989;3284;3713;5089;5875;5066;3117;1275
