icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C21;Anus and anal canal;71;-;-;-;-;-;1;1;1;2;-;6;6;14;11;9;7;7;6
C22;Liver and intrahepatic bile ducts;668;4;-;-;-;-;-;3;3;13;13;35;59;111;137;118;76;64;32
C23;Gallbladder;30;-;-;-;-;-;-;-;-;-;-;1;2;-;3;7;5;7;5
C24;Biliary tract, NOS;209;-;-;-;-;-;-;1;1;8;9;10;17;22;28;31;34;26;22
C25;Pancreas;888;-;-;-;1;-;-;2;5;9;25;56;64;112;141;136;146;110;81
C26;Other ill-defined digestive organs;33;-;-;-;-;-;-;-;-;-;-;1;2;5;8;6;3;4;4
C30;Nasal cavity and middle ear;34;-;-;-;-;-;-;1;-;1;1;4;5;5;5;4;3;2;3
C31;Accessory sinuses;61;-;-;-;-;1;-;2;2;2;2;5;10;10;7;7;3;6;4
C32;Larynx;510;-;-;-;-;-;-;-;4;7;17;35;70;87;104;76;52;29;29
C33;Trachea;5;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;1;1
C34;Bronchus and lung;5439;-;-;-;1;2;-;7;16;29;89;277;471;819;962;929;844;619;374
C37;Thymus;29;-;-;-;-;-;-;-;2;2;-;5;4;1;8;2;1;4;-
C38;Heart, mediastinum and pleura;30;1;-;-;-;-;-;-;-;2;1;2;2;3;2;4;7;3;3
C39;Respiratory system and intrathoracic organs, NOS;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C40;Bone and articular cartilage of limbs;37;-;1;7;4;5;1;3;3;4;2;-;2;2;2;-;-;1;-
C41;Bone and articular cartilage, NOS;40;-;-;-;-;2;3;1;4;2;2;4;4;4;4;2;5;1;2
C43;Malignant melanoma of skin;1283;-;-;-;4;11;18;34;41;68;112;115;128;154;160;152;116;101;69
C44;Malignant neoplasms of skin;4418;1;-;-;-;3;7;8;10;20;45;97;135;227;384;615;829;904;1133
C45;Mesothelioma;217;-;-;-;-;-;-;-;1;-;3;2;7;26;33;37;50;33;25
C46;Kaposi's sarcoma;39;-;-;-;-;1;-;1;5;4;2;3;5;3;4;4;1;1;5
C47,C49;Soft tissues;198;6;-;4;2;3;1;3;9;12;10;9;13;20;26;20;20;17;23
C48;Retroperitoneum and peritoneum;22;1;1;-;-;-;-;-;1;-;3;1;2;5;3;2;2;1;-
C50;Breast;111;-;-;-;-;-;-;1;-;1;5;3;11;11;19;16;13;17;14
C60;Penis;94;-;-;-;-;-;-;1;-;2;4;3;12;10;12;18;15;13;4
C61;Prostate;9050;-;-;-;-;-;-;-;1;14;87;335;816;1349;1955;1634;1391;958;510
C62;Testis;403;4;-;-;13;34;78;107;47;43;33;13;14;5;4;5;3;-;-
C63;Male genital organs, NOS;15;-;-;-;-;-;-;-;-;-;1;2;2;2;3;-;2;-;3
C64;Kidney;1182;9;4;-;-;-;2;8;18;35;53;89;124;149;220;176;125;101;69
C65;Renal pelvis;133;-;-;-;-;-;-;-;-;1;4;6;7;8;22;18;30;26;11
C66;Ureter;118;-;-;-;-;-;-;-;-;-;-;3;6;8;20;22;27;23;9
C67;Bladder;1841;1;-;-;-;-;-;1;6;15;25;61;108;159;265;318;311;314;257
C68;Urinary organs, NOS;53;-;-;-;-;-;-;-;1;-;-;1;3;5;8;11;7;8;9
C69;Eye and adnexa;71;9;-;-;1;-;-;-;3;1;1;8;-;12;4;11;7;6;8
C70;Meninges;10;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;3;-;3
C71;Brain;501;7;7;15;5;9;13;17;19;26;22;38;50;65;63;52;42;32;19
C72;Spinal cord, cranial nerves and CNS, NOS;20;1;-;-;2;1;2;1;2;3;-;3;2;1;2;-;-;-;-
C73;Thyroid gland;266;-;-;-;2;5;8;4;16;13;32;28;30;34;39;24;17;8;6
C74;Adrenal gland;36;3;-;-;-;-;-;3;2;2;4;4;2;5;6;4;-;1;-
C75;Endocrine glands, NOS;18;-;-;2;2;-;1;-;1;5;1;2;1;-;3;-;-;-;-
C81;Hodgkin's disease;210;2;4;4;15;21;22;14;9;13;15;12;15;23;14;10;5;7;5
C82-C86;Non-Hodgkin lymphoma;1138;1;2;3;13;7;14;20;25;39;47;57;80;117;141;185;137;142;108
C88;Malignant immunoproliferative diseases;207;-;-;-;1;-;1;4;5;4;2;17;18;24;31;29;30;31;10
C90;Multiple myeloma;501;-;-;-;-;-;-;3;6;5;19;24;46;48;64;96;81;59;50
C91;Lymphoid leukaemia;673;26;16;7;9;10;5;3;7;12;22;41;60;81;83;91;68;86;46
C92;Myeloid leukaemia;359;2;1;2;6;5;9;6;9;11;13;24;27;43;44;43;47;36;31
C93;Monocytic leukaemia;87;1;2;-;1;-;-;1;-;-;2;1;-;5;9;20;26;15;4
C94-C95;Leukaemia other;20;-;1;2;1;-;-;-;3;-;-;1;4;2;1;-;2;1;2
C96;Lymphoid, haematopoietic and related tissue, NOS;21;8;4;-;-;-;-;1;1;-;2;-;1;-;-;1;1;-;2
C76;Other and ill-defined sites;9;-;-;-;-;-;-;-;-;-;-;2;-;3;2;-;2;-;-
C80;Unknown primary site;421;-;-;-;-;-;-;1;4;4;11;28;33;41;61;64;50;65;59
MPN;Myeloproliferative neoplasms;393;-;-;-;-;2;-;4;8;9;23;30;26;48;55;52;62;45;29
MDS;Myelodysplastic syndromes;462;1;2;3;-;3;-;2;2;1;5;9;13;39;73;69;79;88;73
Total;;40661;90;47;58;88;131;206;296;355;551;1016;1980;3352;5070;6526;6334;5791;4959;3811
Total excl. non-melanoma;;36243;89;47;58;88;128;199;288;345;531;971;1883;3217;4843;6142;5719;4962;4055;2678
Total excl. non-melanoma and MDS, MPN;;35388;88;45;55;88;123;199;282;335;521;943;1844;3178;4756;6014;5598;4821;3922;2576
