icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C25;Pancreas;971;-;-;-;-;-;1;1;5;11;35;50;77;144;150;161;132;123;81
C26;Other ill-defined digestive organs;20;-;-;-;-;-;-;-;-;-;-;1;2;3;1;3;4;3;3
C30;Nasal cavity and middle ear;31;-;-;-;-;-;-;-;-;2;2;-;2;4;4;5;3;4;5
C31;Accessory sinuses;53;-;-;-;-;-;-;-;-;-;1;5;9;5;8;8;11;5;1
C32;Larynx;495;-;-;-;-;-;-;1;1;7;9;32;63;95;82;80;47;49;29
C33;Trachea;7;-;-;-;-;-;-;-;-;-;-;1;-;3;1;-;1;1;-
C34;Bronchus and lung;5599;-;-;1;-;-;1;7;14;43;88;229;475;803;1019;1061;856;629;373
C37;Thymus;38;-;-;-;-;-;-;1;-;3;1;2;4;8;7;5;5;2;-
C38;Heart, mediastinum and pleura;27;1;-;-;-;-;2;3;1;1;2;2;4;1;-;3;-;4;3
C39;Respiratory system and intrathoracic organs, NOS;2;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-
C40;Bone and articular cartilage of limbs;34;-;-;2;7;4;-;1;-;2;1;2;1;3;2;-;5;3;1
C41;Bone and articular cartilage, NOS;40;-;-;1;5;1;1;2;2;4;3;1;1;2;4;6;4;1;2
C43;Malignant melanoma of skin;1445;1;-;1;3;5;24;41;41;84;123;115;171;172;202;170;121;92;79
C44;Malignant neoplasms of skin;4639;-;-;1;2;1;5;7;13;24;45;90;142;250;426;652;793;970;1218
C45;Mesothelioma;238;-;-;-;-;-;1;-;-;1;4;5;12;15;30;51;50;45;24
C46;Kaposi's sarcoma;30;-;-;-;-;-;-;2;3;5;2;3;1;2;2;1;4;1;4
C47,C49;Soft tissues;234;8;-;1;1;-;4;10;3;8;10;28;18;20;23;25;22;34;19
C48;Retroperitoneum and peritoneum;21;3;-;-;1;-;-;-;2;2;-;-;-;5;-;3;3;1;1
C50;Breast;105;-;-;-;-;-;-;1;1;3;2;9;9;15;10;19;17;10;9
C60;Penis;105;-;-;-;-;-;-;1;-;-;2;6;6;20;10;14;18;9;19
C61;Prostate;9555;-;-;-;-;-;-;-;1;10;80;345;859;1344;2031;1940;1456;953;536
C62;Testis;387;1;-;-;14;50;66;73;64;45;37;17;8;5;3;3;1;-;-
C63;Male genital organs, NOS;23;-;-;-;-;-;-;-;-;1;-;1;1;6;2;5;1;2;4
C64;Kidney;1122;3;2;-;-;1;1;6;9;23;57;82;131;157;170;177;144;97;62
C65;Renal pelvis;153;-;-;-;-;-;-;-;-;2;3;4;11;16;19;34;22;29;13
C66;Ureter;117;-;-;-;-;-;-;-;-;1;2;3;2;13;16;21;23;19;17
C67;Bladder;1864;1;-;-;-;-;-;-;5;5;26;48;102;165;269;313;329;304;297
C68;Urinary organs, NOS;44;-;-;-;-;-;-;-;-;-;-;1;2;4;2;8;5;11;11
C69;Eye and adnexa;78;2;-;-;-;-;-;1;2;6;2;6;5;10;14;16;6;4;4
C70;Meninges;7;-;-;-;-;-;-;-;-;-;-;1;-;2;1;-;1;-;2
C71;Brain;490;8;10;5;10;12;15;14;17;29;33;32;52;54;60;50;46;29;14
C72;Spinal cord, cranial nerves and CNS, NOS;22;-;-;1;-;-;2;3;1;4;3;2;2;-;1;1;1;1;-
C73;Thyroid gland;287;-;-;1;1;3;14;8;20;18;32;30;27;38;39;24;14;15;3
C74;Adrenal gland;42;3;-;-;2;5;-;2;2;-;5;4;2;5;6;4;1;1;-
C75;Endocrine glands, NOS;15;-;-;-;3;1;2;-;-;1;-;2;2;2;-;-;1;1;-
C81;Hodgkin lymphoma;206;2;1;7;21;19;21;17;15;7;16;12;11;11;16;15;7;6;2
C82-C86;Non-Hodgkin-lymphoma;1109;1;5;5;6;8;18;17;21;38;56;73;95;114;143;129;158;123;99
C88;Malignant immunoproliferative diseases;207;-;-;-;-;-;1;3;-;6;8;15;19;20;34;34;31;20;16
C90;Multiple myeloma;499;-;-;-;-;-;-;3;3;7;18;30;41;65;71;91;52;68;50
C91;Lymphoid leukaemia;628;20;13;4;5;3;1;4;7;14;20;41;59;76;103;70;87;60;41
C92;Myeloid leukaemia;390;6;2;-;4;5;8;9;9;11;12;26;27;43;48;53;40;53;34
C93;Monocytic leukaemia;104;-;-;1;1;-;-;-;-;-;-;4;6;11;14;16;16;28;7
C94-C95;Leukaemia other;16;2;-;-;-;-;-;2;1;1;-;-;-;1;3;2;1;1;2
C96;Lymphoid, haematopoietic and related tissue, NOS;10;-;-;-;-;-;-;2;1;-;-;-;1;2;-;2;1;-;1
C76;Other and ill-defined sites;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-
C80;Unknown primary site;400;1;-;-;-;-;2;2;2;4;9;16;40;42;73;67;45;54;43
MPN;Myeloproliferative neoplasms;390;-;-;-;1;1;3;3;6;11;16;28;36;43;44;61;51;54;32
MDS;Myelodysplastic syndromes;464;2;-;-;-;1;-;1;2;2;4;8;25;27;52;87;88;84;81
Total;;41616;67;35;38;93;128;215;287;349;573;1028;1946;3516;5083;6658;6812;5831;4949;4008
Total excl. non-melanoma;;36977;67;35;37;91;127;210;280;336;549;983;1856;3374;4833;6232;6160;5038;3979;2790
Total excl. non-melanoma and MDS, MPN;;36123;65;35;37;90;125;207;276;328;536;963;1820;3313;4763;6136;6012;4899;3841;2677
