icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C33;Trachea;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-
C34;Bronchus and lung;1195;-;-;-;-;1;2;5;10;23;53;121;178;176;152;162;150;97;65
C37;Thymus;6;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;2;-;-
C38;Heart, mediastinum and pleura;10;1;-;1;-;-;-;-;1;-;-;-;2;1;1;1;-;-;2
C39;Respiratory system and intrathoracic organs, NOS;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C40;Bone and articular cartilage of limbs;18;-;1;5;2;-;-;2;1;1;1;3;-;1;1;-;-;-;-
C41;Bone and articular cartilage, NOS;14;-;-;2;-;-;-;-;1;2;-;-;1;1;4;1;1;-;1
C43;Malignant melanoma of skin;678;1;-;-;8;10;28;35;49;64;78;47;57;72;51;49;55;39;35
C44;Malignant neoplasms of skin;1116;-;-;2;2;-;1;7;5;15;24;32;43;59;84;126;171;214;331
C45;Mesothelioma;35;-;-;-;-;-;-;-;-;-;1;3;4;2;5;9;3;6;2
C46;Kaposi's sarcoma;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
C47,C49;Soft tissues;96;2;-;1;-;1;1;3;2;6;6;11;5;11;5;12;10;11;9
C48;Retroperitoneum and peritoneum;18;1;-;-;-;-;-;-;-;-;2;2;-;3;2;1;2;2;3
C50;Breast;5731;-;-;-;-;3;24;71;196;369;578;692;632;726;617;547;535;415;326
C51;Vulva;128;-;-;-;-;-;1;1;1;5;7;11;9;7;7;12;25;23;19
C52;Vagina;28;1;-;-;-;-;-;-;-;-;2;2;4;3;2;1;4;2;7
C53;Cervix uteri;330;-;-;-;1;-;10;22;33;38;49;35;31;24;18;20;13;19;17
C54;Corpus uteri;826;-;-;-;-;-;-;-;5;12;23;51;81;117;135;137;139;76;50
C55;Uterus;4;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;2
C56;Ovary;510;-;-;-;1;4;3;4;11;12;19;52;55;66;59;64;64;55;41
C57;Female genital organs, NOS;26;-;-;-;-;-;-;-;-;1;-;1;2;6;4;6;-;4;2
C58;Placenta;3;-;-;-;-;1;1;-;-;-;-;1;-;-;-;-;-;-;-
C64;Kidney;368;4;-;-;1;1;3;2;4;9;10;19;25;44;46;56;71;46;27
C65;Renal pelvis;52;-;-;-;-;-;-;-;1;1;-;-;3;2;6;10;9;11;9
C66;Ureter;25;-;-;-;-;-;-;-;-;-;-;1;-;2;4;2;8;5;3
C67;Bladder;292;1;-;-;-;-;-;-;1;3;8;8;17;21;30;52;50;44;57
C68;Urinary organs, NOS;5;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;-;1
C69;Eye and adnexa;35;5;-;-;-;-;2;-;3;1;1;2;1;1;2;4;6;2;5
C70;Meninges;6;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;3;-;1
C71;Brain;192;2;4;2;1;3;7;7;4;6;4;14;15;17;22;29;26;22;7
C72;Spinal cord, cranial nerves and CNS, NOS;14;2;2;-;1;1;1;-;1;2;-;1;-;-;-;1;2;-;-
C73;Thyroid gland;286;-;1;1;5;7;12;17;26;20;31;28;29;26;24;18;14;17;10
C74;Adrenal gland;20;3;1;-;-;-;-;1;-;3;1;2;3;2;2;1;-;-;1
C75;Endocrine glands, NOS;4;-;1;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-
C81;Hodgkin's disease;83;-;1;2;8;13;11;5;7;5;4;4;6;5;5;1;1;5;-
C82-C86;Non-Hodgkin-lymphoma;545;2;1;1;1;4;6;7;11;18;26;32;30;48;69;79;88;69;53
C88;Malignant immunoproliferative diseases;62;1;-;-;-;-;-;-;2;2;4;4;7;3;8;8;9;9;5
C90;Multiple myeloma;206;-;-;-;-;-;-;2;2;2;7;9;19;28;19;26;37;38;17
C91;Lymphoid leukaemia;187;6;5;3;2;-;1;2;2;5;4;12;11;23;15;27;31;18;20
C92;Myeloid leukaemia;176;3;1;2;-;4;2;3;4;11;10;12;13;14;12;25;24;18;18
C93;Monocytic leukaemia;22;-;-;1;-;-;1;-;-;1;2;-;-;2;4;2;3;2;4
C94-C95;Leukaemia other;23;2;-;-;-;-;-;-;-;-;3;-;1;1;-;1;6;6;3
C96;Lymphoid, haematopoietic and related tissue, NOS;19;6;2;1;-;-;-;1;-;3;1;1;-;1;1;2;-;-;-
C76;Other and ill-defined sites;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-
C80;Unknown primary site;219;-;-;-;1;1;-;1;1;1;7;12;13;13;18;39;35;36;41
MPD;Myeloproliferative Disorders;171;-;-;-;1;3;1;-;4;4;6;9;12;19;14;26;33;22;17
MDS;Myelodysplastic syndromes;120;1;-;-;-;-;-;2;-;1;3;-;7;10;9;17;27;25;18
Total;;17790;45;21;28;44;71;129;212;415;697;1098;1423;1613;1955;1883;2141;2262;1974;1779
Total excl. non-melanoma;;16674;45;21;26;42;71;128;205;410;682;1074;1391;1570;1896;1799;2015;2091;1760;1448
Total excl. non-melanoma and MDS, MPD;;16383;44;21;26;41;68;127;203;406;677;1065;1382;1551;1867;1776;1972;2031;1713;1413
ICD10 - Version 2010;;;;;;;;;;;;;;;;;;;;
