icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C50;Breast;55;-;-;-;-;-;-;-;1;-;4;3;3;9;8;13;4;9;1
C60;Penis;47;-;-;-;-;-;-;-;-;1;1;8;7;6;2;7;6;2;7
C61;Prostate;5727;-;-;-;-;-;-;-;1;14;51;260;536;906;1009;1234;903;530;283
C62;Testis;181;-;-;-;10;25;43;36;18;22;18;2;2;1;-;2;-;2;-
C63;Male genital organs, NOS;5;-;-;-;-;-;-;-;-;1;1;-;-;2;-;-;-;1;-
C64;Kidney;599;1;2;-;1;1;2;5;8;16;23;53;46;91;90;105;91;45;19
C65;Renal pelvis;85;-;-;-;-;-;-;-;-;-;2;1;4;9;15;17;16;14;7
C66;Ureter;69;-;-;-;-;-;-;-;1;-;-;2;3;5;8;17;15;15;3
C67;Bladder;1055;-;-;-;-;-;-;-;3;5;17;33;58;100;122;195;208;192;122
C68;Urinary organs, NOS;11;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;3;-;4
C69;Eye and adnexa;39;7;-;-;-;-;-;-;1;1;1;4;5;4;2;6;4;3;1
C70;Meninges;3;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;1;-;-
C71;Brain;287;6;5;4;2;6;6;6;12;15;26;31;28;30;33;37;24;11;5
C72;Spinal cord, cranial nerves and CNS, NOS;10;1;2;-;-;-;1;1;1;1;1;-;1;-;-;-;-;-;1
C73;Thyroid gland;109;-;-;-;1;1;2;1;4;6;6;16;15;13;14;9;15;4;2
C74;Adrenal gland;12;6;-;-;-;-;-;-;1;-;1;-;-;1;2;-;1;-;-
C75;Endocrine glands, NOS;8;1;-;1;1;-;1;-;-;1;1;1;-;-;-;-;1;-;-
C81;Hodgkin's disease;99;-;2;4;10;7;8;9;5;7;7;6;5;6;9;6;2;3;3
C82-C85;Non-Hodgkin-lymphoma;630;-;1;3;3;4;12;10;8;23;34;46;51;66;71;101;97;64;36
C88;Malignant immunoproliferative diseases;34;-;-;-;-;-;-;-;-;-;2;3;1;7;5;5;3;6;2
C90;Multiple myeloma;258;-;-;-;-;-;-;1;1;3;7;15;18;39;34;45;52;25;18
C91;Lymphoid leukaemia;279;5;10;3;4;-;2;2;6;1;14;17;29;46;33;42;35;19;11
C92;Myeloid leukaemia;205;-;1;1;2;2;2;1;6;13;11;9;18;20;23;39;25;24;8
C93;Monocytic leukaemia;7;-;-;-;-;-;1;-;-;2;-;-;1;-;1;1;1;-;-
C94-C95;Leukaemia other;7;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;4;1;-
C96;Lymphoid, haematopoietic and related tissue, NOS;3;1;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-
C76;Other and ill-defined sites;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-
C80;Unknown primary site;301;-;-;-;-;1;-;-;1;5;6;20;34;31;34;44;52;37;36
MPD;Myeloproliferative Disorders;146;-;-;-;-;1;2;4;3;7;7;5;18;16;19;18;26;17;3
MDS;Myelodysplastic syndromes;200;-;-;1;2;-;1;-;1;2;3;4;11;11;24;40;45;32;23
Total;;21791;34;26;24;44;65;108;127;165;292;539;1176;1885;2743;3121;3908;3596;2453;1485
Total excl. non-melanoma;;20255;34;26;24;44;64;107;125;156;280;526;1145;1833;2666;2974;3651;3265;2144;1191
Total excl. non-melanoma and MDS, MPD;;19909;34;26;23;42;63;104;121;152;271;516;1136;1804;2639;2931;3593;3194;2095;1165
