icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C20;Rectum;1294;-;-;-;-;-;3;5;14;21;46;95;121;166;190;198;155;142;138
C21;Anus and anal canal;80;-;-;-;-;1;-;-;1;3;3;5;6;16;10;13;4;6;12
C22;Liver and intrahepatic bile ducts;804;4;-;-;-;-;1;3;5;8;17;22;68;121;146;162;114;81;52
C23;Gallbladder;43;-;-;-;-;-;-;-;-;-;1;2;4;7;2;7;10;7;3
C24;Biliary tract, NOS;227;-;-;-;-;1;1;1;1;2;7;2;15;16;39;46;26;38;32
C25;Pancreas;1041;-;-;1;-;1;1;5;8;14;35;47;88;132;179;204;140;113;73
C26;Other ill-defined digestive organs;21;-;-;-;-;-;-;-;-;2;1;1;3;4;1;3;2;3;1
C30;Nasal cavity and middle ear;52;-;1;-;-;-;-;-;1;-;-;-;4;15;9;4;7;4;7
C31;Accessory sinuses;68;-;-;-;-;-;2;1;1;2;3;2;6;12;13;9;9;4;4
C32;Larynx;464;-;-;-;-;-;-;-;1;7;14;42;46;69;88;81;49;33;34
C33;Trachea;8;-;-;1;-;-;-;-;-;-;-;-;-;2;1;1;3;-;-
C34;Bronchus and lung;5624;-;-;-;2;2;2;4;22;35;100;223;435;802;1010;1110;838;655;384
C37;Thymus;37;-;-;-;2;-;-;-;-;-;1;8;5;7;6;4;1;3;-
C38;Heart, mediastinum and pleura;32;-;-;-;4;3;1;1;3;4;-;1;1;2;2;1;1;2;6
C39;Respiratory system and intrathoracic organs, NOS;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C40;Bone and articular cartilage of limbs;43;1;2;2;6;5;5;6;1;1;1;1;3;1;-;5;1;1;1
C41;Bone and articular cartilage, NOS;37;-;-;1;1;-;1;3;-;1;1;-;6;2;8;1;6;4;2
C43;Melanoma of skin;1656;-;-;1;2;8;22;30;54;72;96;173;192;173;202;233;147;150;101
C44;Malignant neoplasms of skin;5229;-;1;-;1;-;2;7;10;32;40;83;160;290;460;743;859;1075;1466
C45;Mesothelioma;235;-;-;-;-;1;-;-;-;2;1;4;7;18;39;53;42;43;25
C46;Kaposi's sarcoma;28;-;-;-;-;1;1;1;-;3;4;3;-;-;5;7;2;-;1
C47,C49;Soft tissues;215;3;2;2;4;-;7;6;6;6;2;11;17;22;23;23;27;26;28
C48;Retroperitoneum and peritoneum;32;3;1;1;-;-;1;3;2;-;1;4;-;2;4;2;4;2;2
C50;Breast;95;-;-;-;-;-;-;-;1;-;3;4;10;7;22;17;15;9;7
C60;Penis;85;-;-;-;-;-;-;-;-;2;3;5;3;15;9;13;12;13;10
C61;Prostate;10196;-;-;-;-;-;-;-;-;5;48;324;901;1477;2054;2109;1614;1072;592
C62;Testis;396;2;-;-;10;46;63;69;66;51;36;22;14;5;6;3;1;2;-
C63;Male genital organs, NOS;18;-;-;1;-;-;-;-;-;1;1;2;1;2;1;3;3;3;-
C64;Kidney;1288;9;1;-;1;-;6;4;12;32;61;78;148;150;226;194;143;127;96
C65;Renal pelvis;183;-;-;-;-;-;-;-;-;1;1;5;9;15;26;26;32;42;26
C66;Ureter;146;-;-;-;-;-;-;-;1;-;3;4;2;16;20;35;19;23;23
C67;Bladder;1927;-;-;-;-;1;2;-;4;9;23;49;80;173;261;354;309;326;336
C68;Urinary organs, NOS;61;-;-;-;-;-;-;-;-;-;-;1;1;3;6;19;9;10;12
C69;Eye and adnexa;69;7;1;-;-;1;-;-;3;3;3;6;7;8;9;5;8;7;1
C70;Meninges;13;-;-;-;-;-;-;-;-;-;-;2;-;3;2;3;1;1;1
C71;Brain;518;9;2;5;4;3;9;16;20;27;29;41;51;76;65;69;47;32;13
C72;Spinal cord, cranial nerves and CNS, NOS;24;1;-;-;1;-;-;-;2;2;3;4;3;2;-;3;2;-;1
C73;Thyroid gland;261;-;1;2;2;4;10;12;13;23;25;24;19;29;38;29;18;7;5
C74;Adrenal gland;33;3;1;-;-;-;1;-;2;2;3;1;3;6;4;4;-;1;2
C75;Endocrine glands, NOS;18;-;-;-;1;3;2;-;1;2;1;1;2;3;-;-;-;1;1
C81;Hodgkin lymphoma;214;-;1;3;18;22;21;17;24;13;8;12;20;15;11;15;5;4;5
C82-C86;Non-Hodgkin-lymphoma;1162;5;2;5;3;8;11;11;28;30;39;69;99;124;155;178;151;154;90
C88;Malignant immunoproliferative diseases;231;-;-;-;-;-;2;3;2;3;7;21;16;26;32;45;28;31;15
C90;Multiple myeloma;606;-;-;-;-;-;-;1;4;6;22;29;43;72;98;108;89;83;51
C91;Lymphoid leukaemia;624;17;15;9;8;6;4;7;7;10;19;42;66;68;91;83;74;54;44
C92;Myeloid leukaemia;381;3;-;-;3;5;14;9;11;16;15;17;21;43;46;52;45;49;32
C93;Monocytic leukaemia;120;1;-;-;-;-;-;-;1;-;1;4;2;10;16;19;27;25;14
C94-C95;Leukaemia other;18;-;-;-;-;-;-;1;-;-;3;1;-;-;3;3;2;2;3
C96;Lymphoid, haematopoietic and related tissue, NOS;10;-;-;-;-;-;1;-;-;-;1;-;2;1;1;-;3;1;-
C76;Other and ill-defined sites;2;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-
C80;Unknown primary site;403;-;-;-;-;-;1;1;4;5;1;24;33;65;50;54;69;48;48
MPN;Myeloproliferative neoplasms;469;-;-;-;1;1;5;5;13;24;22;30;36;50;65;71;61;58;27
MDS;Myelodysplastic syndromes;521;-;-;1;-;-;-;2;2;3;4;10;15;35;49;91;107;113;89
Total;;43801;68;31;38;81;132;216;265;391;576;938;1970;3414;5291;6797;7549;6073;5481;4490
Total excl. non-melanoma;;38572;68;30;38;80;132;214;258;381;544;898;1887;3254;5001;6337;6806;5214;4406;3024
Total excl. non-melanoma and MDS, MPN;;37582;68;30;37;79;131;209;251;366;517;872;1847;3203;4916;6223;6644;5046;4235;2908
