icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C32;Larynx;167.0;-;-;-;-;-;-;-;-;2;11;21;25;33;35;18;11;4;7
C33;Trachea;2.0;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-
C34;Bronchus and lung;1980.0;-;-;-;1;1;1;1;1;19;46;143;239;330;313;329;258;209;89
C37;Thymus;7.0;-;-;-;-;-;-;-;-;1;-;-;1;1;3;-;-;1;-
C38;Heart, mediastinum and pleura;5.0;-;-;-;-;-;-;-;-;-;2;-;1;1;1;-;-;-;-
C39;Respiratory system and intrathoracic organs, NOS;1.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-
C40;Bone and articular cartilage of limbs;4.0;-;-;-;-;2;1;-;1;-;-;-;-;-;-;-;-;-;-
C41;Bone and articular cartilage, NOS;10.0;-;-;-;-;1;-;-;-;-;-;2;1;3;1;1;-;-;1
C43;Malignant melanoma of skin;369.0;-;-;1;2;5;9;20;23;31;32;30;34;53;30;29;35;18;17
C44;Malignant neoplasms of skin;885.0;-;-;-;-;2;2;4;5;4;9;31;39;59;84;99;154;178;215
C45;Mesothelioma;64.0;-;-;-;-;-;-;-;1;-;-;1;3;5;6;19;20;4;5
C46;Kaposi's sarcoma;11.0;-;-;-;-;1;-;2;-;-;1;1;-;-;1;2;-;1;2
C47,C49;Soft tissues;63.0;4;-;3;1;1;3;1;-;3;6;6;4;6;3;5;7;7;3
C48;Retroperitoneum and peritoneum;8.0;-;-;-;-;-;-;-;-;1;-;-;-;2;2;1;-;-;2
C50;Breast;28.0;-;-;-;-;-;-;-;-;-;1;2;5;7;3;1;3;2;4
C60;Penis;27.0;-;-;-;-;-;-;-;-;-;4;2;1;7;1;3;6;2;1
C61;Prostate;2278.0;-;-;-;-;-;-;-;1;5;17;104;223;400;479;357;347;219;126
C62;Testis;119.0;2;-;-;3;7;17;32;16;16;8;6;4;4;3;1;-;-;-
C63;Male genital organs, NOS;6.0;-;-;-;-;-;-;-;-;-;1;-;3;1;-;-;1;-;-
C64;Kidney;308.0;3;-;-;-;1;1;1;3;11;20;38;52;48;40;31;29;21;9
C65;Renal pelvis;35.0;-;-;-;-;-;-;-;-;-;-;2;2;4;9;7;2;6;3
C66;Ureter;32.0;-;-;-;-;-;-;-;-;-;-;1;2;2;4;5;7;10;1
C67;Bladder;598.0;-;1;-;-;-;-;1;1;7;12;27;39;69;92;88;92;99;70
C68;Urinary organs, NOS;14.0;-;-;-;-;-;-;-;-;-;-;-;1;1;3;2;4;-;3
C69;Eye and adnexa;15.0;4;-;-;-;-;-;-;-;-;1;3;1;1;-;2;2;-;1
C70;Meninges;4.0;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;1;-;-
C71;Brain;112.0;2;3;4;3;-;4;5;2;6;8;17;9;16;7;9;10;5;2
C72;Spinal cord, cranial nerves and CNS, NOS;13.0;1;-;-;-;1;-;-;2;-;1;1;1;2;2;2;-;-;-
C73;Thyroid gland;100.0;-;-;-;-;1;5;4;7;7;11;18;10;12;9;5;5;6;-
C74;Adrenal gland;8.0;2;-;-;-;-;-;-;-;-;-;-;1;3;-;2;-;-;-
C75;Endocrine glands, NOS;3.0;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1
C81;Hodgkin's disease;54.0;-;-;2;2;6;5;2;8;5;1;4;6;4;2;1;4;2;-
C82-C86;Non-Hodgkin-lymphoma;357.0;1;1;1;2;3;2;4;5;9;18;37;42;48;31;49;41;39;24
C88;Malignant immunoproliferative diseases;41.0;-;-;-;-;-;2;1;1;-;1;1;2;5;5;8;6;7;2
C90;Multiple myeloma;140.0;-;-;-;-;-;-;1;2;-;11;15;15;19;15;18;27;10;7
C91;Lymphoid leukaemia;181.0;13;6;3;1;3;1;2;2;7;9;10;13;28;30;17;12;14;10
C92;Myeloid leukaemia;121.0;1;-;2;3;1;2;4;4;2;5;5;12;12;6;11;29;10;12
C93;Monocytic leukaemia;26.0;-;-;-;-;1;-;1;-;-;1;2;-;4;4;1;7;3;2
C94-C95;Leukaemia other;5.0;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;2;-;-
C96;Lymphoid, haematopoietic and related tissue, NOS;8.0;-;-;1;1;-;-;-;-;1;-;3;-;-;1;1;-;-;-
C76;Other and ill-defined sites;2.0;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
C80;Unknown primary site;205.0;-;-;-;-;-;1;-;-;2;7;18;26;26;29;22;30;26;18
MPD;Myeloproliferative Disorders;91.0;-;-;-;-;1;-;-;1;6;6;7;13;11;11;7;7;9;12
MDS;Myelodysplastic syndromes;156.0;-;-;-;-;-;1;1;-;3;4;6;9;15;21;25;26;24;21
Total;;11799.0;34;11;17;21;39;61;101;105;203;384;794;1233;1752;1771;1559;1566;1275;873
Total excl. non-melanoma;;10914.0;34;11;17;21;37;59;97;100;199;375;763;1194;1693;1687;1460;1412;1097;658
Total excl. non-melanoma and MDS, MPD;;10667.0;34;11;17;21;36;58;96;99;190;365;750;1172;1667;1655;1428;1379;1064;625
ICD10 - Version 2010;;;;;;;;;;;;;;;;;;;;
