icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C81;Hodgkin's disease;74;-;1;6;7;6;10;4;6;7;5;5;1;6;2;2;3;2;1
C82-C85;Non-Hodgkin-lymphoma;469;3;1;2;5;2;3;13;16;21;27;44;43;45;66;70;56;31;21
C88;Malignant immunoproliferative diseases;11;-;-;-;-;-;-;-;-;-;-;1;-;2;2;1;3;1;1
C90;Multiple myeloma;196;-;-;-;-;-;-;1;3;3;8;15;16;23;35;29;28;18;17
C91;Lymphoid leukaemia;226;5;1;2;3;2;1;2;2;3;10;10;15;26;35;46;25;20;18
C92;Myeloid leukaemia;157;1;1;2;1;1;3;4;7;6;4;6;10;15;26;30;19;12;9
C93;Monocytic leukaemia;4;-;-;-;-;-;-;-;1;-;-;1;-;1;1;-;-;-;-
C94-C95;Leukaemia other;28;1;-;-;-;-;1;-;-;1;-;1;2;1;8;5;5;2;1
C96;Lymphoid, haematopoietic and related tissue, NOS;8;1;-;-;1;1;-;1;-;-;-;-;-;-;1;1;2;-;-
C76;Other and ill-defined sites;9;1;-;-;1;-;-;-;-;1;1;1;1;-;1;1;1;-;-
C80;Unknown primary site;555;-;-;-;-;-;1;2;3;7;22;31;39;66;87;120;82;55;40
Total;;17717;29;17;30;47;61;89;115;171;281;567;933;1459;2256;3109;3316;2743;1364;1130
Total excl. non-melanoma;;17016;29;16;29;47;60;88;115;169;273;556;904;1434;2196;3031;3198;2597;1260;1014
