icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C82-C85;Non-Hodgkin-lymphoma;932;2;5;1;6;14;5;11;13;31;38;47;85;86;111;129;139;112;97
C88;Malignant immunoproliferative diseases;23;-;-;-;-;-;-;-;-;-;-;1;4;2;8;1;2;5;-
C90;Multiple myeloma;319;-;-;-;-;-;-;2;3;10;11;15;34;32;33;49;62;35;33
C91;Lymphoid leukaemia;262;8;9;7;1;2;1;3;2;7;8;16;17;26;26;42;34;36;17
C92;Myeloid leukaemia;257;1;2;2;6;3;5;4;4;11;13;22;19;17;20;23;43;40;22
C93;Monocytic leukaemia;22;2;-;-;-;-;1;-;2;1;3;2;2;1;4;1;2;1;-
C94-C95;Leukaemia other;11;-;-;-;-;-;-;-;-;-;-;-;1;3;2;1;2;1;1
C96;Lymphoid, haematopoietic and related tissue, NOS;12;3;1;-;-;1;-;-;1;2;1;1;-;-;1;1;-;-;-
C76;Other and ill-defined sites;4;1;1;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-
C80;Unknown primary site;608;-;-;-;-;1;3;2;3;11;26;32;50;58;67;73;101;98;83
MPD;Myeloproliferative Disorders;205;-;-;-;-;-;1;3;6;11;3;15;13;18;19;34;33;30;19
MDS;Myelodysplastic syndromes;234;-;-;1;-;1;1;2;1;1;5;5;9;21;20;30;50;51;36
Total;;29048;48;31;42;63;130;206;398;754;1279;1986;2367;2831;3135;2978;3384;3740;3091;2585
Total excl. non-melanoma;;27488;48;30;41;59;127;204;390;737;1260;1951;2326;2768;3038;2863;3205;3498;2779;2164
Total excl. non-melanoma and MDS, MPD;;27049;48;30;40;59;126;202;385;730;1248;1943;2306;2746;2999;2824;3141;3415;2698;2109
