icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C25;Pancreas;500;-;-;-;-;-;1;-;5;13;17;17;33;46;73;88;83;73;51
C26;Other ill-defined digestive organs;9;-;-;-;-;-;-;-;-;-;-;-;2;1;-;2;1;1;2
C30;Nasal cavity and middle ear;12;-;-;-;-;-;-;-;-;-;-;1;-;1;2;2;1;2;3
C31;Accessory sinuses;14;-;-;-;-;-;-;-;-;-;1;1;1;3;3;1;-;2;2
C32;Larynx;98;-;-;-;-;-;-;1;2;5;7;15;15;10;10;13;8;7;5
C33;Trachea;3;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;-
C34;Bronchus and lung;1553;-;-;-;-;2;3;8;14;40;99;185;185;199;217;213;214;125;49
C37;Thymus;15;-;-;-;-;-;-;1;-;-;-;1;6;1;1;3;1;-;1
C38;Heart, mediastinum and pleura;4;1;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;1;-
C39;Respiratory system and intrathoracic organs, NOS;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C40;Bone and articular cartilage of limbs;32;-;1;-;5;1;3;2;1;-;2;1;4;3;2;3;2;2;-
C41;Bone and articular cartilage, NOS;29;-;-;-;3;4;1;1;1;2;1;1;4;2;4;3;2;-;-
C43;Malignant melanoma of skin;891;-;-;2;5;31;53;61;80;84;66;74;81;52;77;72;54;60;39
C44;Malignant neoplasms of skin;1137;-;-;-;1;-;1;4;2;13;20;47;43;40;94;155;197;249;271
C45;Mesothelioma;26;-;-;-;-;-;-;-;-;-;1;-;6;1;3;7;5;2;1
C46;Kaposi's sarcoma;9;-;-;-;-;-;1;1;-;1;2;1;-;1;-;-;-;1;1
C47,C49;Soft tissues;203;4;2;1;3;6;6;10;11;10;16;15;15;19;16;16;25;14;14
C48;Retroperitoneum and peritoneum;35;-;-;-;-;-;-;2;2;-;1;4;4;2;5;8;2;5;-
C50;Breast;9445;-;-;-;2;6;42;102;307;628;1059;1196;1208;1078;1117;919;801;627;353
C51;Vulva;150;-;-;-;-;-;-;1;3;3;3;15;7;12;19;17;31;18;21
C52;Vagina;53;-;-;-;-;-;-;-;3;2;5;2;4;1;3;13;7;7;6
C53;Cervix uteri;654;-;-;-;-;3;23;51;80;91;60;73;41;48;40;47;33;40;24
C54;Corpus uteri;1406;-;-;-;-;1;1;2;8;19;37;86;164;195;252;230;190;152;69
C55;Uterus;69;-;-;-;-;-;-;1;2;2;6;4;11;5;6;11;8;7;6
C56;Ovary;915;-;1;-;1;1;12;11;13;27;60;88;104;113;125;114;128;80;37
C57;Female genital organs, NOS;29;-;-;-;-;-;-;-;1;3;3;1;4;4;1;3;4;4;1
C58;Placenta;3;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-
C64;Kidney;535;6;1;1;-;3;1;5;9;15;33;37;47;59;66;97;79;46;30
C65;Renal pelvis;71;-;-;-;-;-;-;-;-;-;1;3;3;9;10;13;19;10;3
C66;Ureter;32;-;-;-;-;-;-;-;-;-;1;-;2;3;2;5;11;4;4
C67;Bladder;395;-;-;-;-;-;-;3;1;2;3;13;18;29;42;65;71;90;58
C68;Urinary organs, NOS;6;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;3;1
C69;Eye and adnexa;48;4;-;-;1;-;-;1;1;4;6;1;7;3;8;4;1;4;3
C70;Meninges;20;1;-;-;-;-;-;1;1;1;2;-;1;4;3;1;3;2;-
C71;Brain;326;3;6;9;3;4;9;10;13;23;22;21;32;26;42;45;32;15;11
C72;Spinal cord, cranial nerves and CNS, NOS;21;4;4;-;-;1;-;1;1;1;2;1;-;1;-;3;1;-;1
C73;Thyroid gland;475;-;-;2;4;18;25;44;40;51;51;51;55;30;34;31;27;8;4
C74;Adrenal gland;17;5;1;-;1;-;-;-;2;-;2;1;2;-;-;2;-;-;1
C75;Endocrine glands, NOS;4;-;-;-;1;-;1;-;-;-;-;-;-;1;-;1;-;-;-
C81;Hodgkin's disease;135;1;2;3;16;11;13;13;11;9;7;3;9;5;8;7;5;10;2
C82-C85;Non-Hodgkin-lymphoma;888;2;3;4;6;6;5;15;23;37;43;55;71;69;111;129;134;111;64
C88;Malignant immunoproliferative diseases;25;-;-;-;-;1;-;-;-;-;1;-;3;4;4;2;5;1;4
C90;Multiple myeloma;369;-;-;-;-;-;-;1;3;8;12;26;37;30;47;59;70;49;27
C91;Lymphoid leukaemia;318;19;9;6;4;2;2;5;4;11;14;10;24;33;32;42;44;35;22
C92;Myeloid leukaemia;263;3;1;3;1;3;7;7;8;9;16;12;21;27;21;41;27;30;26
C93;Monocytic leukaemia;5;-;-;-;-;-;-;-;-;-;2;-;-;1;1;-;1;-;-
C94-C95;Leukaemia other;21;-;-;-;-;-;-;-;1;-;-;3;1;1;2;4;3;3;3
C96;Lymphoid, haematopoietic and related tissue, NOS;5;1;-;-;-;-;-;1;-;-;1;-;-;-;-;1;1;-;-
C76;Other and ill-defined sites;28;2;-;-;-;-;1;1;-;-;1;1;4;2;4;2;5;1;4
C80;Unknown primary site;568;2;-;-;1;1;2;-;7;9;24;32;40;37;54;76;107;106;70
MPD;Myeloproliferative Disorders;149;-;-;-;-;1;-;2;6;2;3;10;5;14;12;23;36;25;10
MDS;Myelodysplastic syndromes;204;-;-;-;1;-;2;1;1;2;7;12;5;11;17;35;36;44;30
Total;;27385;59;31;33;70;116;228;396;714;1223;1898;2366;2717;2653;3152;3451;3390;2923;1965
Total excl. non-melanoma;;26248;59;31;33;69;116;227;392;712;1210;1878;2319;2674;2613;3058;3296;3193;2674;1694
Total excl. non-melanoma and MDS, MPD;;25895;59;31;33;68;115;225;389;705;1206;1868;2297;2664;2588;3029;3238;3121;2605;1654
