icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C21;Anus and anal canal;38;-;-;-;-;-;-;-;2;-;4;3;6;6;1;1;10;3;2
C22;Liver and intrahepatic bile ducts;307;1;1;-;1;-;1;1;4;4;7;13;32;38;57;60;48;31;8
C23;Gallbladder;24;-;-;-;-;-;-;-;-;2;-;1;1;3;5;2;4;3;3
C24;Biliary tract, NOS;85;-;-;-;-;-;-;-;-;1;2;3;6;13;11;17;14;9;9
C25;Pancreas;495;-;-;-;-;-;-;3;3;2;13;25;41;58;93;81;76;73;27
C26;Other ill-defined digestive organs;2;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-
C30;Nasal cavity and middle ear;19;-;-;-;-;-;-;-;-;1;2;1;-;3;2;2;5;1;2
C31;Accessory sinuses;34;-;-;-;-;-;-;-;-;-;3;-;4;5;3;6;7;5;1
C32;Larynx;327;-;-;-;-;-;-;-;-;3;9;28;39;62;59;50;42;24;11
C33;Trachea;3;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-
C34;Bronchus and lung;3413;-;-;-;-;2;-;1;15;16;55;132;298;403;617;573;601;458;242
C37;Thymus;14;-;-;-;-;-;1;-;-;1;3;-;1;2;1;2;2;-;1
C38;Heart, mediastinum and pleura;18;1;-;-;1;1;-;1;-;1;-;-;2;3;-;2;1;5;-
C39;Respiratory system and intrathoracic organs, NOS;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C40;Bone and articular cartilage of limbs;17;-;4;-;3;2;1;-;1;1;-;-;2;-;1;1;1;-;-
C41;Bone and articular cartilage, NOS;23;-;1;1;-;2;1;3;3;-;3;2;1;3;-;2;-;-;1
C43;Malignant melanoma of skin;669;-;-;-;2;9;8;16;22;40;53;77;65;55;88;66;86;53;29
C44;Malignant neoplasms of skin;2356;-;-;1;3;1;4;7;6;9;27;38;78;119;203;351;459;524;526
C45;Mesothelioma;157;-;-;-;-;-;-;-;-;1;2;4;12;23;16;30;26;25;18
C46;Kaposi's sarcoma;22;-;-;-;-;-;1;1;2;3;7;1;3;-;1;2;1;-;-
C47,C49;Soft tissues;116;2;1;2;2;-;3;4;2;1;4;8;12;13;12;10;18;9;13
C48;Retroperitoneum and peritoneum;6;-;-;-;-;-;-;1;-;1;-;-;-;1;-;-;1;1;1
C50;Breast;48;-;-;-;-;-;-;-;-;1;2;3;7;5;5;9;5;6;5
C60;Penis;54;-;-;-;-;-;-;-;-;1;6;5;5;4;8;5;10;7;3
C61;Prostate;5010;-;-;-;-;1;-;-;2;7;56;227;477;743;1054;870;813;497;263
C62;Testis;196;1;-;-;2;21;44;45;26;22;14;13;4;1;-;1;1;1;-
C63;Male genital organs, NOS;7;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2;-;1;2
C64;Kidney;665;3;1;-;-;1;1;4;11;15;39;63;69;79;124;70;91;60;34
C65;Renal pelvis;95;-;-;-;-;-;-;-;-;1;2;3;4;10;15;15;18;19;8
C66;Ureter;68;-;-;-;-;-;-;-;-;-;2;-;-;6;10;14;11;11;14
C67;Bladder;1068;-;-;-;-;-;-;1;3;2;18;20;53;99;154;162;217;191;148
C68;Urinary organs, NOS;39;-;-;-;-;-;-;-;-;-;2;1;1;2;6;3;10;10;4
C69;Eye and adnexa;45;-;-;-;-;-;1;-;1;1;1;4;8;2;10;10;1;5;1
C70;Meninges;3;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-
C71;Brain;295;5;3;4;1;5;12;8;14;7;15;25;22;34;41;35;34;17;13
C72;Spinal cord, cranial nerves and CNS, NOS;12;1;-;-;-;-;1;2;2;1;-;-;3;1;1;-;-;-;-
C73;Thyroid gland;111;-;-;1;-;3;4;7;8;4;9;6;12;13;11;15;11;4;3
C74;Adrenal gland;26;2;1;-;-;-;1;3;1;1;5;3;3;1;1;4;-;-;-
C75;Endocrine glands, NOS;7;-;-;-;-;1;-;-;-;-;1;1;-;-;1;-;-;3;-
C81;Hodgkin's disease;104;2;-;2;11;8;8;15;12;9;8;6;3;2;5;3;4;3;3
C82-C86;Non-Hodgkin-lymphoma;743;2;5;2;9;3;5;8;11;22;29;45;62;85;98;86;119;99;53
C88;Malignant immunoproliferative diseases;95;-;-;-;1;-;1;-;2;1;9;8;5;13;9;13;14;13;6
C90;Multiple myeloma;276;-;-;-;-;-;-;-;1;2;7;20;19;38;46;44;47;32;20
C91;Lymphoid leukaemia;336;19;8;1;4;4;3;2;3;10;11;29;36;41;48;38;36;28;15
C92;Myeloid leukaemia;185;2;-;-;1;2;3;2;2;6;6;9;15;16;20;25;28;31;17
C93;Monocytic leukaemia;59;-;-;-;-;-;-;1;-;1;1;2;1;5;8;14;11;6;9
C94-C95;Leukaemia other;7;-;-;1;-;-;-;-;-;-;-;-;-;-;2;1;2;1;-
C96;Lymphoid, haematopoietic and related tissue, NOS;15;2;3;1;1;2;1;1;1;-;-;-;1;-;-;-;2;-;-
C76;Other and ill-defined sites;5;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;1;-;1
C80;Unknown primary site;272;-;-;-;-;-;1;-;-;3;6;8;24;35;36;35;39;45;40
MPD;Myeloproliferative Disorders;180;-;1;-;-;-;1;-;4;4;11;12;13;25;24;22;41;13;9
MDS;Myelodysplastic syndromes;249;-;-;-;-;1;-;-;1;-;2;7;8;19;31;36;61;41;42
Total;;23327;43;29;19;48;80;117;151;191;280;605;1167;1934;2721;3693;3524;3684;3024;2017
Total excl. non-melanoma;;20971;43;29;18;45;79;113;144;185;271;578;1129;1856;2602;3490;3173;3225;2500;1491
Total excl. non-melanoma and MDS, MPD;;20542;43;28;18;45;78;112;144;180;267;565;1110;1835;2558;3435;3115;3123;2446;1440
