icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C23;Gallbladder;46;-;-;-;-;-;-;-;-;-;-;1;2;2;7;8;9;7;10
C24;Biliary tract, NOS;69;-;-;-;-;-;-;-;-;1;4;3;4;10;5;11;13;13;5
C25;Pancreas;318;-;-;-;-;-;1;3;3;4;12;14;17;39;34;67;57;43;24
C26;Other ill-defined digestive organs;3;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1
C30;Nasal cavity and middle ear;14;-;-;-;-;-;-;-;-;-;1;2;1;2;1;2;-;5;-
C31;Accessory sinuses;6;-;-;-;-;-;-;-;1;1;-;-;1;1;-;1;-;-;1
C32;Larynx;46;-;-;-;-;1;-;1;-;1;6;6;3;6;8;3;5;5;1
C33;Trachea;3;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1
C34;Bronchus and lung;995;-;-;-;-;-;-;2;5;26;63;103;95;146;127;161;139;86;42
C37;Thymus;4;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;1
C38;Heart, mediastinum and pleura;4;-;-;-;-;-;-;-;-;-;1;-;-;-;2;1;-;-;-
C39;Respiratory system and intrathoracic organs, NOS;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C40;Bone and articular cartilage of limbs;22;-;1;2;3;1;1;-;2;1;2;1;1;-;1;1;2;3;-
C41;Bone and articular cartilage, NOS;21;1;-;-;1;-;1;1;2;2;2;-;-;1;5;3;1;-;1
C43;Malignant melanoma of skin;571;-;-;1;3;7;19;25;48;57;54;61;54;51;36;33;47;44;31
C44;Malignant neoplasms of skin;857;-;-;1;2;-;2;5;9;10;25;17;36;53;74;101;147;172;203
C45;Mesothelioma;32;-;-;-;-;-;-;-;-;1;1;-;2;4;5;3;9;5;2
C46;Kaposi's sarcoma;3;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1
C47,C49;Soft tissues;98;2;-;-;1;2;2;4;4;6;7;5;14;11;7;7;11;6;9
C48;Retroperitoneum and peritoneum;19;1;-;-;-;-;-;-;1;-;1;3;1;3;1;4;2;1;1
C50;Breast;5694;-;-;-;-;4;28;71;206;356;656;662;652;703;601;539;521;437;258
C51;Vulva;80;-;-;-;-;1;1;1;2;5;6;5;3;4;9;8;14;13;8
C52;Vagina;26;-;-;-;-;-;-;1;-;-;1;-;3;1;4;3;3;5;5
C53;Cervix uteri;402;-;-;-;-;5;14;24;41;56;52;49;33;26;27;22;22;19;12
C54;Corpus uteri;858;-;-;-;-;-;4;1;4;15;27;52;79;144;138;152;129;71;42
C55;Uterus;6;-;-;-;-;-;-;-;-;3;-;-;1;-;1;1;-;-;-
C56;Ovary;546;-;1;3;2;4;4;5;14;12;39;49;55;68;71;80;64;55;20
C57;Female genital organs, NOS;22;-;-;-;-;-;-;-;-;-;2;1;5;3;3;2;2;2;2
C58;Placenta;4;-;-;-;1;1;-;-;2;-;-;-;-;-;-;-;-;-;-
C64;Kidney;347;4;1;1;-;2;1;-;5;14;15;23;23;39;51;56;51;40;21
C65;Renal pelvis;44;-;-;-;-;-;-;-;-;-;-;1;-;6;4;9;16;6;2
C66;Ureter;28;-;-;-;-;-;-;1;-;-;-;1;4;-;4;6;5;6;1
C67;Bladder;256;-;-;-;-;-;-;-;2;3;5;8;6;19;35;38;55;56;29
C68;Urinary organs, NOS;4;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;-
C69;Eye and adnexa;30;3;-;-;-;-;-;-;2;1;1;3;1;2;5;5;2;2;3
C70;Meninges;9;-;-;-;-;-;-;-;-;-;-;3;-;-;2;2;1;1;-
C71;Brain;192;3;2;3;6;4;5;8;7;15;12;9;17;18;18;25;24;15;1
C72;Spinal cord, cranial nerves and CNS, NOS;8;-;-;-;1;-;-;-;-;2;1;1;2;-;1;-;-;-;-
C73;Thyroid gland;209;1;-;-;3;7;9;9;13;28;25;26;18;19;14;13;12;7;5
C74;Adrenal gland;11;1;-;-;-;-;-;-;-;-;2;4;-;-;-;2;-;1;1
C75;Endocrine glands, NOS;2;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-
C81;Hodgkin's disease;57;-;1;1;5;11;6;7;6;3;2;3;3;3;2;1;3;-;-
C82-C85;Non-Hodgkin-lymphoma;513;1;2;1;2;6;5;10;8;20;24;26;31;54;70;60;88;63;42
C88;Malignant immunoproliferative diseases;12;-;-;-;-;-;-;-;-;-;1;-;1;1;2;1;2;2;2
C90;Multiple myeloma;209;-;-;-;-;-;1;-;2;5;10;13;12;22;35;29;43;21;16
C91;Lymphoid leukaemia;183;12;3;3;3;3;-;2;2;5;2;10;10;30;21;25;17;18;17
C92;Myeloid leukaemia;156;1;1;1;4;4;2;9;6;8;8;10;12;7;16;10;21;23;13
C93;Monocytic leukaemia;13;2;-;-;1;-;-;1;-;1;-;2;-;1;2;2;-;-;1
C94-C95;Leukaemia other;6;-;-;-;-;-;-;-;-;-;1;1;-;-;-;2;-;1;1
C96;Lymphoid, haematopoietic and related tissue, NOS;7;-;-;-;-;-;-;-;-;1;1;1;-;1;1;1;-;1;-
C76;Other and ill-defined sites;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-
C80;Unknown primary site;277;-;-;-;-;1;2;1;3;5;16;12;24;21;34;34;40;47;37
MPD;Myeloproliferative Disorders;161;-;-;-;-;2;2;1;3;6;6;14;9;9;11;29;32;26;11
MDS;Myelodysplastic syndromes;145;-;-;-;-;2;1;1;2;3;4;8;8;5;11;19;27;33;21
Total;;16689;33;15;19;42;75;120;206;434;740;1201;1384;1455;1800;1841;1996;2138;1858;1332
Total excl. non-melanoma;;15832;33;15;18;40;75;118;201;425;730;1176;1367;1419;1747;1767;1895;1991;1686;1129
Total excl. non-melanoma and MDS, MPD;;15526;33;15;18;40;71;115;199;420;721;1166;1345;1402;1733;1745;1847;1932;1627;1097
