icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C26;Other ill-defined digestive organs;7;-;-;-;-;1;-;-;-;1;-;-;2;-;-;1;1;1;-
C30;Nasal cavity and middle ear;11;-;-;-;-;-;-;-;-;-;1;2;-;2;-;2;2;2;-
C31;Accessory sinuses;34;-;-;-;-;-;-;-;-;1;4;5;3;5;6;4;3;3;-
C32;Larynx;365;-;-;-;-;-;-;-;-;8;27;43;59;53;53;54;41;19;8
C33;Trachea;7;-;-;-;-;-;-;-;-;-;-;1;1;1;1;1;1;1;-
C34;Bronchus and lung;3018;-;-;-;1;1;2;2;8;29;78;163;322;375;481;650;526;293;87
C37;Thymus;4;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;1
C38;Heart, mediastinum and pleura;8;-;-;-;-;-;-;-;-;1;-;-;1;2;1;1;1;-;1
C39;Respiratory system and intrathoracic organs, NOS;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
C40;Bone and articular cartilage of limbs;20;-;-;4;2;1;2;1;-;2;1;-;1;1;-;2;2;1;-
C41;Bone and articular cartilage, NOS;20;-;-;3;3;-;-;-;3;-;1;2;1;2;3;1;-;-;1
C43;Malignant melanoma of skin;335;-;-;2;1;8;14;14;19;23;29;33;33;31;34;43;20;19;12
C44;Malignant neoplasms of skin;870;-;-;1;-;-;1;2;4;9;19;29;41;61;104;184;154;156;105
C45;Mesothelioma;119;-;-;-;-;-;-;-;1;1;5;8;8;13;24;25;18;12;4
C46;Kaposi's sarcoma;19;-;-;-;-;-;-;1;3;2;2;3;-;-;-;2;2;3;1
C47,C49;Soft tissues;132;3;1;1;4;6;3;8;4;9;8;15;14;9;11;13;10;10;3
C48;Retroperitoneum and peritoneum;15;1;-;-;-;-;-;-;-;-;-;2;1;4;3;1;2;1;-
C50;Breast;57;-;-;-;-;-;-;1;-;2;3;2;7;5;8;14;7;4;4
C60;Penis;35;-;-;-;-;-;-;1;-;-;2;3;1;5;2;7;6;6;2
C61;Prostate;5568;-;-;-;-;-;-;-;-;4;40;215;511;762;1164;1213;899;542;218
C62;Testis;130;1;-;-;5;17;26;25;17;17;7;2;5;2;2;-;2;-;2
C63;Male genital organs, NOS;5;-;-;-;-;-;-;1;-;-;-;-;-;3;-;-;1;-;-
C64;Kidney;514;7;2;-;2;1;2;3;3;12;28;39;49;62;90;92;69;36;17
C65;Renal pelvis;77;-;-;-;-;-;-;-;1;1;4;2;6;6;15;25;9;3;5
C66;Ureter;36;-;-;-;-;-;-;-;1;1;1;1;5;4;3;9;2;7;2
C67;Bladder;877;-;-;-;-;1;1;1;2;5;9;26;64;83;132;194;168;119;72
C68;Urinary organs, NOS;12;-;-;-;-;-;-;-;-;1;-;-;1;2;3;1;-;3;1
C69;Eye and adnexa;25;5;-;-;1;1;-;-;-;-;2;1;3;5;2;1;1;1;2
C70;Meninges;6;-;-;-;-;-;-;1;-;-;1;-;2;-;-;2;-;-;-
C71;Brain;275;6;5;3;3;6;15;7;8;16;17;24;29;26;37;28;27;14;4
C72;Spinal cord, cranial nerves and CNS, NOS;5;-;-;-;-;-;-;-;-;1;-;1;-;-;2;-;1;-;-
C73;Thyroid gland;55;-;-;-;1;1;2;1;2;5;4;6;8;11;3;4;5;1;1
C74;Adrenal gland;10;1;1;-;-;-;-;1;1;1;-;1;-;-;2;1;1;-;-
C75;Endocrine glands, NOS;6;-;-;-;1;-;-;1;1;-;1;1;-;1;-;-;-;-;-
C81;Hodgkin's disease;89;1;2;4;6;8;6;10;9;10;5;4;5;1;2;7;5;3;1
C82-C85;Non-Hodgkin-lymphoma;557;-;4;3;7;2;4;11;16;29;25;38;55;67;73;70;83;50;20
C88;Malignant immunoproliferative diseases;10;-;-;-;-;-;-;-;-;-;-;1;2;-;2;2;2;1;-
C90;Multiple myeloma;245;-;-;-;-;-;-;-;1;2;16;13;21;23;48;49;43;18;11
C91;Lymphoid leukaemia;236;10;6;2;8;1;2;-;7;3;10;17;25;23;40;34;25;9;14
C92;Myeloid leukaemia;169;2;3;1;-;3;7;4;6;4;5;14;20;12;17;29;22;14;6
C93;Monocytic leukaemia;7;2;-;-;-;-;1;-;-;-;-;-;-;-;-;2;2;-;-
C94-C95;Leukaemia other;19;-;-;1;-;-;-;-;-;1;-;1;1;1;2;4;7;-;1
C96;Lymphoid, haematopoietic and related tissue, NOS;4;2;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-
C76;Other and ill-defined sites;18;1;-;-;-;-;-;1;1;1;-;-;-;2;2;2;5;1;2
C80;Unknown primary site;388;-;-;1;-;-;1;2;2;4;16;18;28;49;55;67;70;53;22
Total;;18932;42;27;28;46;60;97;113;148;289;555;1015;1777;2229;3132;3669;2989;1831;885
Total excl. non-melanoma;;18062;42;27;27;46;60;96;111;144;280;536;986;1736;2168;3028;3485;2835;1675;780
