icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C61;Prostate;5651;-;-;-;-;-;-;-;-;11;47;269;511;880;1008;1060;998;569;298
C62;Testis;165;3;-;-;7;24;26;39;20;17;10;2;7;6;2;-;1;1;-
C63;Male genital organs, NOS;10;-;-;-;-;-;-;-;-;-;-;-;1;4;1;1;1;2;-
C64;Kidney;651;2;1;-;-;-;2;1;9;17;34;51;62;105;103;71;100;52;41
C65;Renal pelvis;92;-;-;-;-;-;-;-;1;-;4;3;4;18;8;18;19;13;4
C66;Ureter;70;-;-;-;-;-;-;-;-;-;4;2;3;9;8;15;16;9;4
C67;Bladder;1079;-;-;-;-;-;-;1;-;5;21;34;55;110;132;200;219;170;132
C68;Urinary organs, NOS;35;-;-;-;-;-;-;-;-;-;-;1;-;4;2;4;13;7;4
C69;Eye and adnexa;33;5;1;1;-;-;-;-;-;2;-;-;1;4;5;5;4;3;2
C70;Meninges;3;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-
C71;Brain;262;5;2;3;5;3;4;14;8;13;12;27;24;33;27;39;24;14;5
C72;Spinal cord, cranial nerves and CNS, NOS;11;2;1;-;1;-;-;-;-;-;2;1;-;-;2;1;-;1;-
C73;Thyroid gland;92;-;-;-;-;3;3;4;7;8;13;9;6;10;10;7;9;3;-
C74;Adrenal gland;20;3;2;1;-;-;1;-;-;-;1;2;1;4;-;2;2;1;-
C75;Endocrine glands, NOS;7;-;-;-;-;1;1;-;1;-;-;-;-;-;1;1;1;-;1
C81;Hodgkin's disease;81;-;-;-;7;7;9;8;5;5;5;4;8;5;4;3;8;2;1
C82-C86;Non-Hodgkin-lymphoma;608;2;5;5;5;3;5;8;12;22;35;35;49;62;72;88;84;69;47
C88;Malignant immunoproliferative diseases;59;-;-;-;-;-;-;-;1;1;1;3;6;6;7;5;14;11;4
C90;Multiple myeloma;252;-;-;-;-;-;1;1;5;4;5;11;19;22;48;53;47;26;10
C91;Lymphoid leukaemia;310;10;5;6;4;3;3;1;2;4;13;24;31;37;36;50;40;23;18
C92;Myeloid leukaemia;208;2;-;1;2;1;2;4;6;8;11;14;14;17;15;27;35;30;19
C93;Monocytic leukaemia;28;-;-;-;-;-;-;-;-;1;1;-;1;4;5;5;5;2;4
C94-C95;Leukaemia other;22;-;-;-;-;-;-;-;-;-;-;4;1;1;3;3;4;4;2
C96;Lymphoid, haematopoietic and related tissue, NOS;16;3;2;-;2;-;1;1;1;1;1;-;1;2;-;-;1;-;-
C76;Other and ill-defined sites;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-
C80;Unknown primary site;266;-;1;-;-;1;1;-;-;2;11;18;19;24;38;32;52;36;31
MPD;Myeloproliferative Disorders;181;1;-;-;3;-;4;2;4;4;9;13;11;14;23;24;32;20;17
MDS;Myelodysplastic syndromes;204;-;1;1;-;1;2;1;-;3;3;5;9;13;22;44;47;31;21
Total;;22055;44;24;26;50;63;107;126;173;276;597;1168;1852;2738;3153;3586;3782;2667;1623
Total excl. non-melanoma;;20458;44;23;26;50;62;103;124;167;264;578;1126;1807;2644;3014;3371;3434;2308;1313
Total excl. non-melanoma and MDS, MPD;;20073;43;22;25;47;61;97;121;163;257;566;1108;1787;2617;2969;3303;3355;2257;1275
ICD10 - Version 2010;;;;;;;;;;;;;;;;;;;;
