icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C32;Larynx;38;-;-;-;-;-;-;1;-;2;1;7;5;5;6;3;2;4;2
C33;Trachea;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-
C34;Bronchus and lung;957;-;-;-;1;-;-;5;5;15;47;91;118;144;154;139;108;82;48
C37;Thymus;8;-;-;-;-;-;-;-;-;-;1;1;-;-;-;4;1;-;1
C38;Heart, mediastinum and pleura;7;1;-;-;-;-;1;-;-;-;-;-;1;1;1;-;2;-;-
C39;Respiratory system and intrathoracic organs, NOS;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C40;Bone and articular cartilage of limbs;17;-;-;4;1;-;-;3;-;1;2;-;1;2;2;-;-;-;1
C41;Bone and articular cartilage, NOS;15;-;-;1;-;-;2;-;-;2;1;1;1;1;2;1;1;1;1
C43;Malignant melanoma of skin;679;-;-;-;4;10;24;41;80;67;76;48;52;59;39;54;55;36;34
C44;Malignant neoplasms of skin;947;-;-;-;2;1;1;3;10;16;21;24;45;59;82;115;140;178;250
C45;Mesothelioma;38;-;-;-;-;-;-;-;-;1;-;2;4;-;4;10;9;6;2
C46;Kaposi's sarcoma;4;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;2;-
C47,C49;Soft tissues;105;1;-;-;2;2;2;2;6;2;5;11;9;7;3;13;15;10;15
C48;Retroperitoneum and peritoneum;33;-;1;-;-;-;1;1;1;2;1;5;3;1;5;3;4;3;2
C50;Breast;5528;-;-;-;-;7;22;69;168;402;638;646;666;617;605;497;509;403;279
C51;Vulva;112;-;-;-;-;-;-;1;3;2;8;3;13;8;12;15;16;12;19
C52;Vagina;19;-;-;-;-;-;-;-;-;1;-;-;1;-;4;3;3;-;7
C53;Cervix uteri;360;-;-;-;1;1;7;22;39;52;54;30;24;27;20;26;30;16;11
C54;Corpus uteri;908;-;-;-;-;-;4;2;10;14;26;47;101;116;139;163;131;88;67
C55;Uterus;8;-;-;-;-;-;-;-;-;-;-;-;-;2;1;2;-;1;2
C56;Ovary;533;-;-;-;1;2;5;5;6;13;38;37;61;70;52;77;83;57;26
C57;Female genital organs, NOS;22;-;-;-;-;-;-;2;-;-;4;1;3;1;2;4;4;-;1
C58;Placenta;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-
C64;Kidney;350;4;-;1;1;-;1;2;2;13;14;27;24;28;42;65;62;45;19
C65;Renal pelvis;46;-;-;-;-;-;-;-;1;1;-;1;2;3;4;8;13;9;4
C66;Ureter;27;-;-;-;-;-;-;-;-;-;-;-;-;3;3;3;11;3;4
C67;Bladder;288;-;-;-;-;-;1;1;3;3;3;8;15;17;31;43;57;58;48
C68;Urinary organs, NOS;6;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2;-;2
C69;Eye and adnexa;26;3;1;-;-;-;-;-;1;2;2;2;2;2;1;3;3;3;1
C70;Meninges;6;-;-;-;-;-;-;-;-;-;1;1;-;1;2;1;-;-;-
C71;Brain;195;1;2;6;1;4;5;11;12;10;9;18;15;19;11;33;21;15;2
C72;Spinal cord, cranial nerves and CNS, NOS;7;3;-;-;-;-;-;-;2;-;-;1;-;1;-;-;-;-;-
C73;Thyroid gland;223;1;-;-;3;9;7;14;29;15;16;20;20;29;11;23;17;7;2
C74;Adrenal gland;11;1;-;-;-;-;1;-;-;3;1;-;-;1;-;2;2;-;-
C75;Endocrine glands, NOS;3;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-
C81;Hodgkin's disease;72;-;-;3;4;7;5;8;2;1;9;6;6;1;2;4;7;5;2
C82-C85;Non-Hodgkin-lymphoma;525;1;2;1;3;5;2;7;10;17;19;24;42;49;70;70;75;70;58
C88;Malignant immunoproliferative diseases;18;-;-;-;-;-;-;-;-;-;-;1;3;1;6;1;2;4;-
C90;Multiple myeloma;217;-;-;-;-;-;-;2;3;4;10;9;25;19;26;33;45;23;18
C91;Lymphoid leukaemia;160;3;5;5;1;1;-;2;1;4;5;12;6;16;17;27;26;22;7
C92;Myeloid leukaemia;147;1;-;-;2;3;3;4;3;6;7;13;10;12;12;9;26;25;11
C93;Monocytic leukaemia;14;2;-;-;-;-;1;-;-;1;2;2;1;-;3;-;2;-;-
C94-C95;Leukaemia other;7;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;2;1;-
C96;Lymphoid, haematopoietic and related tissue, NOS;4;1;-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-
C76;Other and ill-defined sites;3;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-
C80;Unknown primary site;290;-;-;-;-;1;1;1;1;5;11;12;24;24;31;40;47;49;43
MPD;Myeloproliferative Disorders;136;-;-;-;-;-;1;2;5;8;3;12;11;14;12;22;19;18;9
MDS;Myelodysplastic syndromes;156;-;-;1;-;1;1;2;1;1;2;3;7;13;13;18;32;37;24
Total;;16853;25;12;22;30;61;113;230;456;747;1138;1326;1569;1732;1814;2039;2226;1834;1479
Total excl. non-melanoma;;15906;25;12;22;28;60;112;227;446;731;1117;1302;1524;1673;1732;1924;2086;1656;1229
Total excl. non-melanoma and MDS, MPD;;15614;25;12;21;28;59;110;223;440;722;1112;1287;1506;1646;1707;1884;2035;1601;1196
