icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C60;Penis;24;-;-;-;-;-;-;-;1;1;2;-;3;4;4;4;2;1;2
C61;Prostate;2457;-;-;-;-;-;1;1;-;5;32;123;277;402;453;466;382;228;87
C62;Testis;110;2;-;-;10;7;23;16;23;11;8;6;1;1;-;-;-;1;1
C63;Male genital organs, NOS;3;-;-;-;-;-;-;-;-;2;-;-;-;-;1;-;-;-;-
C64;Kidney;261;-;-;-;-;-;3;3;3;6;15;23;35;33;41;37;34;22;6
C65;Renal pelvis;38;-;-;-;-;-;-;-;-;2;1;-;3;1;6;6;6;9;4
C66;Ureter;31;-;-;-;-;-;-;-;-;-;-;-;-;5;5;2;13;3;3
C67;Bladder;506;-;-;-;-;-;-;3;4;5;12;15;49;50;67;84;92;80;45
C68;Urinary organs, NOS;10;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;4;3;-
C69;Eye and adnexa;16;2;-;-;-;-;-;-;-;-;-;1;4;1;4;2;-;2;-
C70;Meninges;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C71;Brain;128;3;2;1;-;3;3;7;3;3;11;16;20;13;13;14;9;6;1
C72;Spinal cord, cranial nerves and CNS, NOS;3;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-
C73;Thyroid gland;79;-;-;1;2;2;1;5;7;5;9;13;14;7;4;4;2;2;1
C74;Adrenal gland;10;5;1;-;-;-;-;-;-;-;1;1;-;2;-;-;-;-;-
C75;Endocrine glands, NOS;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C81;Hodgkin's disease;60;-;-;1;6;6;5;7;4;3;3;9;5;2;-;3;4;2;-
C82-C85;Non-Hodgkin-lymphoma;345;1;1;1;5;4;-;8;9;14;29;30;35;50;39;44;35;32;8
C88;Malignant immunoproliferative diseases;10;-;-;-;-;-;-;-;-;-;-;2;2;1;1;2;2;-;-
C90;Multiple myeloma;123;-;-;-;-;-;-;-;-;-;8;15;11;13;21;18;19;10;8
C91;Lymphoid leukaemia;95;6;4;2;2;1;1;-;3;3;3;6;14;7;12;11;11;6;3
C92;Myeloid leukaemia;115;1;-;2;-;1;2;4;2;2;6;9;10;13;19;21;12;7;4
C93;Monocytic leukaemia;7;-;-;-;-;-;-;-;-;1;1;-;-;-;-;2;1;2;-
C94-C95;Leukaemia other;9;-;-;-;-;-;-;-;-;-;-;-;1;2;1;1;1;2;1
C96;Lymphoid, haematopoietic and related tissue, NOS;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C76;Other and ill-defined sites;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-
C80;Unknown primary site;204;-;-;-;1;1;-;-;4;4;8;19;23;29;20;27;36;23;9
MPD;Myeloproliferative Disorders;42;-;1;-;-;-;-;1;-;1;2;4;5;2;2;4;10;8;2
MDS;Myelodysplastic syndromes;41;-;-;-;-;-;-;-;-;-;2;1;6;2;4;4;13;7;2
Total;;10507;24;11;19;38;34;59;80;115;188;419;771;1156;1405;1458;1604;1564;1083;479
Total excl. non-melanoma;;9851;23;11;19;38;32;57;80;112;181;410;754;1131;1368;1399;1506;1423;928;379
Total excl. non-melanoma and MDS, MPD;;9768;23;10;19;38;32;57;79;112;180;406;749;1120;1364;1393;1498;1400;913;375
