icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C22;Liver and intrahepatic bile ducts;327;1;2;1;1;1;3;2;2;4;9;15;29;28;48;45;47;51;38
C23;Gallbladder;67;-;-;-;-;-;-;-;-;3;1;3;2;4;2;8;12;17;15
C24;Biliary tract, NOS;159;-;-;-;-;-;-;1;-;1;-;5;11;12;18;22;26;34;29
C25;Pancreas;1015;-;-;-;1;2;3;7;3;4;17;42;63;95;131;186;156;167;138
C26;Other ill-defined digestive organs;21;-;-;-;-;-;-;-;-;-;-;3;2;3;3;3;3;2;2
C30;Nasal cavity and middle ear;26;-;-;1;-;-;-;1;-;-;2;1;2;3;-;5;3;3;5
C31;Accessory sinuses;17;-;-;-;-;-;-;1;-;1;-;-;1;1;-;6;3;2;2
C32;Larynx;68;-;-;-;-;-;-;1;-;3;1;7;5;17;9;10;8;-;7
C33;Trachea;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-
C34;Bronchus and lung;3311;-;-;-;1;2;1;6;17;33;77;174;329;570;651;617;387;282;164
C37;Thymus;51;-;-;-;-;-;-;-;2;5;4;2;7;6;8;10;2;3;2
C38;Heart, mediastinum and pleura;8;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;5
C39;Respiratory system and intrathoracic organs, NOS;2;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-
C40;Bone and articular cartilage of limbs;24;1;1;2;1;2;4;-;-;3;3;-;-;-;2;1;1;2;1
C41;Bone and articular cartilage, NOS;30;1;-;1;-;-;1;-;2;1;2;3;1;5;3;4;2;3;1
C43;Melanoma of skin;1962;-;-;1;3;18;58;78;103;115;194;215;247;197;180;170;138;121;124
C44;Malignant neoplasms of skin;3720;-;-;1;1;3;1;5;11;18;42;89;172;224;327;481;552;672;1121
C45;Mesothelioma;47;-;-;-;-;-;-;-;-;-;-;3;2;6;6;8;8;10;4
C46;Kaposi's sarcoma;13;-;-;-;-;-;1;1;-;1;1;1;3;1;-;1;1;1;1
C47,C49;Soft tissues;178;7;-;-;3;2;1;4;5;7;9;12;11;14;21;20;15;22;25
C48;Retroperitoneum and peritoneum;70;4;-;-;-;-;1;2;-;1;4;3;8;8;7;9;11;9;3
C50;Breast;10493;-;-;-;1;7;63;157;302;582;909;1080;1203;1330;1280;1181;865;737;796
C51;Vulva;247;-;-;-;-;1;1;1;6;16;8;15;18;23;30;37;25;25;41
C52;Vagina;44;-;-;-;-;-;-;-;-;1;-;2;6;2;6;5;4;8;10
C53;Cervix uteri;593;-;-;-;-;3;11;28;65;70;70;68;67;56;37;37;26;40;15
C54;Corpus uteri;1300;-;-;-;-;-;2;5;8;7;37;48;111;181;192;229;192;172;116
C55;Uterus;15;-;-;-;-;-;-;-;-;-;1;-;-;-;2;2;3;3;4
C56;Ovary;808;-;-;2;2;4;7;3;11;14;33;54;77;86;107;117;127;85;79
C57;Female genital organs, NOS;136;-;-;-;1;-;1;-;1;1;3;10;10;19;24;26;15;14;11
C58;Placenta;14;-;-;-;-;-;2;3;4;3;-;2;-;-;-;-;-;-;-
C64;Kidney;652;9;1;1;-;2;-;5;4;15;25;50;45;61;105;90;78;86;75
C65;Renal pelvis;87;-;-;-;-;-;-;-;-;-;-;1;1;4;12;14;20;14;21
C66;Ureter;53;-;-;-;-;-;-;-;-;-;1;2;3;3;5;12;9;10;8
C67;Bladder;527;-;-;-;-;-;-;2;1;5;8;12;29;44;68;85;77;92;104
C68;Urinary organs, NOS;10;-;-;-;-;-;-;-;-;-;1;-;4;-;1;2;2;-;-
C69;Eye and adnexa;66;3;-;-;-;-;-;-;2;2;2;3;7;10;7;8;9;7;6
C70;Meninges;10;-;-;-;-;-;-;-;-;-;-;1;2;-;1;-;4;2;-
C71;Brain;351;6;9;4;3;5;4;16;12;21;23;33;25;32;37;41;34;25;21
C72;Spinal cord, cranial nerves and CNS, NOS;13;-;-;-;-;-;1;1;1;1;3;1;-;1;2;2;-;-;-
C73;Thyroid gland;587;-;2;1;11;12;25;44;72;62;65;58;48;45;52;37;20;17;16
C74;Adrenal gland;53;4;1;2;1;-;1;-;3;2;4;5;6;5;6;3;7;2;1
C75;Endocrine glands, NOS;25;-;-;-;-;1;-;-;2;2;3;1;2;-;3;3;4;2;2
C81;Hodgkin lymphoma;150;-;-;2;18;19;20;15;11;7;9;3;8;5;13;7;5;5;3
C82-C86;Non-Hodgkin-lymphoma;901;2;1;2;5;5;6;13;17;19;36;50;73;83;103;130;124;122;110
C88;Malignant immunoproliferative diseases;190;-;-;-;-;-;-;-;-;3;5;12;22;23;24;35;24;23;19
C90;Multiple myeloma;409;-;-;-;-;-;-;3;6;3;10;12;27;46;51;67;71;56;57
C91;Lymphoid leukaemia;399;20;10;-;1;1;1;1;3;6;6;22;30;47;43;68;59;39;42
C92;Myeloid leukaemia;324;-;3;2;-;5;7;8;7;10;7;23;37;28;32;45;38;30;42
C93;Monocytic leukaemia;76;-;-;-;1;-;-;-;-;-;1;-;2;-;16;9;18;12;17
C94-C95;Leukaemia other;11;-;-;-;-;-;-;-;-;1;-;-;-;-;-;3;-;1;6
C96;Lymphoid, haematopoietic and related tissue, NOS;13;-;-;-;-;1;-;1;1;-;-;-;3;1;3;1;2;-;-
C76;Other and ill-defined sites;4;-;-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;1;-
C80;Unknown primary site;313;-;-;-;-;-;-;-;2;4;7;20;16;24;38;48;40;46;68
MPN;Myeloproliferative neoplasms;373;-;-;-;-;-;4;3;7;10;18;14;23;35;43;65;52;47;52
MDS;Myelodysplastic syndromes;317;-;-;2;-;-;2;3;-;2;6;12;10;26;37;49;51;53;64
Total;;35662;58;32;33;61;108;248;463;746;1155;1815;2483;3184;3939;4382;4761;4014;3880;4300
Total excl. non-melanoma;;31942;58;32;32;60;105;247;458;735;1137;1773;2394;3012;3715;4055;4280;3462;3208;3179
Total excl. non-melanoma and MDS, MPN;;31252;58;32;30;60;105;241;452;728;1125;1749;2368;2979;3654;3975;4166;3359;3108;3063
