icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C31;Accessory sinuses;40;-;-;-;-;-;1;-;1;1;1;1;3;5;7;7;8;3;2
C32;Larynx;265;-;-;-;-;-;-;-;-;4;6;23;22;40;52;45;26;22;25
C33;Trachea;5;-;-;1;-;-;-;-;-;-;-;-;-;1;-;1;2;-;-
C34;Bronchus and lung;3277;-;-;-;1;-;1;2;15;18;48;104;217;424;553;655;534;437;268
C37;Thymus;21;-;-;-;2;-;-;-;-;-;-;6;1;4;3;3;1;1;-
C38;Heart, mediastinum and pleura;23;-;-;-;2;2;-;1;2;4;-;-;1;-;2;1;1;2;5
C39;Respiratory system and intrathoracic organs, NOS;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C40;Bone and articular cartilage of limbs;30;1;1;2;5;3;3;5;1;-;-;1;2;1;-;3;1;1;-
C41;Bone and articular cartilage, NOS;22;-;-;1;1;-;-;1;-;-;1;-;5;1;4;1;4;3;-
C43;Melanoma of skin;1078;-;-;1;-;4;12;16;37;42;74;125;115;114;115;152;101;103;67
C44;Malignant neoplasms of skin;3603;-;-;-;-;-;1;3;6;20;24;56;91;201;294;518;594;757;1038
C45;Mesothelioma;154;-;-;-;-;1;-;-;-;-;-;3;7;9;28;33;28;31;14
C46;Kaposi's sarcoma;12;-;-;-;-;-;-;1;-;2;2;1;-;-;1;3;1;-;1
C47,C49;Soft tissues;134;2;2;1;2;-;3;3;3;1;1;5;10;17;16;16;16;21;15
C48;Retroperitoneum and peritoneum;23;1;1;1;-;-;-;2;2;-;-;2;-;2;4;2;3;2;1
C50;Breast;63;-;-;-;-;-;-;-;1;-;1;4;6;4;15;11;11;6;4
C60;Penis;61;-;-;-;-;-;-;-;-;2;2;4;1;10;5;9;8;11;9
C61;Prostate;6674;-;-;-;-;-;-;-;-;3;26;216;589;993;1303;1321;1105;717;401
C62;Testis;229;-;-;-;3;33;44;43;42;26;14;11;5;2;4;2;-;-;-
C63;Male genital organs, NOS;11;-;-;1;-;-;-;-;-;1;-;-;-;2;-;2;2;3;-
C64;Kidney;806;6;-;-;-;-;5;1;3;15;34;48;84;103;142;117;96;87;65
C65;Renal pelvis;114;-;-;-;-;-;-;-;-;1;-;3;7;9;15;12;21;30;16
C66;Ureter;98;-;-;-;-;-;-;-;1;-;2;4;1;8;10;22;14;18;18
C67;Bladder;1140;-;-;-;-;1;-;-;3;5;12;27;34;98;152;199;199;206;204
C68;Urinary organs, NOS;40;-;-;-;-;-;-;-;-;-;-;1;1;1;4;14;3;6;10
C69;Eye and adnexa;47;6;1;-;-;1;-;-;2;1;1;4;5;6;7;3;6;4;-
C70;Meninges;8;-;-;-;-;-;-;-;-;-;-;2;-;-;2;2;-;1;1
C71;Brain;323;3;1;2;3;-;7;10;14;17;19;21;32;49;41;50;29;21;4
C72;Spinal cord, cranial nerves and CNS, NOS;14;-;-;-;-;-;-;-;1;1;2;3;2;-;-;3;2;-;-
C73;Thyroid gland;134;-;1;2;-;4;4;5;3;13;13;11;11;15;15;19;10;5;3
C74;Adrenal gland;19;2;-;-;-;-;-;-;-;1;2;1;1;3;4;3;-;-;2
C75;Endocrine glands, NOS;10;-;-;-;1;1;1;-;-;-;1;-;2;2;-;-;-;1;1
C81;Hodgkin lymphoma;124;-;1;1;14;12;12;7;12;9;5;6;13;11;7;5;3;3;3
C82-C86;Non-Hodgkin-lymphoma;712;1;2;2;2;5;5;4;15;20;25;38;53;74;90;111;100;101;64
C88;Malignant immunoproliferative diseases;140;-;-;-;-;-;-;1;1;2;4;10;7;19;23;26;19;21;7
C90;Multiple myeloma;351;-;-;-;-;-;-;1;3;3;13;13;22;38;61;58;59;51;29
C91;Lymphoid leukaemia;392;11;10;5;5;4;2;4;5;8;14;27;42;39;59;56;46;32;23
C92;Myeloid leukaemia;234;-;-;-;-;2;5;6;6;11;10;13;14;30;24;28;30;33;22
C93;Monocytic leukaemia;67;-;-;-;-;-;-;-;-;-;-;3;1;3;8;9;16;18;9
C94-C95;Leukaemia other;10;-;-;-;-;-;-;-;-;-;1;1;-;-;3;1;2;-;2
C96;Lymphoid, haematopoietic and related tissue, NOS;5;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2;1;-
C76;Other and ill-defined sites;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-
C80;Unknown primary site;215;-;-;-;-;-;1;-;1;2;1;10;18;34;21;26;36;31;34
MPN;Myeloproliferative neoplasms;296;-;-;-;1;1;3;3;6;13;14;19;25;36;32;42;41;41;19
MDS;Myelodysplastic syndromes;286;-;-;-;-;-;-;1;2;1;3;5;5;14;19;46;66;71;53
Total;;27121;36;21;22;44;81;125;139;225;321;525;1160;1976;3182;3997;4591;3991;3683;3002
Total excl. non-melanoma;;23518;36;21;22;44;81;124;136;219;301;501;1104;1885;2981;3703;4073;3397;2926;1964
Total excl. non-melanoma and MDS, MPN;;22936;36;21;22;43;80;121;132;211;287;484;1080;1855;2931;3652;3985;3290;2814;1892
