icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C70;Meninges;2;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-
C71;Brain;131;1;2;3;2;3;3;3;3;3;12;9;10;22;21;15;8;7;4
C72;Spinal cord, cranial nerves and CNS, NOS;2;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-
C73;Thyroid gland;80;-;-;-;-;1;3;5;-;7;15;7;5;5;18;8;4;2;-
C74;Adrenal gland;10;1;-;-;-;-;1;-;2;-;2;-;-;3;-;-;1;-;-
C75;Endocrine glands, NOS;6;-;-;-;-;-;-;-;1;1;1;3;-;-;-;-;-;-;-
C81;Hodgkin lymphoma;69;-;-;3;9;4;7;4;8;7;1;4;7;2;3;3;4;2;1
C82-C86;Non-Hodgkin-lymphoma;336;1;2;1;5;3;3;4;4;10;15;30;30;35;42;51;36;44;20
C88;Malignant immunoproliferative diseases;75;-;-;-;-;-;1;1;-;-;1;4;3;4;22;14;9;8;8
C90;Multiple myeloma;170;-;-;-;-;-;1;-;3;3;4;15;14;16;24;30;21;26;13
C91;Lymphoid leukaemia;161;5;2;1;2;-;1;5;2;3;7;4;10;13;34;24;17;16;15
C92;Myeloid leukaemia;128;3;-;-;2;4;4;2;3;4;3;4;7;11;24;23;12;18;4
C93;Monocytic leukaemia;36;-;-;-;-;-;1;2;-;-;1;-;1;3;5;10;3;7;3
C94-C95;Leukaemia other;5;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;2;-
C96;Lymphoid, haematopoietic and related tissue, NOS;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-
C76;Other and ill-defined sites;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C80;Unknown primary site;127;-;-;-;-;-;-;1;1;1;5;6;13;14;20;27;12;14;13
MPN;Myeloproliferative neoplasms;136;-;-;-;-;-;-;2;1;4;3;10;15;17;20;33;11;14;6
MDS;Myelodysplastic syndromes;171;-;-;-;-;-;-;-;-;1;1;5;7;9;23;40;24;30;31
Total;;12571;22;7;11;28;37;63;95;111;169;318;601;1019;1540;2139;2418;1613;1304;1076
Total excl. non-melanoma;;11283;22;7;11;28;37;61;93;106;159;306;580;975;1462;2012;2223;1429;1049;723
Total excl. non-melanoma and MDS, MPN;;10976;22;7;11;28;37;61;91;105;154;302;565;953;1436;1969;2150;1394;1005;686
