icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C65;Renal pelvis;66;-;-;-;-;-;-;-;-;3;1;3;6;6;6;10;16;11;4
C66;Ureter;66;-;-;-;-;-;-;-;-;1;2;3;5;4;13;5;23;7;3
C67;Bladder;1044;-;-;-;-;-;1;-;3;2;13;33;47;114;120;179;239;176;117
C68;Urinary organs, NOS;16;-;-;-;-;-;-;-;-;-;1;1;2;2;2;1;5;1;1
C69;Eye and adnexa;41;-;-;-;-;-;-;-;2;1;2;2;-;6;3;8;11;5;1
C70;Meninges;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-
C71;Brain;270;1;1;3;7;2;9;7;8;12;21;25;28;30;21;29;43;15;8
C72;Spinal cord, cranial nerves and CNS, NOS;8;1;-;2;-;-;-;-;1;1;1;-;1;-;-;-;1;-;-
C73;Thyroid gland;90;-;-;-;1;1;4;2;8;5;11;13;10;9;6;6;7;4;3
C74;Adrenal gland;13;4;-;-;-;-;-;-;-;-;-;2;1;2;-;1;3;-;-
C75;Endocrine glands, NOS;7;-;1;1;-;-;2;-;-;-;-;-;-;-;1;1;1;-;-
C81;Hodgkin's disease;104;-;-;4;7;7;16;8;7;7;6;10;2;8;6;8;4;3;1
C82-C85;Non-Hodgkin-lymphoma;620;2;6;3;5;4;7;8;10;29;27;39;62;66;73;100;80;59;40
C88;Malignant immunoproliferative diseases;27;-;-;-;-;-;-;-;-;-;2;1;4;3;4;3;3;4;3
C90;Multiple myeloma;270;-;-;-;-;-;-;-;3;6;9;22;17;29;55;36;48;35;10
C91;Lymphoid leukaemia;306;7;7;6;5;2;3;6;2;8;10;18;40;36;32;47;29;31;17
C92;Myeloid leukaemia;205;1;-;2;3;2;3;3;9;5;7;7;14;19;29;25;30;30;16
C93;Monocytic leukaemia;12;-;-;-;-;-;-;-;2;1;-;-;-;2;1;4;1;1;-
C94-C95;Leukaemia other;15;1;-;-;-;-;-;1;-;2;-;-;-;1;3;3;3;1;-
C96;Lymphoid, haematopoietic and related tissue, NOS;12;3;1;-;-;-;1;1;-;-;1;-;1;-;2;-;2;-;-
C76;Other and ill-defined sites;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
C80;Unknown primary site;335;-;-;-;-;1;-;-;2;4;16;17;32;43;30;62;66;39;23
MPD;Myeloproliferative Disorders;144;-;-;-;1;1;2;-;1;6;9;11;10;14;25;13;30;17;4
MDS;Myelodysplastic syndromes;208;-;1;1;-;-;-;-;3;2;4;2;6;20;17;40;40;41;31
Total;;21533;27;19;32;43;61;126;122;170;291;627;1291;1938;2678;3040;3749;3685;2296;1338
Total excl. non-melanoma;;20185;27;19;31;43;60;122;120;167;277;614;1266;1888;2588;2926;3512;3402;2021;1102
Total excl. non-melanoma and MDS, MPD;;19833;27;18;30;42;59;120;120;163;269;601;1253;1872;2554;2884;3459;3332;1963;1067
