icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C48;Retroperitoneum and peritoneum;29;2;-;-;-;1;-;1;-;1;1;1;-;1;7;6;4;3;1
C50;Breast;6191;-;-;-;-;6;26;80;152;345;670;753;691;774;769;542;527;445;411
C51;Vulva;124;-;-;-;-;-;-;1;3;4;4;3;10;13;9;11;16;17;33
C52;Vagina;23;-;-;-;-;-;-;-;-;-;-;1;1;2;1;4;2;3;9
C53;Cervix uteri;336;-;-;-;-;3;11;20;27;43;40;30;27;47;24;22;20;12;10
C54;Corpus uteri;859;-;-;-;1;-;1;1;4;6;21;48;90;116;142;112;132;101;84
C55;Uterus;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-
C56;Ovary;461;-;-;2;-;4;2;4;10;14;21;36;42;61;64;53;63;55;30
C57;Female genital organs, NOS;68;-;-;-;-;-;-;-;-;1;2;3;6;7;14;10;12;9;4
C58;Placenta;3;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-
C64;Kidney;386;1;1;-;-;-;2;1;4;5;22;20;37;37;52;52;58;60;34
C65;Renal pelvis;62;-;-;-;-;-;-;1;-;1;-;-;2;6;6;11;16;12;7
C66;Ureter;24;-;-;-;-;-;-;-;-;-;-;-;1;2;1;-;5;4;11
C67;Bladder;290;-;-;-;-;-;-;-;1;-;3;10;13;27;35;23;51;53;74
C68;Urinary organs, NOS;6;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;1;-;1
C69;Eye and adnexa;41;2;-;-;1;-;-;-;2;2;1;4;6;3;6;3;4;3;4
C70;Meninges;4;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;-;-;-
C71;Brain;191;6;6;1;2;4;4;4;7;4;14;12;18;24;18;22;26;12;7
C72;Spinal cord, cranial nerves and CNS, NOS;3;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-
C73;Thyroid gland;303;-;-;-;5;9;17;16;28;23;35;35;35;27;27;10;21;10;5
C74;Adrenal gland;29;-;2;-;-;1;-;3;-;3;-;2;6;4;2;3;-;1;2
C75;Endocrine glands, NOS;6;-;-;-;1;-;-;-;-;-;1;2;-;1;-;-;-;-;1
C81;Hodgkin's disease;78;-;-;2;7;7;8;12;4;8;2;2;7;4;2;2;4;5;2
C82-C86;Non-Hodgkin-lymphoma;540;-;3;-;4;2;6;7;8;13;13;27;42;59;68;75;84;71;58
C88;Malignant immunoproliferative diseases;78;-;-;-;-;1;1;-;5;3;3;7;7;8;10;10;7;9;7
C90;Multiple myeloma;192;-;-;-;-;1;-;-;1;3;1;11;22;13;27;31;32;33;17
C91;Lymphoid leukaemia;230;10;7;3;2;-;2;2;1;3;10;17;19;21;27;33;32;28;13
C92;Myeloid leukaemia;139;1;2;2;-;1;2;5;3;4;6;7;6;16;19;22;14;14;15
C93;Monocytic leukaemia;27;-;-;1;1;-;-;-;-;-;1;1;3;4;2;1;4;6;3
C94-C95;Leukaemia other;5;-;-;-;-;-;1;-;-;-;1;-;-;1;-;2;-;-;-
C96;Lymphoid, haematopoietic and related tissue, NOS;13;2;3;1;-;1;-;-;-;-;1;3;-;-;-;-;1;1;-
C76;Other and ill-defined sites;9;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;1;2;3
C80;Unknown primary site;262;-;-;-;-;-;-;-;2;2;3;16;15;23;29;33;36;50;53
MPD;Myeloproliferative Disorders;229;2;-;1;-;-;3;4;6;5;12;10;19;15;35;31;28;35;23
MDS;Myelodysplastic syndromes;157;-;1;2;-;-;2;3;1;2;4;4;5;10;14;21;29;29;30
Total;;19590;30;29;25;46;68;139;233;404;700;1184;1584;1800;2109;2402;2121;2348;2229;2139
Total excl. non-melanoma;;18020;30;29;25;46;65;135;230;402;681;1157;1545;1733;2011;2279;1947;2091;1922;1692
Total excl. non-melanoma and MDS, MPD;;17634;28;28;22;46;65;130;223;395;674;1141;1531;1709;1986;2230;1895;2034;1858;1639
