icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C26;Other ill-defined digestive organs;16;-;-;-;-;-;-;-;-;-;-;1;1;2;3;1;1;4;3
C30;Nasal cavity and middle ear;26;-;-;1;1;-;-;1;1;1;2;1;1;2;2;4;4;2;3
C31;Accessory sinuses;24;-;-;-;-;-;-;1;1;1;-;1;2;4;4;5;3;1;1
C32;Larynx;103;-;-;-;-;-;-;-;-;-;2;8;13;19;19;13;19;2;8
C33;Trachea;7;-;-;-;-;-;1;-;-;-;1;1;-;-;1;-;-;3;-
C34;Bronchus and lung;3517;-;-;-;1;-;2;8;14;32;78;184;329;550;681;689;485;296;168
C37;Thymus;54;-;-;-;-;2;-;1;3;5;5;7;4;9;5;7;4;2;-
C38;Heart, mediastinum and pleura;12;-;-;1;-;1;-;-;1;-;-;2;1;-;2;1;1;1;1
C39;Respiratory system and intrathoracic organs, NOS;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-
C40;Bone and articular cartilage of limbs;25;1;-;-;1;2;2;-;1;2;1;4;1;2;1;4;-;-;3
C41;Bone and articular cartilage, NOS;27;-;-;4;-;1;-;1;1;1;1;5;5;2;1;1;-;4;-
C43;Melanoma of skin;2274;1;-;-;4;24;39;78;122;156;208;265;261;235;184;217;164;143;173
C44;Malignant neoplasms of skin;4115;-;-;-;-;1;5;3;9;20;41;91;167;250;313;509;646;702;1358
C45;Mesothelioma;56;-;-;-;-;-;-;-;-;-;-;1;3;9;4;14;10;8;7
C46;Kaposi's sarcoma;8;-;-;-;-;1;-;-;1;-;1;-;-;-;-;1;-;3;1
C47,C49;Soft tissues;172;2;-;3;2;4;3;10;2;4;7;10;13;13;13;24;25;15;22
C48;Retroperitoneum and peritoneum;68;1;-;-;-;-;1;1;-;3;5;2;7;10;12;10;7;5;4
C50;Breast;11319;-;-;-;-;6;47;171;289;596;963;1140;1262;1407;1459;1249;1026;826;878
C51;Vulva;246;-;-;-;-;-;-;-;4;9;10;14;14;21;27;29;43;25;50
C52;Vagina;49;-;-;-;-;-;-;-;1;1;3;1;5;5;5;8;11;4;5
C53;Cervix uteri;641;-;-;-;-;1;8;35;62;70;86;75;74;57;56;34;22;30;31
C54;Corpus uteri;1420;-;-;-;-;1;2;1;11;22;27;56;122;168;238;244;199;171;158
C55;Uterus;9;-;-;-;-;-;-;-;-;-;-;2;2;-;-;1;-;2;2
C56;Ovary;798;-;-;4;3;1;6;16;15;28;30;56;66;88;108;111;108;80;78
C57;Female genital organs, NOS;122;-;-;-;1;-;-;1;2;-;1;6;15;13;27;21;15;8;12
C58;Placenta;14;-;-;-;-;-;2;2;3;1;4;2;-;-;-;-;-;-;-
C64;Kidney;655;3;2;-;-;-;2;11;11;14;23;38;56;61;87;91;91;92;73
C65;Renal pelvis;105;-;-;-;-;-;-;-;1;-;-;1;4;8;10;15;23;17;26
C66;Ureter;63;-;-;-;-;-;-;-;-;-;1;2;1;3;7;15;15;10;9
C67;Bladder;573;-;-;-;-;-;-;2;1;4;7;16;25;41;65;105;90;84;133
C68;Urinary organs, NOS;4;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;1
C69;Eye and adnexa;72;8;-;-;-;-;-;2;1;4;-;2;12;8;6;8;9;7;5
C70;Meninges;5;-;-;-;-;-;-;-;-;-;1;1;-;-;1;1;1;-;-
C71;Brain;339;6;5;4;3;3;5;10;11;8;16;18;29;37;44;47;43;32;18
C72;Spinal cord, cranial nerves and CNS, NOS;14;2;-;-;1;-;1;1;2;-;2;-;1;1;1;1;-;1;-
C73;Thyroid gland;761;-;-;3;8;22;49;50;52;59;102;79;82;84;57;43;31;21;19
C74;Adrenal gland;47;4;-;-;1;-;2;1;2;2;2;5;7;4;10;2;3;-;2
C75;Endocrine glands, NOS;34;-;-;1;1;1;2;2;2;4;1;2;3;3;1;4;4;1;2
C81;Hodgkin lymphoma;146;-;1;4;17;16;20;18;12;6;6;5;10;6;8;6;4;1;6
C82-C86;Non-Hodgkin-lymphoma;918;-;2;1;5;10;5;11;13;24;38;40;56;83;105;135;145;142;103
C88;Malignant immunoproliferative diseases;162;-;-;1;-;-;-;1;2;3;1;8;16;9;19;40;24;19;19
C90;Multiple myeloma;426;-;-;-;-;-;-;2;5;4;5;20;34;49;56;72;65;56;58
C91;Lymphoid leukaemia;378;5;9;1;7;2;1;-;4;6;6;21;31;38;53;61;49;43;41
C92;Myeloid leukaemia;359;2;1;7;5;4;6;5;2;12;11;26;28;35;37;49;47;37;45
C93;Monocytic leukaemia;73;-;-;-;-;1;-;1;-;-;2;1;1;3;11;8;20;9;16
C94-C95;Leukaemia other;23;1;-;-;-;-;-;-;-;-;-;-;1;2;1;6;1;4;7
C96;Lymphoid, haematopoietic and related tissue, NOS;12;1;-;-;1;1;-;1;-;-;-;-;1;-;-;4;2;-;1
C76;Other and ill-defined sites;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C80;Unknown primary site;304;-;-;-;-;1;-;2;2;2;9;9;19;25;42;53;43;38;59
MPN;Myeloproliferative neoplasms;499;-;-;-;1;3;8;4;14;11;21;19;36;48;56;80;79;60;59
MDS;Myelodysplastic syndromes;363;-;1;1;2;1;1;1;1;4;7;10;14;26;39;65;60;64;66
Total;;38498;39;24;39;76;121;250;503;767;1227;1947;2615;3358;4237;4773;5152;4560;3980;4830
Total excl. non-melanoma;;34383;39;24;39;76;120;245;500;758;1207;1906;2524;3191;3987;4460;4643;3914;3278;3472
Total excl. non-melanoma and MDS, MPN;;33521;39;23;38;73;116;236;495;743;1192;1878;2495;3141;3913;4365;4498;3775;3154;3347
