icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C22;Liver and intrahepatic bile ducts;211;2;-;-;-;1;1;2;2;4;9;10;16;25;30;35;36;27;11
C23;Gallbladder;74;-;-;-;-;-;-;-;-;1;-;6;3;6;2;12;15;18;11
C24;Biliary tract, NOS;143;-;-;-;-;-;-;-;-;-;2;5;9;15;14;19;32;25;22
C25;Pancreas;758;-;-;-;1;-;-;2;3;8;24;39;64;71;94;111;135;114;92
C26;Other ill-defined digestive organs;19;-;-;-;-;-;-;-;-;1;-;-;-;2;2;2;8;3;1
C30;Nasal cavity and middle ear;10;-;1;-;-;-;-;-;-;1;2;-;2;-;-;1;2;1;-
C31;Accessory sinuses;24;-;-;-;-;-;-;-;-;1;2;2;1;2;4;2;3;3;4
C32;Larynx;102;-;-;-;-;1;-;-;-;6;7;14;13;22;13;7;9;4;6
C33;Trachea;5;-;-;-;-;-;-;-;-;-;-;1;1;2;-;-;-;1;-
C34;Bronchus and lung;2339;-;-;-;-;2;-;4;14;42;99;229;293;380;376;319;272;205;104
C37;Thymus;13;-;-;-;-;1;-;-;-;3;1;1;2;1;1;-;1;2;-
C38;Heart, mediastinum and pleura;7;2;-;-;-;-;-;1;-;-;-;-;3;-;-;-;-;1;-
C39;Respiratory system and intrathoracic organs, NOS;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C40;Bone and articular cartilage of limbs;40;-;3;7;3;3;2;1;2;4;3;5;1;2;1;1;-;1;1
C41;Bone and articular cartilage, NOS;39;-;-;3;1;1;1;2;4;5;2;3;5;2;2;3;1;1;3
C43;Malignant melanoma of skin;1249;-;-;3;5;33;51;82;102;116;126;113;90;98;89;89;79;95;78
C44;Malignant neoplasms of skin;1910;-;-;3;2;6;4;7;11;18;39;54;84;144;130;178;273;388;569
C45;Mesothelioma;50;-;-;-;-;-;1;-;-;1;1;3;2;4;9;5;9;9;6
C46;Kaposi's sarcoma;8;-;-;-;-;1;-;-;-;1;1;1;-;-;2;-;-;-;2
C47,C49;Soft tissues;132;10;3;2;1;4;2;4;5;6;7;10;11;14;10;5;15;16;7
C48;Retroperitoneum and peritoneum;41;1;-;-;-;-;-;-;-;1;1;2;6;4;8;6;8;2;2
C50;Breast;10490;-;-;-;-;7;53;148;308;605;1053;1309;1235;1380;1119;956;943;739;635
C51;Vulva;200;-;-;-;-;1;-;5;1;4;9;17;16;12;11;20;33;28;43
C52;Vagina;35;-;-;-;-;-;-;-;1;1;1;1;1;4;5;4;5;6;6
C53;Cervix uteri;623;-;-;-;1;2;16;32;60;60;88;72;65;51;37;34;40;35;30
C54;Corpus uteri;1414;-;-;-;1;-;2;4;6;15;36;73;156;192;204;247;219;163;96
C55;Uterus;20;-;-;-;-;-;-;-;-;1;1;1;1;1;3;2;1;4;5
C56;Ovary;828;-;1;8;4;5;9;9;15;23;37;56;74;112;96;105;124;88;62
C57;Female genital organs, NOS;72;-;-;-;-;1;-;-;2;4;2;10;3;11;12;9;7;7;4
C58;Placenta;12;-;-;-;-;2;3;1;4;-;1;1;-;-;-;-;-;-;-
C64;Kidney;663;9;2;-;2;1;6;7;8;25;30;40;62;90;66;78;95;95;47
C65;Renal pelvis;82;-;-;-;-;-;-;-;-;-;-;3;6;7;11;7;19;20;9
C66;Ureter;42;-;-;-;-;-;-;-;-;-;-;2;1;3;4;4;10;11;7
C67;Bladder;470;1;-;-;-;-;-;-;1;6;10;14;23;40;50;68;87;75;95
C68;Urinary organs, NOS;4;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;1;-
C69;Eye and adnexa;70;12;3;-;1;-;-;1;3;2;1;6;7;6;8;4;7;6;3
C70;Meninges;5;-;-;-;-;1;-;-;-;1;-;-;-;1;1;1;-;-;-
C71;Brain;317;8;6;3;3;5;9;9;6;19;20;25;25;38;38;39;32;26;6
C72;Spinal cord, cranial nerves and CNS, NOS;11;1;-;-;-;-;-;1;2;-;1;3;2;-;1;-;-;-;-
C73;Thyroid gland;660;-;-;2;6;26;33;48;69;71;76;73;69;40;48;43;28;18;10
C74;Adrenal gland;26;7;-;-;-;-;-;-;2;1;2;3;1;4;2;1;2;1;-
C75;Endocrine glands, NOS;4;-;-;-;-;-;-;-;1;1;-;-;-;-;1;-;1;-;-
C81;Hodgkin's disease;120;-;-;4;19;14;9;10;10;5;13;2;6;10;5;3;5;-;5
C82-C86;Non-Hodgkin-lymphoma;888;2;-;1;3;11;5;7;17;20;34;60;69;88;105;118;144;114;90
C88;Malignant immunoproliferative diseases;104;1;-;-;1;1;-;2;2;1;9;5;8;10;13;11;7;17;16
C90;Multiple myeloma;353;-;-;-;-;-;-;1;-;7;14;19;18;35;45;49;67;46;52
C91;Lymphoid leukaemia;346;13;1;5;1;3;2;2;2;3;6;21;26;47;40;42;51;51;30
C92;Myeloid leukaemia;270;2;2;1;4;5;7;2;7;13;16;18;25;26;31;31;23;31;26
C93;Monocytic leukaemia;55;-;-;-;-;1;2;-;1;2;2;2;4;2;11;3;8;11;6
C94-C95;Leukaemia other;25;1;-;-;-;-;-;-;2;2;1;-;1;-;-;6;1;7;4
C96;Lymphoid, haematopoietic and related tissue, NOS;19;4;1;1;-;-;-;-;-;2;2;3;1;3;1;-;-;1;-
C76;Other and ill-defined sites;4;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;1
C80;Unknown primary site;365;1;-;-;-;-;-;1;3;5;13;23;26;28;25;58;56;52;74
MPD;Myeloproliferative Disorders;261;-;-;1;1;2;2;4;9;6;15;19;17;18;22;39;48;34;24
MDS;Myelodysplastic syndromes;284;-;-;1;1;-;-;3;1;-;1;8;13;26;27;38;58;64;43
Total;;31611;77;25;52;71;156;237;430;731;1210;1998;2658;2988;3642;3396;3458;3820;3464;3198
Total excl. non-melanoma;;29701;77;25;49;69;150;233;423;720;1192;1959;2604;2904;3498;3266;3280;3547;3076;2629
Total excl. non-melanoma and MDS, MPD;;29156;77;25;47;67;148;231;416;710;1186;1943;2577;2874;3454;3217;3203;3441;2978;2562
ICD10 - Version 2010;;;;;;;;;;;;;;;;;;;;
