icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C21;Anus and anal canal;23;-;-;-;-;-;1;-;1;-;3;1;3;1;2;3;5;1;2
C22;Liver and intrahepatic bile ducts;123;1;-;-;-;-;-;3;2;3;5;4;10;15;20;20;21;13;6
C23;Gallbladder;12;-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;4;2;1
C24;Biliary tract, NOS;48;-;-;-;-;-;-;-;-;-;2;4;4;3;17;5;7;2;4
C25;Pancreas;262;-;-;-;-;-;-;1;3;7;9;19;26;32;47;59;30;20;9
C26;Other ill-defined digestive organs;3;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-
C30;Nasal cavity and middle ear;8;-;-;-;-;-;-;-;-;-;1;-;2;1;3;-;1;-;-
C31;Accessory sinuses;44;-;-;-;1;-;-;-;3;4;6;2;4;7;7;3;3;3;1
C32;Larynx;348;-;-;-;-;-;-;-;4;5;19;45;55;44;46;64;39;18;9
C33;Trachea;3;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-
C34;Bronchus and lung;3036;-;-;-;-;1;-;1;10;30;84;166;270;436;559;602;545;216;116
C37;Thymus;5;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;2;-;-
C38;Heart, mediastinum and pleura;32;-;-;-;-;1;1;1;-;2;2;2;1;2;5;7;4;2;2
C39;Respiratory system and intrathoracic organs, NOS;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C40;Bone and articular cartilage of limbs;21;-;-;-;6;1;1;1;1;-;-;3;2;1;-;1;4;-;-
C41;Bone and articular cartilage, NOS;23;-;1;1;-;2;-;3;1;3;2;-;1;3;-;2;4;-;-
C43;Malignant melanoma of skin;247;-;-;1;-;3;9;14;23;23;18;19;17;27;30;20;23;9;11
C44;Malignant neoplasms of skin;765;-;-;-;1;-;2;-;2;10;14;17;36;68;94;138;156;113;114
C45;Mesothelioma;124;-;-;-;-;-;-;-;-;-;5;11;12;21;22;22;18;10;3
C46;Kaposi's sarcoma;7;-;-;-;-;-;-;-;-;-;2;-;-;-;-;3;1;-;1
C47,C49;Soft tissues;105;2;2;-;2;3;4;4;7;4;13;4;6;7;11;20;7;4;5
C48;Retroperitoneum and peritoneum;19;-;-;-;-;-;-;-;1;1;1;2;3;1;2;2;3;3;-
C50;Breast;55;-;-;-;-;-;-;-;-;1;2;4;9;3;9;13;9;2;3
C60;Penis;30;-;-;-;-;-;-;-;-;-;3;2;2;1;1;8;4;4;5
C61;Prostate;5368;-;-;-;1;-;-;-;-;7;49;163;417;715;1102;1156;940;470;348
C62;Testis;131;2;1;1;3;23;23;23;28;10;9;4;2;-;-;1;1;-;-
C63;Male genital organs, NOS;6;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;2;-;1
C64;Kidney;480;3;1;-;-;1;-;4;5;13;26;33;47;65;83;99;71;20;9
C65;Renal pelvis;48;-;-;-;-;-;-;-;-;-;-;1;3;10;9;7;10;3;5
C66;Ureter;46;-;-;-;-;-;-;-;-;-;1;1;3;5;9;8;14;4;1
C67;Bladder;980;-;-;-;-;-;-;-;2;3;17;26;74;97;143;216;198;118;86
C68;Urinary organs, NOS;15;-;-;-;-;-;-;-;-;-;-;1;-;2;1;5;5;1;-
C69;Eye and adnexa;28;-;-;1;-;-;1;-;1;-;3;2;2;3;4;1;2;6;2
C70;Meninges;7;1;-;-;1;-;-;-;-;-;-;-;-;1;-;1;-;2;1
C71;Brain;222;7;3;5;4;8;7;11;12;11;13;12;16;31;28;24;21;6;3
C72;Spinal cord, cranial nerves and CNS, NOS;7;-;-;1;1;-;-;1;1;-;-;2;-;-;1;-;-;-;-
C73;Thyroid gland;49;-;-;1;-;-;1;2;6;4;3;2;7;4;5;4;7;2;1
C74;Adrenal gland;9;2;1;-;-;-;-;-;-;1;-;-;1;1;-;3;-;-;-
C75;Endocrine glands, NOS;3;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;1;-;-
C81;Hodgkin's disease;76;-;1;4;4;15;3;11;5;13;1;5;4;1;1;5;1;1;1
C82-C85;Non-Hodgkin-lymphoma;493;3;2;2;4;6;6;11;24;27;26;35;42;60;70;54;64;38;19
C88;Malignant immunoproliferative diseases;11;-;-;-;-;-;-;-;-;-;-;1;2;1;2;1;1;2;1
C90;Multiple myeloma;193;-;-;-;-;-;-;-;1;3;7;12;21;15;27;38;35;21;13
C91;Lymphoid leukaemia;244;11;6;6;5;2;2;3;8;6;8;21;19;17;37;38;26;21;8
C92;Myeloid leukaemia;186;5;1;2;1;-;4;3;4;11;10;11;14;22;25;27;23;13;10
C93;Monocytic leukaemia;9;-;-;-;-;1;1;1;-;-;1;-;-;-;-;3;1;1;-
C94-C95;Leukaemia other;19;1;-;-;-;-;-;-;-;-;-;1;3;2;3;2;3;2;2
C96;Lymphoid, haematopoietic and related tissue, NOS;11;2;-;1;2;1;2;-;-;-;2;-;-;-;-;-;-;1;-
C76;Other and ill-defined sites;15;-;-;-;1;-;-;-;-;-;-;3;3;1;4;2;1;-;-
C80;Unknown primary site;586;-;-;1;-;2;4;2;4;6;23;32;49;64;93;115;93;61;37
Total;;18386;42;19;27;37;74;77;118;190;306;563;945;1582;2218;3148;3427;2969;1548;1096
Total excl. non-melanoma;;17621;42;19;27;36;74;75;118;188;296;549;928;1546;2150;3054;3289;2813;1435;982
