icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C33;Trachea;2;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-
C34;Bronchus and lung;1261;-;-;-;1;-;3;3;2;16;56;104;185;176;211;161;157;97;89
C37;Thymus;15;-;-;-;-;-;-;-;-;1;-;2;3;2;1;2;2;2;-
C38;Heart, mediastinum and pleura;3;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-
C39;Respiratory system and intrathoracic organs, NOS;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C40;Bone and articular cartilage of limbs;19;-;1;1;1;2;1;2;-;4;-;2;1;-;-;-;3;1;-
C41;Bone and articular cartilage, NOS;16;-;-;-;1;-;1;2;1;-;2;1;1;-;2;1;1;2;1
C43;Malignant melanoma of skin;853;-;-;1;2;11;29;22;69;90;101;80;76;70;73;65;57;55;52
C44;Malignant neoplasms of skin;1474;-;-;-;1;1;1;5;8;17;29;52;72;80;137;132;241;262;436
C45;Mesothelioma;32;-;-;-;-;-;-;-;-;-;1;3;2;3;6;4;7;4;2
C46;Kaposi's sarcoma;5;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;1;-;2
C47,C49;Soft tissues;103;-;1;1;2;4;3;2;1;6;7;7;6;8;11;10;9;8;17
C48;Retroperitoneum and peritoneum;24;-;-;-;-;-;-;2;-;1;1;3;1;4;3;3;1;3;2
C50;Breast;6094;-;-;-;-;4;27;65;124;343;604;732;702;796;727;519;583;477;391
C51;Vulva;133;1;-;-;-;-;-;1;-;1;4;9;10;15;15;15;18;20;24
C52;Vagina;30;-;-;-;-;-;-;1;-;1;-;5;3;3;3;3;3;3;5
C53;Cervix uteri;373;-;-;-;-;1;8;25;42;39;40;38;30;32;31;30;30;14;13
C54;Corpus uteri;910;-;-;-;-;-;-;2;5;6;20;48;107;134;161;145;121;85;76
C55;Uterus;6;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;1;2;-
C56;Ovary;492;-;1;-;4;8;6;7;4;15;26;46;45;56;61;58;64;50;41
C57;Female genital organs, NOS;33;-;-;-;-;-;-;-;-;-;1;4;2;1;3;4;10;6;2
C58;Placenta;7;-;-;-;-;3;3;1;-;-;-;-;-;-;-;-;-;-;-
C64;Kidney;386;3;1;-;-;1;1;4;2;8;16;28;41;32;41;47;63;62;36
C65;Renal pelvis;57;-;-;-;-;-;-;-;-;-;-;-;5;4;4;6;18;7;13
C66;Ureter;31;-;-;-;-;-;-;-;-;-;-;1;-;5;3;6;4;10;2
C67;Bladder;295;-;-;-;-;-;-;-;1;1;3;5;19;32;20;47;51;55;61
C68;Urinary organs, NOS;4;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;1;-
C69;Eye and adnexa;43;2;-;-;-;1;-;1;1;6;4;4;3;4;2;3;2;4;6
C70;Meninges;4;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;2;-
C71;Brain;197;4;3;4;-;2;4;4;4;7;14;12;19;26;30;19;17;23;5
C72;Spinal cord, cranial nerves and CNS, NOS;12;1;1;-;1;-;-;1;1;-;1;1;1;1;1;1;1;-;-
C73;Thyroid gland;322;-;-;1;2;11;15;29;15;29;45;31;38;17;19;30;27;7;6
C74;Adrenal gland;22;1;-;-;-;-;2;1;-;3;4;4;2;-;-;-;2;2;1
C75;Endocrine glands, NOS;10;-;-;-;-;-;-;1;-;1;3;-;1;-;2;2;-;-;-
C81;Hodgkin's disease;73;-;-;2;8;14;6;4;6;3;2;2;3;4;5;7;3;1;3
C82-C86;Non-Hodgkin-lymphoma;525;-;1;1;-;4;5;10;7;8;16;29;43;49;62;73;70;78;69
C88;Malignant immunoproliferative diseases;69;-;-;-;1;-;-;1;-;-;1;3;4;5;8;13;10;15;8
C90;Multiple myeloma;193;-;-;-;-;-;1;3;-;4;4;13;13;12;25;31;46;21;20
C91;Lymphoid leukaemia;217;9;6;5;2;3;2;4;-;5;10;12;15;25;30;23;23;22;21
C92;Myeloid leukaemia;158;2;-;2;1;1;1;5;1;5;12;15;19;9;15;14;21;19;16
C93;Monocytic leukaemia;25;2;-;-;-;-;-;-;-;-;1;-;1;1;-;5;7;5;3
C94-C95;Leukaemia other;11;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3;2;1;4
C96;Lymphoid, haematopoietic and related tissue, NOS;19;3;2;1;1;-;1;1;1;3;2;1;-;1;1;-;1;-;-
C76;Other and ill-defined sites;3;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2
C80;Unknown primary site;245;-;-;-;1;-;1;1;2;2;3;14;24;12;28;30;39;44;44
MPD;Myeloproliferative Disorders;179;-;-;-;2;1;4;2;3;5;11;16;9;18;15;22;21;23;27
MDS;Myelodysplastic syndromes;161;-;1;2;-;1;-;-;-;4;5;7;9;8;14;16;28;45;21
Total;;19174;30;18;21;36;80;133;237;332;705;1176;1526;1823;2062;2251;2050;2405;2180;2109
Total excl. non-melanoma;;17700;30;18;21;35;79;132;232;324;688;1147;1474;1751;1982;2114;1918;2164;1918;1673
Total excl. non-melanoma and MDS, MPD;;17360;30;17;19;33;77;128;230;321;679;1131;1451;1733;1956;2085;1880;2115;1850;1625
ICD10 - Version 2010;;;;;;;;;;;;;;;;;;;;
