icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C66;Ureter;27;-;-;-;-;-;-;-;-;-;-;1;2;4;2;7;5;5;1
C67;Bladder;514;1;-;-;-;-;-;-;-;3;5;22;42;57;80;65;107;89;43
C68;Urinary organs, NOS;9;-;-;-;-;-;-;-;-;-;-;1;1;-;1;4;-;1;1
C69;Eye and adnexa;12;2;-;-;-;-;1;-;-;-;1;-;3;3;1;-;1;-;-
C70;Meninges;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-
C71;Brain;132;4;3;4;2;3;6;5;8;8;9;10;7;25;13;11;8;5;1
C72;Spinal cord, cranial nerves and CNS, NOS;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-
C73;Thyroid gland;86;-;1;1;2;-;2;2;6;7;7;8;10;12;15;3;3;6;1
C74;Adrenal gland;7;4;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;1;-
C75;Endocrine glands, NOS;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-
C81;Hodgkin's disease;66;-;-;2;6;3;3;8;4;2;4;10;5;7;5;3;3;1;-
C82-C85;Non-Hodgkin-lymphoma;351;-;8;-;3;5;10;3;12;10;18;31;41;39;35;46;35;36;19
C88;Malignant immunoproliferative diseases;10;-;-;-;-;-;-;-;-;1;-;1;2;1;2;-;1;1;1
C90;Multiple myeloma;85;-;-;-;-;-;-;-;-;1;3;4;8;13;13;11;20;8;4
C91;Lymphoid leukaemia;119;8;3;3;2;1;-;1;1;2;3;6;11;17;10;14;22;11;4
C92;Myeloid leukaemia;98;-;1;-;2;1;-;3;3;2;4;5;6;11;16;9;15;12;8
C93;Monocytic leukaemia;3;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-
C94-C95;Leukaemia other;5;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;2;1
C96;Lymphoid, haematopoietic and related tissue, NOS;4;1;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-
C76;Other and ill-defined sites;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C80;Unknown primary site;227;1;-;-;-;-;-;-;2;4;11;27;30;22;30;33;32;20;15
MPD;Myeloproliferative Disorders;52;-;-;-;-;-;-;-;1;4;3;2;4;10;6;8;5;6;3
MDS;Myelodysplastic syndromes;74;-;-;-;1;-;-;-;1;1;2;3;3;4;6;12;15;18;8
Total;;10460;29;19;16;36;31;58;61;112;178;411;747;1136;1453;1472;1535;1558;1049;559
Total excl. non-melanoma;;9823;29;18;16;35;31;57;61;105;172;396;736;1112;1402;1409;1445;1431;906;462
Total excl. non-melanoma and MDS, MPD;;9697;29;18;16;34;31;57;61;103;167;391;731;1105;1388;1397;1425;1411;882;451
