icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C40;Bone and articular cartilage of limbs;11;-;-;1;2;1;-;-;1;-;1;2;-;1;-;-;1;-;1
C41;Bone and articular cartilage, NOS;10;-;-;1;-;-;-;-;1;1;-;-;1;1;1;-;2;2;-
C43;Malignant melanoma of skin;182;-;-;1;3;2;4;9;8;10;17;18;16;21;17;20;17;12;7
C44;Malignant neoplasms of skin;540;-;-;-;1;1;1;2;1;4;14;8;29;40;49;82;103;120;85
C45;Mesothelioma;47;-;-;-;-;-;-;-;-;-;-;1;6;2;6;12;13;5;2
C46;Kaposi's sarcoma;5;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;1;1;-
C47,C49;Soft tissues;48;2;-;-;1;3;1;-;1;3;4;6;5;2;6;5;2;4;3
C48;Retroperitoneum and peritoneum;3;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1
C50;Breast;20;-;-;-;-;-;-;-;-;2;-;-;1;2;2;5;4;1;3
C60;Penis;16;-;-;-;-;-;1;1;-;-;1;1;3;1;-;2;2;2;2
C61;Prostate;2725;-;-;-;-;-;-;-;1;7;22;133;315;393;547;519;449;240;99
C62;Testis;100;-;-;-;5;8;19;13;23;9;8;7;5;2;1;-;-;-;-
C63;Male genital organs, NOS;3;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1
C64;Kidney;270;2;-;1;1;-;5;2;4;10;20;27;30;33;47;36;30;18;4
C65;Renal pelvis;27;-;-;-;-;-;-;-;-;1;-;1;2;3;-;6;7;5;2
C66;Ureter;18;-;-;-;-;-;-;-;-;-;1;1;2;2;4;2;4;2;-
C67;Bladder;452;1;-;-;-;-;1;-;1;-;9;23;45;39;66;77;95;62;33
C68;Urinary organs, NOS;12;-;-;-;-;-;-;-;-;-;-;1;2;-;2;5;1;-;1
C69;Eye and adnexa;15;2;-;-;1;-;-;-;-;1;-;-;1;1;1;1;4;3;-
C70;Meninges;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-
C71;Brain;128;3;1;3;3;3;6;2;11;7;7;11;14;10;13;16;11;7;-
C72;Spinal cord, cranial nerves and CNS, NOS;4;2;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-
C73;Thyroid gland;73;-;-;1;-;2;-;5;7;8;5;15;8;6;7;4;3;1;1
C74;Adrenal gland;3;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;-
C75;Endocrine glands, NOS;4;-;-;-;-;1;-;-;-;-;1;-;-;1;1;-;-;-;-
C81;Hodgkin's disease;62;-;1;1;7;6;5;7;4;3;2;6;7;3;4;3;1;2;-
C82-C85;Non-Hodgkin-lymphoma;305;1;2;3;3;5;3;4;7;9;15;23;35;38;27;38;55;25;12
C88;Malignant immunoproliferative diseases;7;-;-;-;-;-;-;-;-;-;-;-;1;2;2;-;1;-;1
C90;Multiple myeloma;110;-;-;-;-;-;-;-;-;3;4;7;6;12;20;17;22;15;4
C91;Lymphoid leukaemia;94;4;3;-;2;1;-;-;1;4;2;7;12;13;12;11;13;6;3
C92;Myeloid leukaemia;71;-;1;1;1;1;3;1;4;4;4;3;8;6;10;9;8;5;2
C93;Monocytic leukaemia;5;1;-;-;-;-;1;1;-;-;-;-;-;-;-;-;1;1;-
C94-C95;Leukaemia other;6;-;-;-;-;-;-;-;-;-;-;2;1;-;-;1;1;1;-
C96;Lymphoid, haematopoietic and related tissue, NOS;4;1;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-
C76;Other and ill-defined sites;12;1;-;-;-;-;-;-;-;3;1;1;1;2;2;1;-;-;-
C80;Unknown primary site;258;-;-;-;-;-;-;1;3;5;10;17;44;24;28;39;40;38;9
MPD;Myeloproliferative Disorders;34;-;-;-;-;-;-;-;-;2;5;5;6;5;3;3;2;3;-
MDS;Myelodysplastic syndromes;48;-;-;-;-;-;-;-;-;1;-;3;5;4;5;9;11;9;1
Total;;10170;21;9;16;33;40;54;62;107;196;352;714;1220;1210;1520;1614;1529;996;477
Total excl. non-melanoma;;9630;21;9;16;32;39;53;60;106;192;338;706;1191;1170;1471;1532;1426;876;392
Total excl. non-melanoma and MDS, MPD;;9548;21;9;16;32;39;53;60;106;189;333;698;1180;1161;1463;1520;1413;864;391
