icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C44;Malignant neoplasms of skin;3292;-;-;1;-;2;2;8;19;13;56;101;140;167;245;393;505;611;1029
C45;Mesothelioma;61;-;-;-;-;-;-;-;-;1;-;5;2;5;5;12;10;12;9
C46;Kaposi's sarcoma;9;-;-;-;-;-;-;-;1;-;1;-;2;1;-;-;-;2;2
C47,C49;Soft tissues;171;5;1;-;1;1;3;3;3;8;13;10;14;15;8;19;19;20;28
C48;Retroperitoneum and peritoneum;68;2;-;-;-;1;1;-;2;-;3;3;4;9;6;9;12;14;2
C50;Breast;10627;-;-;-;1;11;46;119;303;606;936;1216;1190;1322;1335;1094;830;824;794
C51;Vulva;219;-;-;-;-;-;1;3;4;4;10;13;24;13;23;23;18;39;44
C52;Vagina;46;-;-;-;-;-;-;-;-;1;3;2;5;7;7;6;6;3;6
C53;Cervix uteri;622;-;-;-;-;3;15;37;60;67;65;81;79;60;38;31;32;23;31
C54;Corpus uteri;1394;-;-;-;-;-;2;2;5;14;28;77;129;168;224;249;191;170;135
C55;Uterus;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;4
C56;Ovary;784;-;1;-;2;2;6;6;15;15;43;63;70;104;93;119;96;75;74
C57;Female genital organs, NOS;94;-;-;-;-;-;1;-;-;1;4;8;9;13;19;12;12;8;7
C58;Placenta;7;-;-;-;-;-;1;3;-;1;2;-;-;-;-;-;-;-;-
C64;Kidney;647;6;4;-;-;2;1;2;10;12;23;39;45;84;100;106;80;67;66
C65;Renal pelvis;80;-;-;-;-;-;-;-;-;-;2;1;2;4;6;10;19;14;22
C66;Ureter;54;-;-;-;-;-;-;-;-;-;1;1;3;9;5;6;11;8;10
C67;Bladder;462;1;-;-;-;-;-;-;3;3;6;14;34;33;47;57;74;78;112
C68;Urinary organs, NOS;10;-;-;-;-;-;-;-;-;-;-;-;-;2;2;4;-;1;1
C69;Eye and adnexa;71;5;-;-;-;-;-;-;1;2;4;8;5;14;7;8;4;8;5
C70;Meninges;11;-;-;-;-;-;-;1;-;-;1;1;-;3;-;2;1;-;2
C71;Brain;316;4;6;4;5;2;4;6;11;16;15;17;30;44;42;36;33;23;18
C72;Spinal cord, cranial nerves and CNS, NOS;23;3;1;-;2;1;-;-;1;1;2;4;1;5;1;-;-;1;-
C73;Thyroid gland;751;-;-;1;5;17;44;57;76;75;82;70;74;71;59;50;41;16;13
C74;Adrenal gland;39;2;1;-;-;-;1;2;1;2;3;4;7;3;5;5;1;1;1
C75;Endocrine glands, NOS;30;-;1;-;1;-;1;5;2;1;2;6;1;2;3;2;3;-;-
C81;Hodgkin lymphoma;136;-;1;7;19;16;11;11;5;11;5;9;6;4;9;9;4;6;3
C82-C86;Non-Hodgkin-lymphoma;920;-;4;-;6;9;9;8;16;26;28;55;81;92;115;126;120;117;108
C88;Malignant immunoproliferative diseases;168;-;-;-;-;-;-;3;1;1;11;8;13;20;14;29;23;24;21
C90;Multiple myeloma;417;-;-;-;-;-;-;-;4;7;6;20;32;30;66;76;64;64;48
C91;Lymphoid leukaemia;407;17;9;3;3;2;2;1;5;4;14;27;41;34;55;52;60;37;41
C92;Myeloid leukaemia;338;1;4;-;6;6;5;4;10;18;23;19;22;30;44;46;44;23;33
C93;Monocytic leukaemia;56;-;-;1;-;1;-;-;-;2;2;3;-;3;7;6;4;14;13
C94-C95;Leukaemia other;12;2;-;-;-;-;-;-;-;-;-;-;2;4;-;1;-;1;2
C96;Lymphoid, haematopoietic and related tissue, NOS;7;1;-;-;-;-;-;-;-;-;-;-;1;-;1;3;-;-;1
C76;Other and ill-defined sites;7;1;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;2
C80;Unknown primary site;341;-;-;-;-;-;-;1;4;5;9;17;27;29;37;39;44;60;69
MPN;Myeloproliferative neoplasms;383;1;-;-;3;2;1;8;5;14;14;11;25;42;42;57;52;48;58
MDS;Myelodysplastic syndromes;343;-;-;2;-;1;1;-;2;2;5;6;17;30;29;48;56;75;69
Total;;35017;55;35;28;76;117;249;424;763;1215;1904;2675;3240;3845;4284;4354;3758;3813;4182
Total excl. non-melanoma;;31725;55;35;27;76;115;247;416;744;1202;1848;2574;3100;3678;4039;3961;3253;3202;3153
Total excl. non-melanoma and MDS, MPN;;30999;54;35;25;73;112;245;408;737;1186;1829;2557;3058;3606;3968;3856;3145;3079;3026
