icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C88;Malignant immunoproliferative diseases;10;-;-;-;-;-;-;-;-;-;-;1;-;1;1;3;1;3;-
C90;Multiple myeloma;198;-;-;-;-;-;-;-;-;2;9;12;9;23;21;34;42;37;9
C91;Lymphoid leukaemia;204;6;3;3;2;-;2;3;2;4;8;17;20;27;25;23;25;20;14
C92;Myeloid leukaemia;134;2;2;1;-;3;5;4;5;6;4;8;7;14;7;27;21;6;12
C93;Monocytic leukaemia;8;-;-;-;-;-;-;1;1;1;-;2;1;-;-;1;1;-;-
C94-C95;Leukaemia other;8;-;-;-;-;-;1;-;-;1;-;1;2;1;1;-;1;-;-
C96;Lymphoid, haematopoietic and related tissue, NOS;6;-;-;-;-;1;-;1;-;1;1;1;-;-;-;-;-;-;1
C76;Other and ill-defined sites;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-
C80;Unknown primary site;212;-;-;-;-;-;-;1;4;4;6;8;18;22;12;24;34;36;43
MPD;Myeloproliferative Disorders;148;-;-;-;2;-;1;-;2;6;6;14;18;13;13;20;26;14;13
MDS;Myelodysplastic syndromes;135;-;1;-;-;-;-;-;2;1;3;5;10;11;15;15;27;22;23
Total;;17110;22;18;23;34;81;118;191;383;737;1109;1441;1564;1908;1738;1995;2222;1906;1620
Total excl. non-melanoma;;16155;22;18;23;33;79;115;189;378;729;1089;1411;1526;1856;1666;1888;2072;1721;1340
Total excl. non-melanoma and MDS, MPD;;15872;22;17;23;31;79;114;189;374;722;1080;1392;1498;1832;1638;1853;2019;1685;1304
