icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C70;Meninges;11;-;-;-;-;-;-;1;-;-;1;-;3;-;-;1;3;1;1
C71;Brain;293;13;2;5;2;7;15;4;11;15;20;25;18;32;46;33;23;21;1
C72;Spinal cord, cranial nerves and CNS, NOS;11;1;-;2;1;1;-;-;1;1;2;-;-;-;1;1;-;-;-
C73;Thyroid gland;518;-;-;4;5;13;28;25;52;65;58;79;61;33;31;23;23;8;10
C74;Adrenal gland;22;4;1;-;-;-;-;1;-;1;-;3;4;-;1;2;4;1;-
C75;Endocrine glands, NOS;9;-;-;-;-;1;-;-;1;2;1;2;-;-;1;-;-;1;-
C81;Hodgkin's disease;117;-;2;4;12;11;14;8;8;10;2;8;4;7;7;7;5;7;1
C82-C85;Non-Hodgkin-lymphoma;875;-;3;4;8;6;7;14;13;30;24;65;63;87;103;135;129;108;76
C88;Malignant immunoproliferative diseases;21;-;-;-;-;-;-;-;-;-;1;-;2;3;2;3;5;3;2
C90;Multiple myeloma;293;-;-;-;-;-;-;4;3;7;9;23;28;33;44;41;42;45;14
C91;Lymphoid leukaemia;229;19;8;4;6;1;-;2;5;1;10;15;14;22;30;23;33;23;13
C92;Myeloid leukaemia;224;1;3;1;1;6;2;9;7;8;9;7;23;21;17;26;38;23;22
C93;Monocytic leukaemia;10;-;-;-;-;-;-;-;-;-;2;3;-;-;1;1;3;-;-
C94-C95;Leukaemia other;11;-;-;-;-;-;1;-;-;-;-;-;1;-;1;3;2;2;1
C96;Lymphoid, haematopoietic and related tissue, NOS;8;2;-;-;-;-;-;-;-;3;-;-;-;-;-;1;1;1;-
C76;Other and ill-defined sites;13;1;-;-;-;-;-;-;-;1;1;-;1;1;1;2;1;1;3
C80;Unknown primary site;509;2;-;-;-;1;2;2;7;12;24;21;38;44;46;71;71;105;63
MPD;Myeloproliferative Disorders;176;-;-;-;-;-;2;3;11;7;9;3;18;19;20;16;30;25;13
MDS;Myelodysplastic syndromes;159;-;-;-;1;-;1;2;2;5;8;7;11;9;20;19;25;29;20
Total;;27290;63;24;49;74;113;219;344;715;1223;1917;2417;2742;2778;2976;3292;3365;2901;2078
Total excl. non-melanoma;;26062;62;24;47;74;113;215;340;710;1211;1889;2392;2668;2707;2890;3158;3173;2636;1753
Total excl. non-melanoma and MDS, MPD;;25727;62;24;47;73;113;212;335;697;1199;1872;2382;2639;2679;2850;3123;3118;2582;1720
