icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C30;Nasal cavity and middle ear;17;-;-;-;-;-;-;-;-;1;-;-;-;3;1;3;3;3;3
C31;Accessory sinuses;33;-;-;-;-;-;-;-;-;-;1;2;3;5;7;5;5;4;1
C32;Larynx;288;-;-;-;-;-;-;-;-;3;6;20;28;50;50;50;30;33;18
C33;Trachea;4;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;1;-;-
C34;Bronchus and lung;3257;-;-;1;-;-;-;3;9;21;42;100;227;440;581;652;533;391;257
C37;Thymus;26;-;-;-;-;-;-;1;-;3;-;-;4;5;5;2;5;1;-
C38;Heart, mediastinum and pleura;18;-;-;-;-;-;1;2;-;1;2;1;3;1;-;-;-;4;3
C39;Respiratory system and intrathoracic organs, NOS;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C40;Bone and articular cartilage of limbs;17;-;-;-;2;2;-;1;-;2;-;-;-;2;1;-;5;2;-
C41;Bone and articular cartilage, NOS;23;-;-;1;3;-;1;1;1;3;-;-;1;1;3;5;2;-;1
C43;Malignant melanoma of skin;873;1;-;-;1;2;10;19;20;56;70;77;105;109;116;101;76;58;52
C44;Malignant neoplasms of skin;3197;-;-;1;1;-;2;5;6;15;25;53;91;163;288;451;563;684;849
C45;Mesothelioma;157;-;-;-;-;-;1;-;-;1;2;3;8;10;18;30;34;34;16
C46;Kaposi's sarcoma;14;-;-;-;-;-;-;1;1;3;1;2;-;2;-;-;2;-;2
C47,C49;Soft tissues;165;6;-;1;-;-;2;5;3;4;7;20;13;14;14;19;17;24;16
C48;Retroperitoneum and peritoneum;13;2;-;-;-;-;-;-;2;1;-;-;-;4;-;1;2;1;-
C50;Breast;71;-;-;-;-;-;-;-;1;1;1;8;6;9;4;14;14;9;4
C60;Penis;62;-;-;-;-;-;-;-;-;-;2;5;1;12;5;7;12;6;12
C61;Prostate;6224;-;-;-;-;-;-;-;1;5;59;229;595;858;1252;1264;1000;610;351
C62;Testis;247;1;-;-;8;38;47;45;44;27;18;8;5;2;2;2;-;-;-
C63;Male genital organs, NOS;16;-;-;-;-;-;-;-;-;-;-;-;1;5;2;3;1;1;3
C64;Kidney;732;1;2;-;-;1;-;3;4;12;33;51;82;96;102;115;104;75;51
C65;Renal pelvis;97;-;-;-;-;-;-;-;-;-;1;3;7;8;12;24;15;18;9
C66;Ureter;73;-;-;-;-;-;-;-;-;-;2;3;2;9;10;11;12;13;11
C67;Bladder;1123;-;-;-;-;-;-;-;3;2;12;24;55;96;138;190;218;200;185
C68;Urinary organs, NOS;29;-;-;-;-;-;-;-;-;-;-;-;1;3;1;5;3;8;8
C69;Eye and adnexa;50;-;-;-;-;-;-;-;1;4;1;3;3;8;10;13;2;3;2
C70;Meninges;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-
C71;Brain;299;3;7;3;7;7;9;8;10;18;22;16;32;36;35;27;32;19;8
C72;Spinal cord, cranial nerves and CNS, NOS;12;-;-;1;-;-;2;-;1;-;2;2;2;-;-;1;1;-;-
C73;Thyroid gland;149;-;-;1;-;1;9;4;8;8;17;17;16;24;17;9;7;8;3
C74;Adrenal gland;26;1;-;-;-;1;-;2;1;-;4;3;1;3;5;3;1;1;-
C75;Endocrine glands, NOS;10;-;-;-;2;-;2;-;-;1;-;1;2;1;-;-;-;1;-
C81;Hodgkin lymphoma;103;2;-;6;10;8;11;6;5;2;9;7;6;5;11;7;2;4;2
C82-C86;Non-Hodgkin-lymphoma;667;1;5;2;2;5;8;10;6;17;38;43;58;67;89;78;104;83;51
C88;Malignant immunoproliferative diseases;100;-;-;-;-;-;1;1;-;3;3;11;8;8;16;11;19;11;8
C90;Multiple myeloma;278;-;-;-;-;-;-;-;2;5;10;17;23;41;39;51;30;36;24
C91;Lymphoid leukaemia;371;9;9;2;5;2;-;3;4;6;7;21;29;46;66;45;53;38;26
C92;Myeloid leukaemia;217;3;1;-;1;3;5;5;3;7;3;11;14;26;26;31;23;33;22
C93;Monocytic leukaemia;62;-;-;1;1;-;-;-;-;-;-;2;4;5;8;9;9;19;4
C94-C95;Leukaemia other;4;1;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;1
C96;Lymphoid, haematopoietic and related tissue, NOS;5;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;1;-;1
C76;Other and ill-defined sites;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-
C80;Unknown primary site;248;-;-;-;-;-;1;1;2;-;4;9;27;22;45;44;24;42;27
MPN;Myeloproliferative neoplasms;251;-;-;-;-;-;2;1;4;9;12;14;23;30;26;40;28;40;22
MDS;Myelodysplastic syndromes;269;-;-;-;-;1;-;1;1;1;1;4;12;15;34;46;56;52;45
Total;;25609;31;25;24;45;74;129;148;180;309;568;1122;2049;3017;3953;4224;3828;3259;2624
Total excl. non-melanoma;;22412;31;25;23;44;74;127;143;174;294;543;1069;1958;2854;3665;3773;3265;2575;1775
Total excl. non-melanoma and MDS, MPN;;21892;31;25;23;44;73;125;141;169;284;530;1051;1923;2809;3605;3687;3181;2483;1708
