icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C21;Anus and anal canal;115;-;-;-;-;-;-;-;2;2;10;11;12;16;12;9;16;13;12
C22;Liver and intrahepatic bile ducts;268;2;1;-;-;1;1;2;1;4;8;16;13;32;36;37;50;35;29
C23;Gallbladder;80;-;-;-;-;-;-;-;-;-;1;3;5;7;11;7;10;16;20
C24;Biliary tract, NOS;129;-;-;-;-;-;-;-;-;-;1;4;10;10;16;23;20;28;17
C25;Pancreas;844;-;-;-;-;1;3;3;4;6;19;43;55;95;122;127;138;141;87
C26;Other ill-defined digestive organs;24;-;-;-;1;-;-;-;-;1;1;-;4;4;-;4;3;2;4
C30;Nasal cavity and middle ear;18;-;-;-;-;-;-;-;-;1;1;2;4;1;-;2;1;2;4
C31;Accessory sinuses;13;-;-;-;-;-;-;-;-;-;1;-;2;4;4;-;-;1;1
C32;Larynx;74;-;-;-;-;-;-;1;-;2;3;8;7;12;20;10;4;4;3
C33;Trachea;5;-;-;-;-;-;1;-;-;-;-;-;-;1;1;1;1;-;-
C34;Bronchus and lung;2655;-;-;-;2;1;1;8;12;44;83;203;333;447;479;352;297;244;149
C37;Thymus;15;-;-;-;-;-;1;-;-;1;2;-;1;1;3;1;2;2;1
C38;Heart, mediastinum and pleura;8;-;-;-;-;-;-;-;-;-;1;1;1;1;-;-;1;1;2
C39;Respiratory system and intrathoracic organs, NOS;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C40;Bone and articular cartilage of limbs;20;-;-;1;2;2;2;-;1;1;4;2;-;1;2;-;1;-;1
C41;Bone and articular cartilage, NOS;25;1;-;-;2;1;1;1;1;2;1;1;2;-;5;2;2;3;-
C43;Malignant melanoma of skin;1732;-;-;1;4;29;50;88;114;148;195;173;165;177;138;105;128;104;113
C44;Malignant neoplasms of skin;2773;-;1;-;2;2;3;8;7;18;53;94;127;166;244;259;417;534;838
C45;Mesothelioma;48;-;-;-;-;-;-;-;-;-;2;2;2;3;4;7;16;5;7
C46;Kaposi's sarcoma;14;-;-;-;-;1;-;-;-;-;1;3;1;1;1;1;2;1;2
C47,C49;Soft tissues;147;4;1;1;3;2;4;6;5;5;6;12;7;13;17;14;19;14;14
C48;Retroperitoneum and peritoneum;51;-;-;-;-;-;-;-;-;1;3;4;2;6;11;9;9;3;3
C50;Breast;10466;-;-;-;-;8;45;126;321;604;983;1177;1196;1360;1277;1002;957;743;667
C51;Vulva;237;-;-;-;-;1;1;3;4;3;11;23;24;27;24;22;30;33;31
C52;Vagina;43;-;-;-;-;-;-;-;1;-;1;5;1;1;5;5;4;10;10
C53;Cervix uteri;653;-;-;-;-;4;22;34;61;81;77;63;67;70;41;32;34;36;31
C54;Corpus uteri;1457;-;-;-;-;-;3;9;9;14;32;83;121;195;243;211;219;200;118
C55;Uterus;17;-;-;-;-;-;-;-;-;-;1;1;2;2;2;1;2;4;2
C56;Ovary;848;-;-;2;4;5;4;6;11;26;50;56;85;90;120;100;118;87;84
C57;Female genital organs, NOS;79;-;-;-;-;-;-;-;-;1;4;4;10;9;10;11;13;13;4
C58;Placenta;3;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-
C64;Kidney;613;7;1;-;-;1;2;12;6;13;24;37;53;60;91;79;94;80;53
C65;Renal pelvis;78;-;-;-;-;-;-;-;-;-;-;3;2;9;3;13;14;22;12
C66;Ureter;38;-;-;-;-;-;-;-;-;-;-;-;2;3;1;6;7;10;9
C67;Bladder;508;1;-;-;-;-;-;-;3;-;5;16;27;35;51;70;75;106;119
C68;Urinary organs, NOS;11;-;-;-;-;-;-;-;-;-;1;-;2;-;-;4;1;1;2
C69;Eye and adnexa;53;6;1;-;-;-;-;1;1;4;2;5;5;3;7;3;6;2;7
C70;Meninges;5;1;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;1
C71;Brain;345;6;7;3;6;4;8;12;15;12;20;24;29;47;50;36;28;24;14
C72;Spinal cord, cranial nerves and CNS, NOS;14;-;-;-;-;-;1;-;2;2;2;-;2;-;3;1;1;-;-
C73;Thyroid gland;805;-;-;4;4;30;34;54;65;100;99;90;86;74;60;41;30;16;18
C74;Adrenal gland;47;5;1;1;-;-;3;1;3;2;-;2;6;7;6;4;1;4;1
C75;Endocrine glands, NOS;21;-;1;-;-;1;-;1;4;2;3;2;1;3;2;-;1;-;-
C81;Hodgkin's disease;138;-;-;8;16;24;12;9;16;10;9;4;7;9;7;1;1;3;2
C82-C86;Non-Hodgkin-lymphoma;888;1;1;3;7;4;9;13;11;23;30;43;66;85;98;120;130;131;113
C88;Malignant immunoproliferative diseases;152;-;-;1;-;2;2;3;3;4;12;10;11;14;20;19;21;19;11
C90;Multiple myeloma;384;-;-;-;-;-;-;3;1;6;8;21;35;38;67;48;67;54;36
C91;Lymphoid leukaemia;421;21;8;5;2;1;2;2;3;6;9;21;36;34;62;46;53;57;53
C92;Myeloid leukaemia;309;-;1;1;2;5;4;7;9;10;17;14;23;27;27;41;39;43;39
C93;Monocytic leukaemia;50;1;1;-;-;-;-;2;-;1;1;2;6;4;1;4;10;7;10
C94-C95;Leukaemia other;24;2;-;-;-;-;-;1;-;1;3;-;1;1;2;1;5;2;5
C96;Lymphoid, haematopoietic and related tissue, NOS;17;2;1;1;-;1;-;1;1;1;4;2;1;1;-;1;-;-;-
C76;Other and ill-defined sites;4;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;1
C80;Unknown primary site;429;-;-;-;-;-;1;1;4;8;19;22;29;42;49;37;64;87;66
MPD;Myeloproliferative Disorders;346;-;-;-;2;2;3;3;9;8;17;12;28;30;43;41;53;49;46
MDS;Myelodysplastic syndromes;369;-;-;1;3;4;-;1;1;3;4;14;13;24;41;36;70;91;63
Total;;34645;60;29;38;74;153;238;447;760;1263;2019;2624;3202;3935;4320;3800;4089;3884;3710
Total excl. non-melanoma;;31872;60;28;38;72;151;235;439;753;1245;1966;2530;3075;3769;4076;3541;3672;3350;2872
Total excl. non-melanoma and MDS, MPD;;31157;60;28;37;67;145;232;435;743;1234;1945;2504;3034;3715;3992;3464;3549;3210;2763
