icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+
C90;Multiple myeloma;464;-;-;-;-;-;-;-;2;7;13;28;43;54;76;59;90;60;32
C91;Lymphoid leukaemia;633;13;11;6;11;2;5;4;10;17;36;36;65;71;93;74;80;47;52
C92;Myeloid leukaemia;335;1;2;1;6;5;2;14;7;9;17;20;32;33;48;47;36;35;20
C93;Monocytic leukaemia;85;3;-;-;-;-;-;-;1;-;1;4;1;6;14;13;12;14;16
C94-C95;Leukaemia other;27;-;-;1;-;1;-;-;1;-;-;-;2;1;4;2;3;7;5
C96;Lymphoid, haematopoietic and related tissue, NOS;27;4;1;1;-;1;4;-;3;2;-;3;3;1;-;-;3;-;1
C76;Other and ill-defined sites;6;-;-;-;-;-;-;1;-;-;-;-;-;1;2;-;-;-;2
C80;Unknown primary site;496;1;-;-;-;-;1;1;2;8;8;21;34;59;81;60;80;66;74
MPD;Myeloproliferative Disorders;359;-;-;2;-;-;1;6;7;11;15;25;25;43;49;43;56;52;24
MDS;Myelodysplastic syndromes;565;2;2;1;1;1;2;3;1;8;6;12;18;43;60;79;123;111;92
Total;;39773;65;40;50;92;127;206;288;391;537;976;1922;3389;5102;6477;5767;5862;4863;3619
Total excl. non-melanoma;;35709;64;40;50;90;126;201;281;374;520;941;1844;3258;4861;6103;5258;5120;3974;2604
Total excl. non-melanoma and MDS, MPD;;34785;62;38;47;89;125;198;272;366;501;920;1807;3215;4775;5994;5136;4941;3811;2488
